Team,Transfer Type,Player,Age,Nationality,Position,Market Value,From Club,Fee,Year
SSC Napoli,Out,Daniel Fonseca,24,"Uruguay, Italy",CF,Other,AS Roma,12900000,1994
SSC Napoli,Out,Ciro Ferrara,27,Italy,CB,Other,Juventus FC,5170000,1994
SSC Napoli,Out,Giovanni Bia,25,Italy,CB,Other,Inter Milan,3500000,1994
SSC Napoli,Out,Roberto Vezzosi,21,Italy,RB,Other,FC Empoli,Other,1994
SSC Napoli,Out,Jonas Thern,27,Sweden,CM,Other,AS Roma,Other,1994
SSC Napoli,Out,Mario Massimo Caruso,24,Italy,AM,Other,AC Parma,Other,1994
SSC Napoli,Out,Eugenio Corini,24,Italy,DM,Other,Brescia Calcio,Other,1994
SSC Napoli,Out,Giorgio Bresciani,25,Italy,CF,Other,AC Reggiana,Other,1994
SSC Napoli,Out,Carlo Cornacchia,29,Italy,RB,Other,Ancona Calcio,Other,1994
SSC Napoli,Out,Giovanni Francini,30,Italy,LB,Other,Genoa 1893,Other,1994
SSC Napoli,Out,Sebastiano Nela,33,Italy,LB,Other,Retired,Other,1994
SSC Napoli,Out,Giancarlo Corradini,33,Italy,CB,Other,Retired,Other,1994
AC Reggiana,In,Igor Simutenkov,21,Russia,CF,Other,Dinamo Moscow,0,1994
AC Reggiana,In,Michele Padovano,28,Italy,CF,Other,Genoa 1893,Other,1994
AC Reggiana,In,Sunday Oliseh,19,"Nigeria, Belgium",DM,Other,RC Liège,Other,1994
AC Reggiana,In,Francesco Antonioli,24,Italy,GK,Other,AC Pisa 1909,Other,1994
AC Reggiana,In,Precious Monye Onyeabor,19,Nigeria,DM,Other,Enyimba Aba,Other,1994
AC Reggiana,In,Adriano Alex Taribello,17,Italy,Striker,Other,Calcio Lecco 1912,Other,1994
AC Reggiana,In,Giorgio Bresciani,25,Italy,CF,Other,SSC Napoli,Other,1994
AC Reggiana,In,Angelo Gregucci,30,Italy,CB,Other,Torino Calcio,Other,1994
AC Reggiana,In,Alessandro Mazzola,25,Italy,DM,Other,US Catanzaro,Other,1994
AC Reggiana,In,Fernando De Napoli,30,Italy,CM,Other,AC Milan,Other,1994
AC Reggiana,In,Nunzio Falco,20,Italy,SS,Other,AC Pro Sesto,Other,1994
AC Reggiana,Out,Michele Padovano,27,Italy,CF,Other,Genoa 1893,800000,1994
AC Reggiana,Out,Johnny Ekström,29,Sweden,CF,Other,SG Dynamo Dresden,600000,1994
AC Reggiana,Out,Stefano Torrisi,23,Italy,CB,Other,Torino Calcio,Other,1994
AC Reggiana,Out,Giuseppe Scienza,27,Italy,Midfielder,Other,Torino Calcio,Other,1994
AC Reggiana,Out,Paolo Mozzini,18,Italy,Defender,Other,AC Carpi,Other,1994
AC Reggiana,Out,Giuseppe Accardi,30,Italy,RB,Other,AC Venezia 1907,Other,1994
AC Reggiana,Out,Giorgio Bresciani,25,Italy,CF,Other,Bologna FC 1909,Other,1994
AC Reggiana,Out,Dorin Mateuț,29,Romania,AM,Other,FC Dinamo 1948,Other,1994
AC Reggiana,Out,Mauro Picasso,28,Italy,DM,Other,Ancona Calcio,Other,1994
AC Reggiana,Out,Alessio Costagli,19,Italy,GK,Other,US Reggiolo,Other,1994
AC Reggiana,Out,Claudio Taffarel,28,"Brazil, Italy",GK,Other,Clube Atlético Mineiro,Other,1994
AC Reggiana,Out,Michele Pietranera,19,Italy,SS,Other,AC Crevalcore,Other,1994
AC Reggiana,Out,Christian Lantignotti,24,Italy,AM,Other,Cagliari Calcio,Other,1994
AC Reggiana,Out,Dario Morello,26,Italy,CF,Other,Bologna FC 1909,Other,1994
AC Reggiana,Out,Ferdinando De Giuseppe,20,Italy,Defender,Other,Retired,Other,1994
AC Reggiana,Out,Mirko Faglioni,18,Italy,Midfielder,Other,Retired,Other,1994
Calcio Padova,In,Goran Vlaovic,21,Croatia,CF,Other,NK Croatia Zagreb,1500000,1994
Calcio Padova,In,Michel Kreek,23,Netherlands,LB,Other,Ajax Amsterdam,909000,1994
Calcio Padova,In,David Balleri,25,Italy,RB,Other,AC Parma,Other,1994
Calcio Padova,In,Carlo Perrone,33,Italy,RW,Other,Atalanta BC,Other,1994
Calcio Padova,In,Roberto Putelli,24,Italy,LW,Other,US Fiorenzuola 1922,Other,1994
Calcio Padova,In,Gianluca Zattarin,20,Italy,CB,Other,US Triestina,Other,1994
Calcio Padova,In,Daniele Zoratto,32,"Italy, Luxembourg",CM,Other,AC Parma,Other,1994
Calcio Padova,In,Alexi Lalas,24,"United States, Greece",CB,Other,Without Club,Other,1994
Calcio Padova,Out,Davide Tentoni,24,Italy,Midfielder,Other,AC Venezia 1907,Other,1994
Calcio Padova,Out,Agostino Siviero,22,Italy,Defender,Other,AC Marzotto Valdagno,Other,1994
Calcio Padova,Out,Roberto Simonetta,28,Italy,LW,Other,AS Lucchese Libertas,Other,1994
Calcio Padova,Out,Riccardo Bigon,23,Italy,Defender,Other,AC Mestre,Other,1994
Calcio Padova,Out,Gabriele Cardini,21,Italy,Midfielder,Other,Calcio Sandonà,Other,1994
Calcio Padova,Out,Angelo Montrone,26,Italy,Striker,Other,Pescara Calcio,Other,1994
Calcio Padova,Out,Andrea Boscolo,19,Italy,CM,Other,Treviso FBC 1993,Other,1994
Calcio Padova,Out,Roberto Putelli,25,Italy,LW,Other,AC Siena,Other,1994
Calcio Padova,Out,Ferdinando Ruffini,32,Italy,Midfielder,Other,Giulianova Calcio,Other,1994
Calcio Padova,Out,Andrea Giordano,25,Italy,Striker,Other,Chievo Verona,Other,1994
Calcio Padova,Out,Moreno Novello,20,Italy,GK,Other,AS Cittadella,Other,1994
Calcio Padova,Out,Claudio Ottoni,34,Italy,CB,Other,Retired,Other,1994
US Cremonese,In,Mauro Milanese,22,Italy,LB,Other,US Triestina,400000,1994
US Cremonese,In,Enrico Chiesa,23,Italy,CF,Other,Modena FC,100000,1994
US Cremonese,In,Giovanni Dall'Igna,21,Italy,RB,Other,UC Sampdoria,Other,1994
US Cremonese,In,Jose Pirri,21,Italy,Midfielder,Other,Centese Calcio 1913,Other,1994
US Cremonese,In,Luigi Garzya,24,Italy,CB,Other,AS Rom Youth,Other,1994
US Cremonese,In,Riccardo Maspero,23,Italy,AM,Other,UC Sampdoria,Other,1994
US Cremonese,In,Claudio Sclosa,33,Italy,Midfielder,Other,SS Lazio,Other,1994
US Cremonese,In,Marco Bruzzano,26,Italy,Striker,Other,Giarre 1946,Other,1994
US Cremonese,In,Matteo Ghisolfi,19,Italy,Defender,Other,Cremonese Berretti,Other,1994
US Cremonese,In,Vanni Pessotto,20,Italy,CM,Other,Cremonese Berretti,Other,1994
US Cremonese,Out,Gustavo Dezotti,30,"Argentina, Italy",CF,Other,Club León FC,Other,1994
US Cremonese,Out,Riccardo Maspero,23,Italy,AM,Other,UC Sampdoria,Other,1994
US Cremonese,Out,Francesco Colonnese,22,Italy,CB,Other,AS Roma,Other,1994
US Cremonese,Out,Manolo Guindani,23,Italy,Striker,Other,Novara Calcio 1908,Other,1994
US Cremonese,Out,Alessandro Mannini,36,Italy,GK,Other,AC Viareggio,Other,1994
US Cremonese,Out,Marco Pedretti,21,Italy,Defender,Other,Novara Calcio 1908,Other,1994
US Cremonese,Out,Marco Bruzzano,26,Italy,Striker,Other,Carrarese Calcio 1908,Other,1994
US Cremonese,Out,Mario Montorfano,33,Italy,CB,Other,Retired,Other,1994
Cagliari Calcio,In,Roberto Muzzi,23,Italy,CF,Other,AS Roma,0,1994
Cagliari Calcio,In,Andrea Benassi,18,Italy,RB,Other,US Massese 1919,Other,1994
Cagliari Calcio,In,Antonio Bitetti,19,Italy,AM,Other,Polisportiva Matera,Other,1994
Cagliari Calcio,In,Christian Lantignotti,24,Italy,AM,Other,AC Reggiana,Other,1994
Cagliari Calcio,In,Luigi Molino,22,Italy,Striker,Other,Olbia Calcio,Other,1994
Cagliari Calcio,In,Francesco Paolo Tribuna,17,Italy,Striker,Other,Cagliari Primavera,Other,1994
Cagliari Calcio,Out,Francesco Moriero,25,Italy,RW,Other,AS Roma,4400000,1994
Cagliari Calcio,Out,Dario Marcolin,22,Italy,DM,Other,Genoa 1893,Other,1994
Cagliari Calcio,Out,Antonio Criniti,23,Italy,Striker,Other,US Palermo,Other,1994
Cagliari Calcio,Out,Antonio Aloisi,25,Italy,CB,Other,AC Cesena,Other,1994
Cagliari Calcio,Out,Gianfranco Matteoli,35,Italy,DM,Other,AC Perugia,Other,1994
Cagliari Calcio,Out,Luigi Molino,22,Italy,Striker,Other,Novara Calcio 1908,Other,1994
Cagliari Calcio,Out,Nunzio La Torre,21,Italy,Midfielder,Other,Unione Sportiva Siracusa,Other,1994
UC Sampdoria,In,Siniša Mihajlović,25,"Serbia, Italy",CB,Other,AS Roma,6000000,1994
UC Sampdoria,In,Walter Zenga,34,"Italy, Romania",GK,Other,Inter Milan,1000000,1994
UC Sampdoria,In,Riccardo Ferri,30,Italy,CB,Other,Inter Milan,1000000,1994
UC Sampdoria,In,Giovanni Abate,18,Italy,Midfielder,Other,Unknown,Other,1994
UC Sampdoria,In,Ruud Gullit,32,"Netherlands, Suriname",AM,Other,AC Milan,Other,1994
UC Sampdoria,In,Alessandro Melli,24,Italy,CF,Other,AC Parma,Other,1994
UC Sampdoria,In,Riccardo Maspero,23,Italy,AM,Other,US Cremonese,Other,1994
UC Sampdoria,Out,Gianluca Pagliuca,27,Italy,GK,Other,Inter Milan,6200000,1994
UC Sampdoria,Out,Alessandro Melli,24,Italy,CF,Other,AC Milan,6000000,1994
UC Sampdoria,Out,Ruud Gullit,31,"Netherlands, Suriname",AM,Other,AC Milan,600000,1994
UC Sampdoria,Out,Giovanni Dall'Igna,21,Italy,RB,Other,US Cremonese,Other,1994
UC Sampdoria,Out,Roberto Bucchioni,21,Italy,Defender,Other,Bologna FC 1909,Other,1994
UC Sampdoria,Out,Riccardo Maspero,23,Italy,AM,Other,US Cremonese,Other,1994
UC Sampdoria,Out,Nicola Amoruso,19,Italy,CF,Other,AS Fidelis Andria,Other,1994
UC Sampdoria,Out,Andrea Barigione,19,Italy,GK,Other,Retired,Other,1994
UC Sampdoria,Out,Srecko Katanec,30,Slovenia,DM,Other,Retired,Other,1994
UC Sampdoria,Out,Giulio Nuciari,35,Italy,GK,Other,Retired,Other,1994
Foggia Calcio,In,Oberdan Biagioni,24,Italy,AM,Other,Udinese Calcio,Other,1994
Foggia Calcio,In,Alex Brunner,20,Italy,GK,Other,Formia Calcio,Other,1994
Foggia Calcio,In,Massimo Marazzina,19,Italy,CF,Other,Inter Milan,Other,1994
Foggia Calcio,In,Mauro Bressan,23,Italy,DM,Other,Como Calcio,Other,1994
Foggia Calcio,In,Pasquale Padalino,21,Italy,CB,Other,US Lecce,Other,1994
Foggia Calcio,In,Matteo Baiocchi,20,Italy,Striker,Other,AC Siena,Other,1994
Foggia Calcio,In,Aniello Parisi,20,Italy,CB,Other,US Avellino,Other,1994
Foggia Calcio,In,Leonardo Palmieri,20,Italy,Midfielder,Other,Foggia Berretti,Other,1994
Foggia Calcio,In,Paolo Bianco,16,Italy,CB,Other,Foggia Berretti,Other,1994
Foggia Calcio,Out,Bryan Roy,24,"Netherlands, Suriname",LW,Other,Nottingham Forest,2500000,1994
Foggia Calcio,Out,Andrea Seno,28,Italy,CM,Other,Inter Milan,930000,1994
Foggia Calcio,Out,Gianluca Grassadonia,22,Italy,CB,Other,US Salernitana,0,1994
Foggia Calcio,Out,Mauro Bacchin,24,Italy,GK,Other,Casarano Calcio,Other,1994
Foggia Calcio,Out,Giovanni Stroppa,26,Italy,AM,Other,AC Milan,Other,1994
Foggia Calcio,Out,Donatello Gasparini,22,Italy,CB,Other,Atletico Catania,Other,1994
Foggia Calcio,Out,Gualtiero Grandini,26,Italy,LB,Other,AC Marzotto Valdagno,Other,1994
Foggia Calcio,Out,Giuseppe Fornaciari,26,Italy,CB,Other,US Avellino,Other,1994
Foggia Calcio,Out,Giovanni Giuseppe Di Meglio,19,Italy,CB,Other,AS Bisceglie 1913,Other,1994
Foggia Calcio,Out,José Chamot,25,"Argentina, Italy",CB,Other,SS Lazio,Other,1994
Foggia Calcio,Out,Andrea Martire,19,Italy,GK,Other,Retired,Other,1994
Foggia Calcio,Out,Fabio Troccoli,20,Italy,Striker,Other,Retired,Other,1994
Juventus FC,In,Didier Deschamps,25,France,DM,Other,Olympique Marseille,5500000,1994
Juventus FC,In,Ciro Ferrara,27,Italy,CB,Other,SSC Napoli,5170000,1994
Juventus FC,In,Paulo Sousa,23,Portugal,CM,Other,Sporting CP,4000000,1994
Juventus FC,In,Alessio Tacchinardi,18,Italy,DM,Other,Atalanta BC,2000000,1994
Juventus FC,In,Robert Jarni,25,Croatia,LB,Other,Torino Calcio,465000,1994
Juventus FC,In,Alessandro Orlando,24,Italy,LB,Other,AC Milan,Other,1994
Juventus FC,In,Simone Tognon,19,Italy,Midfielder,Other,ASD Sparta Novara,Other,1994
Juventus FC,In,Luca Fusi,31,Italy,DM,Other,Torino Calcio,Other,1994
Juventus FC,In,Enrico Fantini,18,Italy,CF,Other,Juventus Primavera,Other,1994
Juventus FC,Out,Pierluigi Casiraghi,25,Italy,CF,Other,SS Lazio,5170000,1994
Juventus FC,Out,Andreas Möller,26,Germany,AM,Other,Borussia Dortmund,4600000,1994
Juventus FC,Out,Dino Baggio,22,Italy,DM,Other,AC Parma,4500000,1994
Juventus FC,Out,Júlio César,31,Brazil,CB,Other,Borussia Dortmund,1250000,1994
Juventus FC,Out,Francesco Baldini,20,Italy,CB,Other,AS Lucchese Libertas,1000000,1994
Juventus FC,Out,Paolo Di Canio,26,Italy,CF,Other,AC Milan,750000,1994
Juventus FC,Out,Luigi Sartor,19,Italy,RB,Other,Vicenza Calcio,Other,1994
Juventus FC,Out,Massimiliano Notari,22,Italy,Defender,Other,ASD Acireale Calcio,Other,1994
Juventus FC,Out,Zoran Ban,21,Croatia,CF,Other,CF Os Belenenses,Other,1994
Juventus FC,Out,Gianluca Francesconi,22,Italy,CB,Other,Genoa 1893,Other,1994
Juventus FC,Out,Omar Milanetto,18,Italy,DM,Other,US Fiorenzuola 1922,Other,1994
Juventus FC,Out,Marco Moro,24,Italy,Midfielder,Other,US Città di Pontedera,Other,1994
Juventus FC,Out,Fabio Marchioro,26,Italy,GK,Other,Bologna FC 1909,Other,1994
Juventus FC,Out,Alessandro Dal Canto,19,Italy,LB,Other,Vicenza Calcio,Other,1994
Juventus FC,Out,Daniel Terrera,20,Italy,Defender,Other,US Fiorenzuola 1922,Other,1994
Juventus FC,Out,Luca Fusi,31,Italy,DM,Other,FC Lugano,Other,1994
Juventus FC,Out,Roberto Galia,31,Italy,LM,Other,Ascoli Calcio 1898,Other,1994
AC Milan,In,Alessandro Melli,24,Italy,CF,Other,UC Sampdoria,6000000,1994
AC Milan,In,Florin Răducioiu,24,"Romania, Spain",CF,Other,Brescia Calcio,2750000,1994
AC Milan,In,Paolo Di Canio,26,Italy,CF,Other,Juventus FC,750000,1994
AC Milan,In,Ruud Gullit,31,"Netherlands, Suriname",AM,Other,UC Sampdoria,600000,1994
AC Milan,In,Giovanni Stroppa,26,Italy,AM,Other,Foggia Calcio,Other,1994
AC Milan,In,Massimo Orlando,23,Italy,Striker,Other,AC Fiorentina,Other,1994
AC Milan,In,Gianluca Sordo,24,Italy,RM,Other,Torino Calcio,Other,1994
AC Milan,In,Massimo Oddo,18,Italy,RB,Other,Milan Primavera,Other,1994
AC Milan,In,Roberto Colombo,18,Italy,GK,Other,Milan Primavera,Other,1994
AC Milan,In,Francesco De Francesco,16,Italy,SS,Other,Milan Primavera,Other,1994
AC Milan,In,Cristian Brocchi,18,Italy,CM,Other,Milan Primavera,Other,1994
AC Milan,Out,Jean-Pierre Papin,30,France,CF,Other,Bayern Munich,2750000,1994
AC Milan,Out,Florin Răducioiu,24,"Romania, Spain",CF,Other,RCD Español,2400000,1994
AC Milan,Out,Giovane Élber,21,Brazil,CF,Other,VfB Stuttgart,1600000,1994
AC Milan,Out,Brian Laudrup,25,Denmark,RW,Other,Rangers FC,0,1994
AC Milan,Out,Ruud Gullit,32,"Netherlands, Suriname",AM,Other,UC Sampdoria,Other,1994
AC Milan,Out,Daniele Guerzoni,18,Italy,CF,Other,Calcio Monza,Other,1994
AC Milan,Out,Alessandro Orlando,24,Italy,LB,Other,Juventus FC,Other,1994
AC Milan,Out,Fernando De Napoli,30,Italy,CM,Other,AC Reggiana,Other,1994
AC Milan,Out,Marco Pullo,26,Italy,Defender,Other,AC Pro Sesto,Other,1994
AC Milan,Out,Roberto Lorenzini,28,Italy,LB,Other,Torino Calcio,Other,1994
Torino Calcio,In,Jocelyn Angloma,28,"Guadeloupe, France",RB,Other,Olympique Marseille,0,1994
Torino Calcio,In,Stefano Torrisi,23,Italy,CB,Other,AC Reggiana,Other,1994
Torino Calcio,In,Pasquale Luiso,24,Italy,CF,Other,Sora Calcio 1907,Other,1994
Torino Calcio,In,Ruggiero Rizzitelli,26,Italy,CF,Other,AS Roma,Other,1994
Torino Calcio,In,Paolo Cristallini,22,Italy,AM,Other,AC Pisa 1909,Other,1994
Torino Calcio,In,Luca Pellegrini,31,Italy,Defender,Other,US Ravenna,Other,1994
Torino Calcio,In,Giuseppe Scienza,27,Italy,Midfielder,Other,AC Reggiana,Other,1994
Torino Calcio,In,Ivano Bonetti,29,Italy,LM,Other,Bologna FC 1909,Other,1994
Torino Calcio,In,Gianluca Pessotto,23,Italy,LB,Other,Hellas Verona,Other,1994
Torino Calcio,In,Luigi Simoni,29,Italy,GK,Other,Centese Calcio 1913,Other,1994
Torino Calcio,In,Roberto Maltagliati,25,Italy,CB,Other,AC Parma,Other,1994
Torino Calcio,In,Felice Foglia,17,Italy,LW,Other,AS Calcio Boys Nola,Other,1994
Torino Calcio,In,Vincenzo Sommese,18,Italy,RW,Other,AS Calcio Boys Nola,Other,1994
Torino Calcio,In,Gianluca Petrachi,25,Italy,Midfielder,Other,AC Venezia 1907,Other,1994
Torino Calcio,In,Abédi Pelé,29,"Ghana, France",AM,Other,Olympique Lyon,Other,1994
Torino Calcio,In,Marcão,21,Brazil,CF,Other,Sociedade Esportiva Matsubara (PR),Other,1994
Torino Calcio,In,Sean Sogliano,23,Italy,CB,Other,Ancona Calcio,Other,1994
Torino Calcio,In,Davide Possanzini,18,Italy,CF,Other,US Recanatese,Other,1994
Torino Calcio,In,Vittorio Tosto,20,Italy,LB,Other,US Salernitana,Other,1994
Torino Calcio,In,Nicola Caricola,31,Italy,CB,Other,Genoa 1893,Other,1994
Torino Calcio,In,Roberto Lorenzini,28,Italy,LB,Other,AC Milan,Other,1994
Torino Calcio,In,Moreno Longo,18,Italy,RB,Other,Torino Primavera,Other,1994
Torino Calcio,In,Mauro Briano,19,Italy,DM,Other,Torino Primavera,Other,1994
Torino Calcio,In,Pietro Sportillo,15,Italy,CB,Other,Torino Primavera,Other,1994
Torino Calcio,In,Stefano Mercuri,16,Italy,RB,Other,Torino FC Youth,Other,1994
Torino Calcio,Out,Benny Carbone,22,Italy,SS,Other,SSC Napoli,6000000,1994
Torino Calcio,Out,Robert Jarni,25,Croatia,LB,Other,Juventus FC,465000,1994
Torino Calcio,Out,Christian Vieri,20,"Italy, Australia",CF,Other,AC Venezia 1907,300000,1994
Torino Calcio,Out,Daniele Delli Carri,22,Italy,CB,Other,Genoa 1893,0,1994
Torino Calcio,Out,Yahaya Mallam,19,Ghana,AM,Other,Borussia Dortmund,0,1994
Torino Calcio,Out,Michele Marcolini,18,Italy,CM,Other,Sora Calcio 1907,Other,1994
Torino Calcio,Out,Andrea Sottil,20,Italy,CB,Other,AC Fiorentina,Other,1994
Torino Calcio,Out,Paolo Poggi,23,Italy,CF,Other,Udinese Calcio,Other,1994
Torino Calcio,Out,Ivano Bonetti,30,Italy,LM,Other,Brescia Calcio,Other,1994
Torino Calcio,Out,Marco Sesia,24,Italy,Midfielder,Other,US Alessandria Calcio,Other,1994
Torino Calcio,Out,Enzo Francescoli,32,"Uruguay, Italy",CF,Other,CA River Plate,Other,1994
Torino Calcio,Out,Roberto Mussi,30,Italy,RB,Other,AC Parma,Other,1994
Torino Calcio,Out,Giorgio Venturin,25,Italy,CM,Other,SS Lazio,Other,1994
Torino Calcio,Out,Marcelo Saralegui,23,Uruguay,AM,Other,Racing Club,Other,1994
Torino Calcio,Out,Angelo Gregucci,30,Italy,CB,Other,AC Reggiana,Other,1994
Torino Calcio,Out,Gianluca Petrachi,25,Italy,Midfielder,Other,US Palermo,Other,1994
Torino Calcio,Out,Gianluca Sordo,24,Italy,RM,Other,AC Milan,Other,1994
Torino Calcio,Out,Raffaele Sergio,27,Italy,LB,Other,Ancona Calcio,Other,1994
Torino Calcio,Out,Sandro Cois,21,Italy,DM,Other,AC Fiorentina,Other,1994
Torino Calcio,Out,Vittorio Tosto,20,Italy,LB,Other,AS Lucchese Libertas,Other,1994
Torino Calcio,Out,Carlos Aguilera,29,Uruguay,CF,Other,CA Peñarol,Other,1994
Torino Calcio,Out,Domenico Doardo,19,Italy,GK,Other,US Ravenna,Other,1994
Torino Calcio,Out,Nicola Caricola,31,Italy,CB,Other,Genoa 1893,Other,1994
Torino Calcio,Out,Gabriele Graziani,19,Italy,CF,Other,SS Nola,Other,1994
Torino Calcio,Out,Luca Fusi,31,Italy,DM,Other,Juventus FC,Other,1994
Torino Calcio,Out,Giovanni Galli,36,Italy,GK,Other,AC Parma,Other,1994
Torino Calcio,Out,Daniele Fortunato,31,Italy,DM,Other,Atalanta BC,Other,1994
SS Lazio,In,Pierluigi Casiraghi,25,Italy,CF,Other,Juventus FC,5170000,1994
SS Lazio,In,Roberto Rambaudi,28,Italy,RW,Other,Atalanta BC,Other,1994
SS Lazio,In,Ivano Della Morte,19,Italy,CM,Other,Calcio Monza,Other,1994
SS Lazio,In,Giorgio Venturin,25,Italy,CM,Other,Torino Calcio,Other,1994
SS Lazio,In,Daniele Adani,19,Italy,CB,Other,Modena FC,Other,1994
SS Lazio,In,Vincenzo De Sio,21,Italy,Midfielder,Other,Trapani Calcio,Other,1994
SS Lazio,In,José Chamot,25,"Argentina, Italy",CB,Other,Foggia Calcio,Other,1994
SS Lazio,In,Simone Tiribocchi,16,Italy,CF,Other,Lazio U19,Other,1994
SS Lazio,In,Alessandro Iannuzzi,18,Italy,CF,Other,Lazio Youth,Other,1994
SS Lazio,Out,Thomas Doll,28,Germany,AM,Other,Eintracht Frankfurt,1750000,1994
SS Lazio,Out,Luigi Corino,28,Italy,Defender,Other,Brescia Calcio,Other,1994
SS Lazio,Out,Claudio Sclosa,33,Italy,Midfielder,Other,US Cremonese,Other,1994
SS Lazio,Out,Daniele Adani,20,Italy,CB,Other,Brescia Calcio,Other,1994
SS Lazio,Out,Luca Luzardi,24,Italy,CB,Other,SSC Napoli,Other,1994
AS Bari,In,Miguel Ángel Guerrero,26,Colombia,SS,Other,Junior FC,Other,1994
AS Bari,In,Paolo Annoni,24,Italy,LB,Other,Como Calcio,Other,1994
AS Bari,In,Carlo Sassarini,22,Italy,LB,Other,Barletta Calcio Sport,Other,1994
AS Bari,In,Nicola Legrottaglie,17,Italy,CB,Other,Bari Primavera,Other,1994
AS Bari,In,Roberto Cau,18,Italy,RM,Other,Bari Primavera,Other,1994
AS Bari,Out,Carmelo Puglisi,22,Italy,Midfielder,Other,Rimini FC,Other,1994
AS Bari,Out,Massimiliano Tangorra,24,Italy,Defender,Other,Ancona Calcio,Other,1994
AS Bari,Out,Donato Gentile,19,Italy,Midfielder,Other,Vigor Trani,Other,1994
AS Bari,Out,Gabriele Grossi,22,Italy,LB,Other,SSC Napoli,Other,1994
AS Bari,Out,Berardino Capocchiano,28,Italy,CF,Other,US Avellino,Other,1994
AS Bari,Out,Fabio Di Domenico,18,Italy,Striker,Other,Molfetta Calcio,Other,1994
AS Bari,Out,Maurizio Laureri,28,Italy,Midfielder,Other,Como Calcio,Other,1994
AS Bari,Out,João Paulo,29,Brazil,CF,Other,Clube de Regatas Vasco da Gama,Other,1994
AS Bari,Out,Angelo Colombo,33,Italy,RM,Other,Marconi Stallions FC,Other,1994
AS Bari,Out,Luigi Caggianelli,21,Italy,Defender,Other,AS Bisceglie 1913,Other,1994
AS Bari,Out,Giovanni Indiveri,19,Italy,GK,Other,Olbia Calcio,Other,1994
Genoa 1893,In,Michele Padovano,27,Italy,CF,Other,AC Reggiana,800000,1994
Genoa 1893,In,Daniele Delli Carri,22,Italy,CB,Other,Torino Calcio,0,1994
Genoa 1893,In,Dario Marcolin,22,Italy,DM,Other,Cagliari Calcio,Other,1994
