Team,Transfer Type,Player,Age,Nationality,Position,Market Value,From Club,Fee,Year
SS Lazio,In,Christos Mandas,21,Greece,GK,1000000,OFI Crete FC,1300000,2023
SS Lazio,In,Diego González,20,Paraguay,RW,750000,Celaya FC,1100000,2023
SS Lazio,In,Daichi Kamada,26,Japan,AM,27000000,Eintracht Frankfurt,0,2023
SS Lazio,In,Valerio Crespi,18,Italy,CF,100000,Lazio U19,Other,2023
SS Lazio,In,Saná Fernandes,17,"Portugal, Guinea-Bissau",LW,200000,Lazio U19,Other,2023
SS Lazio,Out,Sergej Milinković-Savić,28,"Serbia, Spain",CM,30000000,Al-Hilal SFC,40000000,2023
SS Lazio,Out,Francesco Acerbi,35,Italy,CB,3500000,Inter Milan,4000000,2023
SS Lazio,Out,Gonzalo Escalante,30,"Argentina, Italy",CM,1500000,Cádiz CF,2500000,2023
SS Lazio,Out,Emanuele Cicerelli,29,Italy,LW,275000,Catania FC,0,2023
SS Lazio,Out,Nicolò Armini,22,Italy,CB,175000,Potenza Calcio,0,2023
SS Lazio,Out,Luka Romero,18,"Argentina, Spain",RW,5000000,AC Milan,0,2023
SS Lazio,Out,Jony,32,Spain,LW,200000,FC Cartagena,0,2023
SS Lazio,Out,Riza Durmisi,29,"Denmark, Albania",LB,300000,Without Club,Other,2023
SS Lazio,Out,Alessandro Rossi,27,Italy,CF,50000,Without Club,Other,2023
SS Lazio,Out,Ștefan Radu,36,Romania,LB,Other,Retired,Other,2023
Inter Milan,In,Benjamin Pavard,27,France,CB,40000000,Bayern Munich,30000000,2023
Inter Milan,In,Kristjan Asllani,21,"Albania, Italy",DM,12000000,FC Empoli,10000000,2023
Inter Milan,In,Tajon Buchanan,24,"Canada, Jamaica",RM,8000000,Club Brugge KV,7000000,2023
Inter Milan,In,Yann Bisseck,22,"Germany, Cameroon",CB,5000000,Aarhus GF,7000000,2023
Inter Milan,In,Yann Sommer,34,Switzerland,GK,5000000,Bayern Munich,6750000,2023
Inter Milan,In,Francesco Acerbi,35,Italy,CB,4000000,SS Lazio,4000000,2023
Inter Milan,In,Raffaele Di Gennaro,29,Italy,GK,350000,AS Gubbio 1910,0,2023
Inter Milan,In,Alexis Sánchez,34,Chile,CF,4000000,Olympique Marseille,0,2023
Inter Milan,In,Juan Cuadrado,35,"Colombia, Italy",RM,4000000,Juventus FC,0,2023
Inter Milan,In,Marcus Thuram,25,"France, Guadeloupe",CF,32000000,Borussia Mönchengladbach,0,2023
Inter Milan,In,Davy Klaassen,30,Netherlands,CM,10000000,Ajax Amsterdam,0,2023
Inter Milan,In,Francesco Pio Esposito,18,Italy,CF,Other,Inter Milan Primavera,Other,2023
Inter Milan,Out,André Onana,27,Cameroon,GK,35000000,Manchester United,50200000,2023
Inter Milan,Out,Andrea Pinamonti,24,Italy,CF,15000000,US Sassuolo,20000000,2023
Inter Milan,Out,Marcelo Brozovic,30,Croatia,DM,16000000,Al-Nassr FC,18000000,2023
Inter Milan,Out,Robin Gosens,29,"Germany, Netherlands",LM,12000000,1.FC Union Berlin,13000000,2023
Inter Milan,Out,Samuele Mulattieri,22,Italy,CF,4000000,US Sassuolo,6000000,2023
Inter Milan,Out,Lorenzo Pirola,21,Italy,CB,5500000,US Salernitana 1919,5000000,2023
Inter Milan,Out,Giovanni Fabbian,20,Italy,AM,14000000,Bologna FC 1909,5000000,2023
Inter Milan,Out,Facundo Colidio,23,"Argentina, Italy",CF,5000000,CA River Plate,4500000,2023
Inter Milan,Out,Valentino Lazaro,27,Austria,LM,3500000,Torino FC,3400000,2023
Inter Milan,Out,Darian Males,22,"Switzerland, Serbia",RM,2500000,BSC Young Boys,2000000,2023
Inter Milan,Out,Marco Pompetti,23,Italy,DM,650000,US Catanzaro,500000,2023
Inter Milan,Out,Andi Hoti,20,"Kosovo, Albania",CB,700000,1.FC Magdeburg,220000,2023
Inter Milan,Out,Gabriel Brazão,23,Brazil,GK,300000,Santos FC,0,2023
Inter Milan,Out,Danilo D'Ambrosio,34,Italy,CB,1000000,AC Monza,0,2023
Inter Milan,Out,Edin Dzeko,37,Bosnia-Herzegovina,CF,2700000,Fenerbahce,0,2023
Inter Milan,Out,Roberto Gagliardini,29,Italy,CM,3000000,AC Monza,0,2023
Inter Milan,Out,Lorenzo Peschetola,20,Italy,AM,175000,SS Monopoli 1966,0,2023
Inter Milan,Out,Milan Skriniar,28,Slovakia,CB,30000000,Paris Saint-Germain,0,2023
Inter Milan,Out,Dalbert,29,Brazil,LB,800000,Sport Club Internacional,0,2023
Inter Milan,Out,Niccolò Squizzato,21,Italy,DM,200000,Delfino Pescara 1936,0,2023
Inter Milan,Out,Tibo Persyn,21,Belgium,RB,350000,FC Eindhoven,Other,2023
Inter Milan,Out,Franco Vezzoni,21,"Argentina, Italy",LM,250000,Calcio Foggia 1920,Other,2023
Inter Milan,Out,Edoardo Sottini,20,Italy,CB,400000,AS Cittadella,Other,2023
Inter Milan,Out,Alex Cordaz,40,Italy,GK,Other,Without Club,Other,2023
Inter Milan,Out,Fabrizio Bagheria,22,Italy,GK,50000,Without Club,Other,2023
Inter Milan,Out,Samir Handanovič,38,Slovenia,GK,Other,Retired,Other,2023
Inter Milan,Out,Davide Zugaro,23,Italy,LB,50000,Without Club,Other,2023
AC Milan,In,Samuel Chukwueze,24,Nigeria,RW,25000000,Villarreal CF,20000000,2023
AC Milan,In,Yunus Musah,20,"United States, England",CM,18000000,Valencia CF,20000000,2023
AC Milan,In,Christian Pulisic,24,"United States, Croatia",RW,25000000,Chelsea FC,20000000,2023
AC Milan,In,Tijjani Reijnders,24,Netherlands,CM,14000000,AZ Alkmaar,19000000,2023
AC Milan,In,Ruben Loftus-Cheek,27,"England, Guyana",CM,25000000,Chelsea FC,18500000,2023
AC Milan,In,Noah Okafor,23,"Switzerland, Nigeria",LW,20000000,Red Bull Salzburg,14000000,2023
AC Milan,In,Filippo Terracciano,20,Italy,RB,3500000,Hellas Verona,4500000,2023
AC Milan,In,Marco Pellegrino,21,"Argentina, Italy",CB,400000,Club Atlético Platense,3500000,2023
AC Milan,In,Marco Sportiello,31,Italy,GK,1500000,Atalanta BC,0,2023
AC Milan,In,Luka Jović,25,"Serbia, Bosnia-Herzegovina",CF,8000000,ACF Fiorentina,0,2023
AC Milan,In,Luka Romero,18,"Argentina, Spain",RW,3000000,SS Lazio,0,2023
AC Milan,In,Chaka Traorè,18,Cote d'Ivoire,LW,500000,Milan Primavera,Other,2023
AC Milan,In,Lapo Nava,19,Italy,GK,150000,Milan Primavera,Other,2023
AC Milan,Out,Sandro Tonali,23,Italy,CM,38000000,Newcastle United,64000000,2023
AC Milan,Out,Junior Messias,32,"Brazil, Italy",RW,2500000,Genoa CFC,1500000,2023
AC Milan,Out,Marco Brescianini,23,Italy,CM,3500000,Frosinone Calcio,1200000,2023
AC Milan,Out,Andreas Jungdal,21,Denmark,GK,1500000,US Cremonese,0,2023
AC Milan,Out,Antonio Mionic,22,Croatia,CM,100000,SK Lisen,0,2023
AC Milan,Out,Ante Rebić,29,Croatia,LW,2200000,Besiktas JK,0,2023
AC Milan,Out,Gabriele Bellodi,22,Italy,CB,200000,Olbia Calcio 1905,0,2023
AC Milan,Out,Ciprian Tătărușanu,37,Romania,GK,Other,Abha Club,0,2023
AC Milan,Out,Zlatan Ibrahimović,41,"Sweden, Bosnia-Herzegovina",CF,Other,Retired,Other,2023
Atalanta BC,In,El Bilal Touré,21,"Mali, Cote d'Ivoire",CF,12000000,UD Almería,29100000,2023
Atalanta BC,In,Gianluca Scamacca,24,Italy,CF,22000000,West Ham United,25600000,2023
Atalanta BC,In,Mitchel Bakker,23,Netherlands,LB,9000000,Bayer 04 Leverkusen,9500000,2023
Atalanta BC,In,Isak Hien,24,"Sweden, Burkina Faso",CB,9000000,Hellas Verona,8500000,2023
Atalanta BC,In,Michel Adopo,22,"France, Cote d'Ivoire",CM,500000,Torino FC,0,2023
Atalanta BC,In,Sead Kolasinac,30,"Bosnia-Herzegovina, Germany",CB,8000000,Olympique Marseille,0,2023
Atalanta BC,Out,Rasmus Højlund,20,Denmark,CF,65000000,Manchester United,73900000,2023
Atalanta BC,Out,Jérémie Boga,26,"Cote d'Ivoire, France",LW,15000000,OGC Nice,17000000,2023
Atalanta BC,Out,Merih Demiral,25,Türkiye,CB,16000000,Al-Ahli SFC,16600000,2023
Atalanta BC,Out,Joakim Maehle,26,Denmark,RB,14000000,VfL Wolfsburg,12200000,2023
Atalanta BC,Out,Matteo Pessina,26,Italy,CM,15000000,AC Monza,12000000,2023
Atalanta BC,Out,Ruslan Malinovskyi,30,Ukraine,AM,8000000,Olympique Marseille,10000000,2023
Atalanta BC,Out,Emmanuel Latte Lath,24,"Cote d'Ivoire, Italy",CF,6000000,Middlesbrough FC,5370000,2023
Atalanta BC,Out,Sam Lammers,26,Netherlands,CF,5000000,Rangers FC,4100000,2023
Atalanta BC,Out,Luis Muriel,32,Colombia,CF,2000000,Orlando City SC,1000000,2023
Atalanta BC,Out,David Heidenreich,23,Czech Republic,CB,200000,FC Hradec Kralove,68000,2023
Atalanta BC,Out,Marco Sportiello,31,Italy,GK,1500000,AC Milan,0,2023
Atalanta BC,Out,Marco Carraro,25,Italy,CM,300000,SPAL,0,2023
Atalanta BC,Out,Stefano Mazzini,24,Italy,GK,25000,Carrarese Calcio 1908,0,2023
Atalanta BC,Out,Luca Vido,26,Italy,CF,500000,AC Reggiana 1919,Other,2023
Atalanta BC,Out,Salvatore Elia,24,Italy,RW,800000,Spezia Calcio,Other,2023
Atalanta BC,Out,Jonathan Italeng,21,Cameroon,CF,100000,Atalanta U23,Other,2023
Atalanta BC,Out,Moustapha Cissé,19,Guinea,CF,800000,Atalanta U23,Other,2023
Atalanta BC,Out,Christian Capone,24,Italy,SS,200000,Atalanta U23,Other,2023
Atalanta BC,Out,Alessandro Cortinovis,22,Italy,AM,400000,Atalanta U23,Other,2023
Atalanta BC,Out,Christian Mora,25,Italy,RB,50000,Atalanta U23,Other,2023
Atalanta BC,Out,Alassane Sidibe,21,Cote d'Ivoire,CM,450000,Atalanta U23,Other,2023
Atalanta BC,Out,Emmanuel Gyabuaa,21,"Italy, Ghana",CM,500000,Atalanta U23,Other,2023
Atalanta BC,Out,Andrea Ceresoli,20,Italy,LB,500000,Atalanta U23,Other,2023
Atalanta BC,Out,Daniele Solcia,22,Italy,CB,175000,Atalanta U23,Other,2023
Atalanta BC,Out,Marco Varnier,25,Italy,CB,250000,Atalanta U23,Other,2023
Atalanta BC,Out,Ludovico Gelmi,22,Italy,GK,175000,Atalanta U23,Other,2023
Atalanta BC,Out,Lukas Vorlicky,21,Czech Republic,AM,200000,Atalanta U23,Other,2023
Atalanta BC,Out,Khadim Ndiaye,23,Senegal,GK,50000,Without Club,Other,2023
Atalanta BC,Out,Alessandro Mallamo,24,Italy,CM,350000,Atalanta U23,Other,2023
Atalanta BC,Out,Davide Ghislandi,22,Italy,RM,175000,Atalanta U23,Other,2023
Atalanta BC,Out,Simone Muratore,25,Italy,CM,Other,Retired,Other,2023
AS Roma,In,Tommaso Baldanzi,20,Italy,AM,15000000,FC Empoli,10000000,2023
AS Roma,In,Leandro Paredes,29,Argentina,DM,12000000,Paris Saint-Germain,2500000,2023
AS Roma,In,Houssem Aouar,25,"Algeria, France",CM,13000000,Olympique Lyon,0,2023
AS Roma,In,Evan Ndicka,23,"Cote d'Ivoire, France",CB,28000000,Eintracht Frankfurt,0,2023
AS Roma,Out,Roger Ibañez,24,"Brazil, Italy",CB,20000000,Al-Ahli SFC,30000000,2023
AS Roma,Out,Justin Kluivert,24,"Netherlands, Suriname",LW,14000000,AFC Bournemouth,10800000,2023
AS Roma,Out,Matías Viña,26,"Uruguay, Italy",LB,10000000,CR Flamengo,8100000,2023
AS Roma,Out,Cristian Volpato,19,"Italy, Australia",AM,4500000,US Sassuolo,7500000,2023
AS Roma,Out,Benjamin Tahirovic,20,"Bosnia-Herzegovina, Sweden",DM,5000000,Ajax Amsterdam,7500000,2023
AS Roma,Out,Carles Pérez,25,Spain,RW,2500000,Celta de Vigo,5200000,2023
AS Roma,Out,Bryan Reynolds,22,United States,RB,3000000,KVC Westerlo,3500000,2023
AS Roma,Out,Nemanja Matic,35,"Serbia, Slovakia",DM,3000000,Stade Rennais FC,2500000,2023
AS Roma,Out,Filippo Missori,19,Italy,RB,1500000,US Sassuolo,2500000,2023
AS Roma,Out,Gonzalo Villar,25,Spain,CM,3000000,Granada CF,1800000,2023
AS Roma,Out,Ruben Providence,21,"France, Haiti",LW,500000,TSV Hartberg,500000,2023
AS Roma,Out,William Bianda,23,"France, Cameroon",CB,200000,Without Club,Other,2023
AS Roma,Out,Ante Coric,26,Croatia,AM,250000,Without Club,Other,2023
Juventus FC,In,Manuel Locatelli,25,Italy,DM,30000000,US Sassuolo,36400000,2023
Juventus FC,In,Moise Kean,23,"Italy, Cote d'Ivoire",CF,18000000,Everton FC,30000000,2023
Juventus FC,In,Timothy Weah,23,"United States, France",RM,14000000,LOSC Lille,11000000,2023
Juventus FC,In,Arkadiusz Milik,29,Poland,CF,8000000,Olympique Marseille,7300000,2023
Juventus FC,In,Tiago Djaló,23,"Portugal, Guinea-Bissau",CB,15000000,LOSC Lille,5100000,2023
Juventus FC,In,Facundo González,20,"Uruguay, Italy",CB,1000000,Valencia Mestalla,1750000,2023
Juventus FC,In,Kenan Yıldız,18,"Türkiye, Germany",SS,1000000,Juventus Next Gen,Other,2023
Juventus FC,In,Dean Huijsen,18,"Spain, Netherlands",CB,400000,Juventus Next Gen,Other,2023
Juventus FC,In,Hans Nicolussi Caviglia,23,Italy,CM,2000000,Juventus Next Gen,Other,2023
Juventus FC,Out,Dejan Kulusevski,23,"Sweden, North Macedonia",AM,55000000,Tottenham Hotspur,30000000,2023
Juventus FC,Out,Denis Zakaria,26,"Switzerland, DR Congo",DM,25000000,AS Monaco,20000000,2023
Juventus FC,Out,Radu Drăgușin,21,Romania,CB,25000000,Genoa CFC,9700000,2023
Juventus FC,Out,Filippo Ranocchia,22,Italy,CM,4000000,Palermo FC,3880000,2023
Juventus FC,Out,Marko Pjaca,28,Croatia,LW,2500000,HNK Rijeka,0,2023
Juventus FC,Out,Mohamed Ihattaren,21,"Netherlands, Morocco",AM,100000,Samsunspor,0,2023
Juventus FC,Out,Leonardo Bonucci,36,Italy,CB,Other,1.FC Union Berlin,0,2023
Juventus FC,Out,Juan Cuadrado,35,"Colombia, Italy",RM,1000000,Inter Milan,0,2023
Juventus FC,Out,Ángel Di María,35,"Argentina, Italy",RW,3000000,SL Benfica,0,2023
ACF Fiorentina,In,Lucas Beltrán,22,"Argentina, Italy",CF,12000000,CA River Plate,12600000,2023
ACF Fiorentina,In,M'Bala Nzola,26,"Angola, France",CF,8000000,Spezia Calcio,12600000,2023
ACF Fiorentina,In,Fabiano Parisi,22,Italy,LB,10000000,FC Empoli,10000000,2023
ACF Fiorentina,In,Oliver Christensen,24,Denmark,GK,4000000,Hertha BSC,3800000,2023
ACF Fiorentina,In,Gino Infantino,20,"Argentina, Italy",CM,3000000,CA Rosario Central,2850000,2023
ACF Fiorentina,In,Yerry Mina,28,Colombia,CB,10000000,Everton FC,0,2023
ACF Fiorentina,In,Lorenzo Amatucci,19,Italy,DM,700000,Fiorentina Primavera,Other,2023
ACF Fiorentina,In,Tommaso Vannucchi,16,Italy,GK,150000,Fiorentina Under 17,Other,2023
ACF Fiorentina,In,Dimo Krastev,20,Bulgaria,CB,200000,Fiorentina Primavera,Other,2023
ACF Fiorentina,In,Michael Kayode,18,"Italy, Nigeria",RB,800000,Fiorentina Primavera,Other,2023
ACF Fiorentina,In,Lorenzo Lucchesi,20,Italy,CB,150000,Fiorentina Primavera,Other,2023
ACF Fiorentina,In,Costantino Favasuli,19,Italy,LM,200000,Fiorentina Primavera,Other,2023
ACF Fiorentina,In,Filippo Distefano,19,Italy,SS,600000,Fiorentina Primavera,Other,2023
ACF Fiorentina,In,Tommaso Martinelli,17,Italy,GK,200000,Fiorentina Primavera,Other,2023
ACF Fiorentina,In,Pietro Comuzzo,18,Italy,CB,150000,Fiorentina Primavera,Other,2023
ACF Fiorentina,Out,Arthur Cabral,25,Brazil,CF,14000000,SL Benfica,20000000,2023
ACF Fiorentina,Out,Igor,25,Brazil,CB,17000000,Brighton & Hove Albion,16150000,2023
ACF Fiorentina,Out,Aleksa Terzic,23,Serbia,LB,3000000,Red Bull Salzburg,5400000,2023
ACF Fiorentina,Out,Youssef Maleh,24,"Morocco, Italy",CM,4500000,US Lecce,5000000,2023
ACF Fiorentina,Out,Szymon Żurkowski,25,Poland,CM,2500000,Spezia Calcio,3380000,2023
ACF Fiorentina,Out,Jacob Rasmussen,26,Denmark,CB,3000000,Bröndby IF,3000000,2023
ACF Fiorentina,Out,Samuele Spalluto,22,Italy,CF,200000,SS Monopoli 1966,250000,2023
ACF Fiorentina,Out,Michele Cerofolini,24,Italy,GK,700000,Frosinone Calcio,0,2023
ACF Fiorentina,Out,Gabriele Gori,24,Italy,CF,550000,US Avellino 1912,0,2023
ACF Fiorentina,Out,Giovanni Corradini,20,Italy,DM,200000,Spezia Calcio,0,2023
ACF Fiorentina,Out,Luka Jović,25,"Serbia, Bosnia-Herzegovina",CF,7000000,AC Milan,0,2023
ACF Fiorentina,Out,Riccardo Saponara,31,Italy,AM,700000,Hellas Verona,0,2023
ACF Fiorentina,Out,Lorenzo Venuti,28,Italy,RB,1200000,US Lecce,0,2023
ACF Fiorentina,Out,Toni Fruk,22,Croatia,AM,5000000,HNK Rijeka,0,2023
ACF Fiorentina,Out,Yerry Mina,29,Colombia,CB,3000000,Cagliari Calcio,0,2023
ACF Fiorentina,Out,Marco Benassi,28,Italy,CM,900000,Without Club,Other,2023
ACF Fiorentina,Out,Filippo Frison,20,Italy,CB,25000,Without Club,Other,2023
ACF Fiorentina,Out,Salvatore Sirigu,36,Italy,GK,275000,Without Club,Other,2023
Bologna FC 1909,In,Riccardo Calafiori,21,Italy,CB,4500000,FC Basel 1893,24500000,2023
Bologna FC 1909,In,Santiago Castro,19,Argentina,CF,7000000,CA Vélez Sarsfield,12000000,2023
Bologna FC 1909,In,Jesper Karlsson,25,Sweden,LW,18000000,AZ Alkmaar,11000000,2023
Bologna FC 1909,In,Sam Beukema,24,Netherlands,CB,4500000,AZ Alkmaar,9000000,2023
Bologna FC 1909,In,Dan Ndoye,22,"Switzerland, Senegal",RW,3500000,FC Basel 1893,9000000,2023
Bologna FC 1909,In,Stefan Posch,26,Austria,RB,14000000,TSG 1899 Hoffenheim,5000000,2023
Bologna FC 1909,In,Giovanni Fabbian,20,Italy,AM,6000000,Inter Milan,5000000,2023
Bologna FC 1909,In,Mihajlo Ilic,20,Serbia,CB,3000000,FK Partizan Belgrade,4500000,2023
Bologna FC 1909,In,Nikola Moro,25,Croatia,DM,6500000,Dynamo Moscow,2500000,2023
Bologna FC 1909,In,Oussama El Azzouzi,22,"Morocco, Netherlands",DM,800000,Union Saint-Gilloise,2000000,2023
Bologna FC 1909,In,Tommaso Corazza,19,Italy,LB,100000,Bologna Primavera,Other,2023
Bologna FC 1909,Out,Jerdy Schouten,26,Netherlands,DM,28000000,PSV Eindhoven,15000000,2023
Bologna FC 1909,Out,Nicolás Domínguez,25,"Argentina, Italy",CM,17000000,Nottingham Forest,10000000,2023
Bologna FC 1909,Out,Musa Barrow,24,The Gambia,LW,8000000,Al-Taawoun FC,8500000,2023
Bologna FC 1909,Out,Denso Kasius,20,Netherlands,RB,2000000,AZ Alkmaar,3000000,2023
Bologna FC 1909,Out,Emanuel Vignato,23,"Italy, Brazil",RW,1100000,Pisa Sporting Club,500000,2023
Bologna FC 1909,Out,Dion Ruffo Luci,22,Italy,CM,Other,Rimini FC,0,2023
Bologna FC 1909,Out,Kingsley Michael,24,Nigeria,CM,150000,DSV Leoben,0,2023
Bologna FC 1909,Out,Matias Rocchi,20,Italy,LW,75000,US Corticella,0,2023
Bologna FC 1909,Out,Musa Juwara,21,The Gambia,RW,850000,Vejle Boldklub,0,2023
Bologna FC 1909,Out,Gary Medel,35,"Chile, Spain",CB,400000,Clube de Regatas Vasco da Gama,0,2023
Bologna FC 1909,Out,Francesco Bardi,31,Italy,GK,300000,AC Reggiana 1919,0,2023
Bologna FC 1909,Out,Sebastian Breza,25,"Canada, Norway",GK,500000,CF Montréal,0,2023
Bologna FC 1909,Out,Matteo Angeli,20,Italy,CB,500000,AS Cittadella,0,2023
Bologna FC 1909,Out,Roberto Soriano,32,"Italy, Germany",AM,1000000,Without Club,Other,2023
Bologna FC 1909,Out,Wisdom Amey,17,"Italy, Togo",CB,500000,Bologna Primavera,Other,2023
Bologna FC 1909,Out,Nicola Sansone,31,"Italy, Germany",LW,1000000,Without Club,Other,2023
Torino FC,In,Ivan Ilić,22,Serbia,CM,19000000,Hellas Verona,16500000,2023
Torino FC,In,Nikola Vlašić,25,Croatia,AM,17000000,West Ham United,10600000,2023
Torino FC,In,Raoul Bellanova,23,Italy,RB,5000000,Cagliari Calcio,7000000,2023
Torino FC,In,Valentino Lazaro,27,Austria,LM,5000000,Inter Milan,3400000,2023
Torino FC,In,Adrien Tamèze,29,"France, Cameroon",DM,6000000,Hellas Verona,2800000,2023
Torino FC,In,Saba Sazonov,21,"Georgia, Russia",CB,3000000,Dynamo Moscow,2750000,2023
Torino FC,In,Kevin Haveri,21,Albania,LB,300000,Rimini FC,300000,2023
Torino FC,In,Mihai Popa,22,Romania,GK,1000000,FC Voluntari,0,2023
Torino FC,In,Ange Caumenan N'Guessan,19,"France, Cote d'Ivoire",CB,200000,Torino Primavera,Other,2023
Torino FC,In,Ali Dembélé,19,"France, Mali",RB,200000,Torino Primavera,Other,2023
Torino FC,Out,Wilfried Singo,22,Cote d'Ivoire,CB,25000000,AS Monaco,9100000,2023
Torino FC,Out,David Zima,23,Czech Republic,CB,4000000,SK Slavia Prague,4000000,2023
Torino FC,Out,Armando Izzo,31,Italy,CB,2500000,AC Monza,3000000,2023
Torino FC,Out,Magnus Warming,23,Denmark,LW,700000,SK Brann,650000,2023
Torino FC,Out,Christian Celesia,21,Italy,LB,225000,Mantova 1911,0,2023
Torino FC,Out,Michel Adopo,22,"France, Cote d'Ivoire",CM,1000000,Atalanta BC,0,2023
Torino FC,Out,Samuele Vianni,22,Italy,CF,50000,Nuova Florida Calcio,0,2023
Torino FC,Out,Etrit Berisha,34,"Albania, Sweden",GK,500000,FC Empoli,0,2023
Torino FC,Out,Ola Aina,26,"Nigeria, England",RB,12000000,Nottingham Forest,0,2023
Torino FC,Out,Matthew Garbett,21,"New Zealand, France",CM,450000,NAC Breda,Other,2023
Torino FC,Out,Simone Verdi,31,Italy,AM,2500000,Como 1907,Other,2023
Torino FC,Out,Matteo Fiorenza,20,Italy,GK,100000,Without Club,Other,2023
AC Monza,In,Matteo Pessina,26,Italy,CM,15000000,Atalanta BC,12000000,2023
AC Monza,In,Andrea Petagna,28,Italy,CF,10000000,SSC Napoli,10000000,2023
AC Monza,In,Gianluca Caprari,29,Italy,SS,8000000,Hellas Verona,8000000,2023
AC Monza,In,Pablo Marí,29,Spain,CB,5000000,Arsenal FC,6200000,2023
AC Monza,In,Alessio Cragno,29,Italy,GK,3000000,Cagliari Calcio,3600000,2023
AC Monza,In,Armando Izzo,31,Italy,CB,3000000,Torino FC,3000000,2023
AC Monza,In,Milan Djuric,33,"Bosnia-Herzegovina, Italy",CF,1000000,Hellas Verona,2000000,2023
AC Monza,In,Danilo D'Ambrosio,34,Italy,CB,1500000,Inter Milan,0,2023
AC Monza,In,Roberto Gagliardini,29,Italy,CM,4000000,Inter Milan,0,2023
AC Monza,In,Matija Popovic,18,Serbia,AM,2000000,FK Partizan Belgrade U19,0,2023
AC Monza,In,Papu Gómez,35,"Argentina, Italy",LW,3000000,Without Club,Other,2023
AC Monza,In,Giulio Donati,33,Italy,RB,500000,Without Club,Other,2023
AC Monza,Out,Eugenio Lamanna,34,Italy,GK,100000,Calcio Lecco 1912,0,2023
AC Monza,Out,Tommaso Morosini,31,Italy,CM,Other,USD Cisanese,0,2023
AC Monza,Out,Christian Gytkjaer,33,Denmark,CF,700000,Venezia FC,0,2023
AC Monza,Out,Andrea Barberis,29,Italy,DM,150000,Pisa Sporting Club,0,2023
AC Monza,Out,Luca Marrone,33,Italy,CB,100000,Calcio Lecco 1912,0,2023
AC Monza,Out,Luca Mazzitelli,27,Italy,CM,4000000,Frosinone Calcio,Other,2023
AC Monza,Out,Mario Sampirisi,30,Italy,RB,600000,AC Reggiana 1919,Other,2023
AC Monza,Out,Stefano Rubbi,20,Italy,GK,Other,Without Club,Other,2023
AC Monza,Out,Giulio Donati,33,Italy,RB,300000,Without Club,Other,2023
Udinese Calcio,In,Brenner,23,Brazil,CF,8000000,FC Cincinnati,10000000,2023
Udinese Calcio,In,Christian Kabasele,32,"Belgium, DR Congo",CB,1000000,Watford FC,6500000,2023
Udinese Calcio,In,Thomas Kristensen,21,Denmark,CB,700000,Aarhus GF,5000000,2023
Udinese Calcio,In,Martín Payero,24,"Argentina, Italy",CM,3500000,Middlesbrough FC,3000000,2023
Udinese Calcio,In,Keinan Davis,25,England,CF,3000000,Aston Villa,2300000,2023
