Team,Transfer Type,Player,Age,Nationality,Position,Market Value,From Club,Fee,Year
SS Lazio,Out,Thomas Strakosha,27,"Albania, Greece",GK,2500000,Brentford FC,0,2022
SS Lazio,Out,Djavan Anderson,27,"Suriname, Netherlands",RB,200000,Oxford United,0,2022
SS Lazio,Out,Jordan Lukaku,28,"Belgium, DR Congo",LB,175000,SD Ponferradina,0,2022
SS Lazio,Out,Biagio Morrone,22,Italy,DM,200000,US Recanatese,0,2022
SS Lazio,Out,Tiago Casasola,26,"Argentina, Italy",RB,800000,AC Perugia Calcio,0,2022
SS Lazio,Out,Marco Alia,22,"Albania, Italy",GK,250000,Monterosi Tuscia FC,0,2022
SS Lazio,Out,Luca Falbo,22,Italy,LB,150000,SS Monopoli 1966,Other,2022
SS Lazio,Out,Jorge Silva,23,Portugal,CB,Other,Without Club,Other,2022
AS Roma,In,Zeki Çelik,25,Türkiye,RB,18000000,LOSC Lille,7400000,2022
AS Roma,In,Andrea Belotti,28,Italy,CF,20000000,Torino FC,0,2022
AS Roma,In,Nemanja Matic,33,"Serbia, Slovakia",DM,5000000,Manchester United,0,2022
AS Roma,In,Mile Svilar,22,"Serbia, Belgium",GK,2000000,SL Benfica,0,2022
AS Roma,In,Ola Solbakken,24,Norway,RW,3500000,FK Bodø/Glimt,0,2022
AS Roma,In,Paulo Dybala,28,"Argentina, Italy",SS,35000000,Juventus FC,0,2022
AS Roma,In,Cristian Volpato,18,"Italy, Australia",AM,900000,Roma U19,Other,2022
AS Roma,In,Benjamin Tahirovic,19,"Bosnia-Herzegovina, Sweden",DM,250000,Roma U19,Other,2022
AS Roma,Out,Nicolò Zaniolo,23,Italy,AM,20000000,Galatasaray,15000000,2022
AS Roma,Out,Jordan Veretout,29,France,CM,15000000,Olympique Marseille,12450000,2022
AS Roma,Out,Pau López,27,Spain,GK,10000000,Olympique Marseille,12000000,2022
AS Roma,Out,Cengiz Ünder,24,Türkiye,RW,14000000,Olympique Marseille,11400000,2022
AS Roma,Out,Riccardo Calafiori,20,Italy,CB,45000000,FC Basel 1893,10200000,2022
AS Roma,Out,Felix Afena-Gyan,19,Ghana,CF,2500000,US Cremonese,6000000,2022
AS Roma,Out,Robin Olsen,32,"Sweden, Denmark",GK,1500000,Aston Villa,3500000,2022
AS Roma,Out,Alessandro Florenzi,31,Italy,RB,2000000,AC Milan,2650000,2022
AS Roma,Out,Riccardo Ciervo,20,Italy,LW,1300000,US Sassuolo,2000000,2022
AS Roma,Out,Amadou Diawara,25,Guinea,DM,1000000,RSC Anderlecht,1890000,2022
AS Roma,Out,Tommaso Milanese,19,Italy,CM,900000,US Cremonese,750000,2022
AS Roma,Out,Alessio Riccardi,21,Italy,AM,375000,Latina Calcio 1932,0,2022
AS Roma,Out,Filippo Tripi,20,Italy,DM,300000,NS Mura,0,2022
AS Roma,Out,Salvatore Pezzella,22,Italy,DM,100000,US Triestina,0,2022
AS Roma,Out,Stefano Greco,23,Italy,GK,150000,Potenza Calcio,0,2022
AS Roma,Out,Henrikh Mkhitaryan,33,Armenia,CM,6000000,Inter Milan,0,2022
AS Roma,Out,Daniel Fuzato,24,"Brazil, Italy",GK,900000,UD Ibiza,0,2022
AS Roma,Out,Devid Eugene Bouah,21,"Italy, Cote d'Ivoire",RM,350000,Reggina 1914,0,2022
AS Roma,Out,Davide Santon,31,Italy,LB,Other,Without Club,Other,2022
ACF Fiorentina,In,Dodô,23,Brazil,RB,20000000,Shakhtar Donetsk,15400000,2022
ACF Fiorentina,In,Rolando Mandragora,25,Italy,DM,10000000,Juventus FC,8200000,2022
ACF Fiorentina,In,Antonín Barák,28,Czech Republic,AM,12000000,Hellas Verona,7860000,2022
ACF Fiorentina,In,Abdelhamid Sabiri,26,"Morocco, Germany",AM,4000000,UC Sampdoria,2500000,2022
ACF Fiorentina,In,Josip Brekalo,24,Croatia,LW,7500000,VfL Wolfsburg,1700000,2022
ACF Fiorentina,In,Salvatore Sirigu,36,Italy,GK,800000,SSC Napoli,0,2022
ACF Fiorentina,In,Luka Jović,24,"Serbia, Bosnia-Herzegovina",CF,16000000,Real Madrid,0,2022
ACF Fiorentina,In,Alessandro Bianco,19,Italy,CM,350000,Fiorentina Primavera,Other,2022
ACF Fiorentina,Out,Federico Chiesa,24,Italy,LW,30000000,Juventus FC,44600000,2022
ACF Fiorentina,Out,Erick Pulgar,28,Chile,DM,5000000,CR Flamengo,2800000,2022
ACF Fiorentina,Out,Bartlomiej Dragowski,24,Poland,GK,3000000,Spezia Calcio,2450000,2022
ACF Fiorentina,Out,Daniele Ghilardi,19,Italy,CB,1600000,Hellas Verona,380000,2022
ACF Fiorentina,Out,Tòfol Montiel,22,Spain,RW,100000,RCD Mallorca B,0,2022
ACF Fiorentina,Out,Federico Brancolini,20,Italy,GK,200000,US Lecce,0,2022
ACF Fiorentina,Out,Christian Koffi,21,"France, Cote d'Ivoire",LW,Other,CF Intercity,0,2022
ACF Fiorentina,Out,Andrea Poggesi,20,Italy,RB,75000,SS Arezzo,0,2022
ACF Fiorentina,Out,José Callejón,35,Spain,RW,800000,Granada CF,0,2022
ACF Fiorentina,Out,Simone Ghidotti,22,Italy,GK,375000,Como 1907,0,2022
ACF Fiorentina,Out,Matija Nastasic,29,Serbia,CB,1500000,RCD Mallorca,0,2022
ACF Fiorentina,Out,Alessandro Lovisa,20,Italy,CM,Other,US Triestina,0,2022
ACF Fiorentina,Out,Antonio Rosati,39,Italy,GK,Other,Retired,Other,2022
ACF Fiorentina,Out,Andrea Milani,20,Italy,LW,Other,Without Club,Other,2022
Atalanta BC,In,Éderson,22,Brazil,CM,13000000,US Salernitana 1919,22900000,2022
Atalanta BC,In,Jérémie Boga,25,"Cote d'Ivoire, France",LW,19000000,US Sassuolo,22000000,2022
Atalanta BC,In,Merih Demiral,24,Türkiye,CB,25000000,Juventus FC,21000000,2022
Atalanta BC,In,Rasmus Højlund,19,Denmark,CF,4500000,SK Sturm Graz,20000000,2022
Atalanta BC,In,Brandon Soppy,20,"France, Cameroon",RB,5000000,Udinese Calcio,9900000,2022
Atalanta BC,In,Ademola Lookman,24,"Nigeria, England",SS,10000000,RB Leipzig,9350000,2022
Atalanta BC,In,Alassane Sidibe,20,Cote d'Ivoire,CM,1000000,Atalanta Primavera,Other,2022
Atalanta BC,In,Giorgio Cittadini,20,Italy,CB,300000,Atalanta Primavera,Other,2022
Atalanta BC,In,Moustapha Cissé,18,Guinea,CF,1000000,Atalanta Primavera,Other,2022
Atalanta BC,In,Giovanni Bonfanti,19,Italy,CB,100000,Atalanta Under 18,Other,2022
Atalanta BC,In,Lukas Vorlicky,20,Czech Republic,AM,50000,Atalanta Primavera,Other,2022
Atalanta BC,Out,Cristian Romero,24,Argentina,CB,65000000,Tottenham Hotspur,52000000,2022
Atalanta BC,Out,Robin Gosens,27,"Germany, Netherlands",LM,12000000,Inter Milan,27400000,2022
Atalanta BC,Out,Andrea Colpani,23,Italy,AM,18000000,AC Monza,9000000,2022
Atalanta BC,Out,Remo Freuler,30,Switzerland,CM,6500000,Nottingham Forest,8300000,2022
Atalanta BC,Out,Matteo Lovato,22,Italy,CB,4000000,US Salernitana 1919,7000000,2022
Atalanta BC,Out,Davide Bettella,22,Italy,CB,1000000,AC Monza,5000000,2022
Atalanta BC,Out,Bosko Sutalo,22,Croatia,CB,2500000,GNK Dinamo Zagreb,4050000,2022
Atalanta BC,Out,Filippo Melegoni,23,Italy,CM,1200000,Genoa CFC,4000000,2022
Atalanta BC,Out,Arkadiusz Reca,27,Poland,LB,1300000,Spezia Calcio,3900000,2022
Atalanta BC,Out,Luca Valzania,26,Italy,CM,300000,US Cremonese,3000000,2022
Atalanta BC,Out,Enrico Delprato,22,Italy,RB,4500000,Parma Calcio 1913,2750000,2022
Atalanta BC,Out,Rodrigo Guth,21,"Brazil, Germany",CB,2500000,Fortuna Sittard,1100000,2022
Atalanta BC,Out,Olaf Kobacki,20,Poland,LW,550000,Arka Gdynia,180000,2022
Atalanta BC,Out,Anton Kresic,26,Croatia,CB,1200000,HNK Rijeka,150000,2022
Atalanta BC,Out,Alberto Alari,23,Italy,CB,75000,Dolomiti Bellunesi,0,2022
Atalanta BC,Out,Eyob Zambataro,23,"Italy, Ethiopia",LM,200000,Calcio Lecco 1912,0,2022
Atalanta BC,Out,Riccardo Burgio,21,Italy,LM,100000,Monterosi Tuscia FC,0,2022
Atalanta BC,Out,Enrico Zanoni,22,Italy,LB,50000,Costa Orientale Sarda,0,2022
Atalanta BC,Out,Edoardo Scanagatta,20,Italy,CB,125000,Giugliano Calcio 1928,0,2022
Atalanta BC,Out,Matteo Pedrini,22,Italy,CM,Other,Mantova 1911,0,2022
Atalanta BC,Out,Niccolò Ghisleni,21,Italy,AM,Other,Acireale Calcio,0,2022
Atalanta BC,Out,Antonio Reda,19,Italy,CF,Other,Fossano Calcio,0,2022
Atalanta BC,Out,Gabriel Lunetta,26,"Italy, France",LM,250000,HNK Rijeka,Other,2022
Atalanta BC,Out,Marco Tumminello,23,Italy,CF,300000,FC Crotone,Other,2022
Atalanta BC,Out,Alessio Girgi,22,Italy,LB,100000,SEF Torres 1903,Other,2022
Atalanta BC,Out,Josip Ilicic,34,"Slovenia, Croatia",AM,300000,Without Club,Other,2022
Atalanta BC,Out,Matteo Salvi,23,Italy,CB,75000,Without Club,Other,2022
Atalanta BC,Out,Federico Mattiello,26,Italy,RB,Other,Without Club,Other,2022
Atalanta BC,Out,Bryan Cabezas,25,Ecuador,LW,25000,Without Club,Other,2022
Hellas Verona,In,Giovanni Simeone,26,"Argentina, Spain",CF,17000000,Cagliari Calcio,10500000,2022
Hellas Verona,In,Thomas Henry,27,France,CF,5000000,Venezia FC,5230000,2022
Hellas Verona,In,Gianluca Caprari,28,Italy,SS,10000000,UC Sampdoria,5000000,2022
Hellas Verona,In,Isak Hien,23,"Sweden, Burkina Faso",CB,1000000,Djurgårdens IF,4600000,2022
Hellas Verona,In,Martin Hongla,24,Cameroon,DM,4000000,Royal Antwerp FC,3700000,2022
Hellas Verona,In,Juan Cabal,21,Colombia,LB,800000,Atlético Nacional,3500000,2022
Hellas Verona,In,Josh Doig,20,Scotland,LB,3000000,Hibernian FC,3400000,2022
Hellas Verona,In,Mateusz Praszelik,22,Poland,AM,1200000,Slask Wroclaw,2000000,2022
Hellas Verona,In,Lorenzo Montipò,26,Italy,GK,4500000,Benevento Calcio,1100000,2022
Hellas Verona,In,Cyril Ngonge,22,"Belgium, DR Congo",RW,1300000,FC Groningen,550000,2022
Hellas Verona,In,Ajdin Hrustić,26,"Australia, Bosnia-Herzegovina",AM,3000000,Eintracht Frankfurt,500000,2022
Hellas Verona,In,Daniele Ghilardi,19,Italy,CB,250000,ACF Fiorentina,380000,2022
Hellas Verona,In,Bruno Conti,20,Italy,CM,150000,Cagliari Primavera,100000,2022
Hellas Verona,In,Milan Djuric,32,"Bosnia-Herzegovina, Italy",CF,1500000,US Salernitana 1919,0,2022
Hellas Verona,In,Simone Perilli,27,Italy,GK,200000,Brescia Calcio,0,2022
Hellas Verona,In,Dramane Konaté,28,Cote d'Ivoire,CB,25000,Paganese Calcio 1926,0,2022
Hellas Verona,In,Ibrahim Sulemana,19,Ghana,DM,100000,Hellas Verona Primavera,Other,2022
Hellas Verona,In,Filippo Terracciano,19,Italy,RB,250000,Hellas Verona Primavera,Other,2022
Hellas Verona,Out,Nicolò Casale,24,Italy,CB,14000000,SS Lazio,8000000,2022
Hellas Verona,Out,Antonín Barák,28,Czech Republic,AM,4500000,ACF Fiorentina,7860000,2022
Hellas Verona,Out,Mattia Zaccagni,27,Italy,LW,20000000,SS Lazio,7100000,2022
Hellas Verona,Out,Destiny Udogie,19,"Italy, Nigeria",LB,45000000,Udinese Calcio,5200000,2022
Hellas Verona,Out,Mariusz Stepinski,27,Poland,CF,1400000,Aris Limassol,150000,2022
Hellas Verona,Out,Nicola Borghetto,22,Italy,GK,Other,Fermana FC,0,2022
Hellas Verona,Out,Lubomir Tupta,24,Slovakia,CF,800000,Delfino Pescara 1936,0,2022
Hellas Verona,Out,Dramane Konaté,28,Cote d'Ivoire,CB,75000,Aglianese Calcio 1923,0,2022
Hellas Verona,Out,Bogdan Jocic,21,Serbia,CM,700000,FK Vozdovac,0,2022
Hellas Verona,Out,Daniel Bessa,29,"Italy, Brazil",CM,2500000,Ittihad Kalba FC,0,2022
Hellas Verona,Out,Nunzio Brandi,21,Italy,CM,50000,Taranto FC 1927,0,2022
Torino FC,In,Perr Schuurs,22,Netherlands,CB,7000000,Ajax Amsterdam,9400000,2022
Torino FC,In,Samuele Ricci,20,Italy,DM,12000000,FC Empoli,8500000,2022
Torino FC,In,Emirhan İlkhan,18,Türkiye,CM,3000000,Besiktas JK,4900000,2022
Torino FC,In,Pietro Pellegri,21,Italy,CF,4500000,AS Monaco,4200000,2022
Torino FC,In,Yann Karamoh,24,"France, Cote d'Ivoire",LW,4000000,Parma Calcio 1913,1000000,2022
Torino FC,In,Brian Bayeye,22,"DR Congo, France",RB,100000,US Catanzaro,700000,2022
Torino FC,In,Etrit Berisha,33,"Albania, Sweden",GK,800000,SPAL,300000,2022
Torino FC,In,Matteo Fiorenza,19,Italy,GK,10000,Torino Primavera,Other,2022
Torino FC,In,Matthew Garbett,20,"New Zealand, France",CM,150000,Torino Primavera,Other,2022
Torino FC,In,Gvidas Gineitis,18,Lithuania,CM,Other,Torino Primavera,Other,2022
Torino FC,Out,Bremer,25,Brazil,CB,60000000,Juventus FC,46900000,2022
Torino FC,Out,Saša Lukić,26,Serbia,CM,10000000,Fulham FC,9800000,2022
Torino FC,Out,Jacopo Segre,25,Italy,CM,2700000,Palermo FC,500000,2022
Torino FC,Out,Vincenzo Millico,22,Italy,LW,600000,Cagliari Calcio,18000,2022
Torino FC,Out,Cristian Ansaldi,35,"Argentina, Italy",LB,250000,Parma Calcio 1913,0,2022
Torino FC,Out,Thomas Fimognari,20,Italy,DM,Other,ASD Stresa Vergante,0,2022
Torino FC,Out,Samuele Lovaglio,19,Italy,RW,50000,AC Crema 1908,0,2022
Torino FC,Out,Andrea Belotti,28,Italy,CF,5000000,AS Roma,0,2022
Torino FC,Out,Tomás Rincón,34,Venezuela,DM,300000,UC Sampdoria,0,2022
Torino FC,Out,Altin Kryeziu,20,"Kosovo, Slovenia",DM,250000,NK Maribor,0,2022
Torino FC,Out,Simone Edera,26,Italy,RW,100000,Pordenone Calcio,Other,2022
Torino FC,Out,Ibrahim Karamoko,20,"France, Cote d'Ivoire",CB,250000,EA Guingamp B,Other,2022
Torino FC,Out,Simone Zaza,31,Italy,CF,Other,Without Club,Other,2022
US Sassuolo,In,Agustín Álvarez,21,Uruguay,CF,4000000,CA Peñarol,12000000,2022
US Sassuolo,In,Kristian Thorstvedt,23,Norway,AM,5000000,KRC Genk,10150000,2022
US Sassuolo,In,Armand Laurienté,23,"France, Guadeloupe",LW,7000000,FC Lorient,10100000,2022
US Sassuolo,In,Matheus Henrique,24,Brazil,CM,11000000,Grêmio Foot-Ball Porto Alegrense,7000000,2022
US Sassuolo,In,Janis Antiste,20,"France, Martinique",CF,4000000,Spezia Calcio,5680000,2022
US Sassuolo,In,Emil Konradsen Ceide,20,Norway,LW,2000000,Rosenborg BK,2850000,2022
US Sassuolo,In,Riccardo Ciervo,20,Italy,LW,1500000,AS Roma,2000000,2022
US Sassuolo,In,Abdou Harroui,24,"Morocco, Netherlands",CM,3000000,Sparta Rotterdam,1000000,2022
US Sassuolo,In,Yeferson Paz,20,Colombia,RB,200000,Sassuolo Primavera,Other,2022
US Sassuolo,In,Ryan Flamingo,19,Netherlands,CB,1000000,Sassuolo Primavera,Other,2022
US Sassuolo,In,Luca D'Andrea,17,Italy,RW,Other,Sassuolo Primavera,Other,2022
US Sassuolo,Out,Gianluca Scamacca,23,Italy,CF,35000000,West Ham United,38600000,2022
US Sassuolo,Out,Jérémie Boga,25,"Cote d'Ivoire, France",LW,15000000,Atalanta BC,22000000,2022
US Sassuolo,Out,Francesco Caputo,34,Italy,CF,1000000,UC Sampdoria,4000000,2022
US Sassuolo,Out,Jens Odgaard,23,Denmark,CF,4500000,AZ Alkmaar,3590000,2022
US Sassuolo,Out,Vlad Chiricheș,32,Romania,CB,350000,US Cremonese,2000000,2022
US Sassuolo,Out,Mehdi Bourabia,30,"Morocco, France",CM,1000000,Spezia Calcio,1650000,2022
US Sassuolo,Out,Lukas Haraslin,26,Slovakia,LW,6000000,AC Sparta Prague,1500000,2022
US Sassuolo,Out,Enrico Brignola,22,Italy,RW,350000,Benevento Calcio,Other,2022
US Sassuolo,Out,Marco Pinato,27,Italy,CM,350000,Pordenone Calcio,0,2022
US Sassuolo,Out,Leonardo Sernicola,24,Italy,RB,2000000,US Cremonese,0,2022
US Sassuolo,Out,Andrea Meroni,25,Italy,CB,600000,Cosenza Calcio,0,2022
