Team,Transfer Type,Player,Age,Nationality,Position,Market Value,From Club,Fee,Year
AS Roma,In,Federico Maria Erba,19,Italy,CB,Other,Roma U19,Other,2008
AS Roma,In,Cristian Palumbo,19,Italy,CB,Other,Roma U19,Other,2008
AS Roma,In,João Paulo,19,"Brazil, Italy",RM,Other,Roma U19,Other,2008
AS Roma,In,Alessandro Ianniciello,20,Italy,CB,Other,Roma U19,Other,2008
AS Roma,Out,Mancini,27,"Brazil, Italy",LW,Other,Inter Milan,13000000,2008
AS Roma,Out,Ludovic Giuly,32,"France, Algeria",RW,Other,Paris Saint-Germain,2500000,2008
AS Roma,Out,Gianluca Curci,22,Italy,GK,Other,AC Siena,1750000,2008
AS Roma,Out,Simone Palermo,20,Italy,CM,Other,Treviso FBC 1993,200000,2008
AS Roma,Out,Dario Polverini,21,Italy,CB,Other,Pro Patria Gallaratese GB,100000,2008
AS Roma,Out,Matteo Ferrari,28,"Italy, Guinea",CB,Other,Genoa CFC,0,2008
AS Roma,Out,Carlo Zotti,25,Italy,GK,Other,AS Cittadella,0,2008
AS Roma,Out,Lorenzo Poli,18,Italy,LB,Other,Benevento Calcio,Other,2008
AS Roma,Out,Daniele Magliocchetti,22,Italy,CB,Other,Cagliari Calcio,Other,2008
AS Roma,Out,Marco Viviano,19,Italy,CM,Other,US Grosseto FC,Other,2008
AC Milan,In,Ronaldinho,28,"Brazil, Spain",LW,35000000,FC Barcelona,24150000,2008
AC Milan,In,Marco Borriello,26,Italy,CF,12000000,Genoa CFC,11750000,2008
AC Milan,In,Gianluca Zambrotta,31,Italy,RB,16000000,FC Barcelona,10500000,2008
AC Milan,In,Thiago Silva,24,"Brazil, France",CB,7500000,Fluminense Football Club,10000000,2008
AC Milan,In,Marcus Diniz,21,"Brazil, Romania",CB,Other,AS Livorno,5000000,2008
AC Milan,In,Luca Antonini,25,Italy,LB,2800000,FC Empoli,2900000,2008
AC Milan,In,Luca Ceccarelli,25,Italy,CB,300000,Inter Milan,2580000,2008
AC Milan,In,Tabaré Viúdez,18,Uruguay,RW,Other,Defensor Sporting Club,2500000,2008
AC Milan,In,Mathías Cardacio,20,"Uruguay, Italy",CM,Other,Club Nacional,2000000,2008
AC Milan,In,Mathieu Flamini,24,France,DM,11000000,Arsenal FC,0,2008
AC Milan,In,Pierre-Emerick Aubameyang,19,"Gabon, France",CF,Other,Milan Primavera,Other,2008
AC Milan,In,Alberto Paloschi,18,Italy,CF,2500000,Milan Primavera,Other,2008
AC Milan,Out,Alberto Gilardino,25,Italy,CF,Other,ACF Fiorentina,14000000,2008
AC Milan,Out,Ricardo Oliveira,28,Brazil,CF,Other,Real Zaragoza,10000000,2008
AC Milan,Out,Davide Astori,21,Italy,CB,Other,Cagliari Calcio,5000000,2008
AC Milan,Out,Leandro Grimi,23,"Argentina, Italy",LB,Other,Sporting CP,2500000,2008
AC Milan,Out,Paolo Sammarco,25,Italy,CM,Other,UC Sampdoria,2400000,2008
AC Milan,Out,Alberto Paloschi,18,Italy,CF,125000,Parma FC,2250000,2008
AC Milan,Out,Ignazio Abate,21,Italy,RB,Other,Torino FC,2200000,2008
AC Milan,Out,Cristian Brocchi,32,Italy,CM,Other,SS Lazio,2000000,2008
AC Milan,Out,Davide Di Gennaro,20,Italy,AM,Other,Genoa CFC,1500000,2008
AC Milan,Out,Lino Marzorati,21,Italy,CB,Other,FC Empoli,1250000,2008
AC Milan,Out,Romano Perticone,21,Italy,CB,Other,AS Livorno,1200000,2008
AC Milan,Out,Ferdinando Coppola,30,Italy,GK,Other,Atalanta BC,900000,2008
AC Milan,Out,Luca Antonelli,21,Italy,LB,Other,Parma FC,750000,2008
AC Milan,Out,Marcus Diniz,20,"Brazil, Romania",CB,100000,AS Livorno,600000,2008
AC Milan,Out,Luca Ceccarelli,25,Italy,CB,Other,Hellas Verona,0,2008
AC Milan,Out,Dario Simic,32,Croatia,CB,Other,AS Monaco,0,2008
AC Milan,Out,Filippo Porcari,24,Italy,DM,Other,Novara Calcio 1908,Other,2008
AC Milan,Out,Émerson,33,"Brazil, Germany",DM,Other,Without Club,Other,2008
AC Milan,Out,Ibrahim Bá,34,"France, Senegal",RM,Other,Retired,Other,2008
AC Milan,Out,Ronaldo,31,"Brazil, Spain",CF,Other,Without Club,Other,2008
AC Milan,Out,Valerio Fiori,39,Italy,GK,Other,Retired,Other,2008
AC Milan,Out,Cafu,38,"Brazil, Italy",RB,Other,Career break,Other,2008
AC Milan,Out,Serginho,37,Brazil,LB,Other,Retired,Other,2008
UC Sampdoria,In,Giampaolo Pazzini,24,Italy,CF,10000000,ACF Fiorentina,9000000,2008
UC Sampdoria,In,Daniele Dessena,21,Italy,CM,4000000,Parma FC,6700000,2008
UC Sampdoria,In,Antonio Cassano,25,Italy,SS,12500000,Real Madrid,5000000,2008
UC Sampdoria,In,Marius Stankevicius,26,Lithuania,CB,900000,Brescia Calcio,3000000,2008
UC Sampdoria,In,Bruno Fornaroli,20,"Australia, Uruguay",CF,Other,Club Nacional,3000000,2008
UC Sampdoria,In,Antonio Mirante,24,Italy,GK,2000000,Juventus FC,2700000,2008
UC Sampdoria,In,Jonathan Bottinelli,23,"Argentina, Italy",CB,4250000,CA San Lorenzo de Almagro,2600000,2008
UC Sampdoria,In,Marco Padalino,24,"Switzerland, Italy",RB,150000,Piacenza FC,2500000,2008
UC Sampdoria,In,Paolo Sammarco,25,Italy,CM,6500000,AC Milan,2400000,2008
UC Sampdoria,In,Vasco Regini,18,"Italy, San Marino",CB,Other,AC Cesena,600000,2008
UC Sampdoria,In,Francesco Signori,19,Italy,CM,Other,AC Montichiari,190000,2008
UC Sampdoria,In,Stefano Scappini,20,Italy,CF,Other,Ternana Calcio,150000,2008
UC Sampdoria,In,Michele Ferri,27,Italy,CB,1300000,Cagliari Calcio,Other,2008
UC Sampdoria,In,Matteo Lanzoni,19,Italy,CB,Other,Sampdoria Primavera,Other,2008
UC Sampdoria,In,Guido Marilungo,18,Italy,CF,Other,Sampdoria Primavera,Other,2008
UC Sampdoria,In,Mirko Eramo,18,Italy,CM,Other,Sampdoria Primavera,Other,2008
UC Sampdoria,In,Gianluigi Bianco,19,Italy,LB,Other,Sampdoria Primavera,Other,2008
UC Sampdoria,In,Gabriel Ferrari,19,"United States, Italy",CF,50000,Sampdoria Primavera,Other,2008
UC Sampdoria,In,Mattia Mustacchio,19,Italy,RW,50000,Sampdoria Primavera,Other,2008
UC Sampdoria,Out,Christian Maggio,26,Italy,RB,Other,SSC Napoli,8000000,2008
UC Sampdoria,Out,Cristian Zenoni,31,Italy,RB,Other,Bologna FC 1909,1000000,2008
UC Sampdoria,Out,Ikechukwu Kalu,24,Nigeria,CF,Other,AC Bellinzona,300000,2008
UC Sampdoria,Out,Luigi Sala,34,Italy,CB,Other,Udinese Calcio,0,2008
UC Sampdoria,Out,Sergio Volpi,34,Italy,CM,Other,Bologna FC 1909,0,2008
US Palermo,In,Cesare Bovo,25,Italy,CB,3500000,Genoa CFC,7850000,2008
US Palermo,In,Antonio Nocerino,23,Italy,CM,9500000,Juventus FC,7500000,2008
US Palermo,In,Andrea Raggi,24,Italy,CB,4300000,FC Empoli,7000000,2008
US Palermo,In,Marco Amelia,26,Italy,GK,12000000,AS Livorno,6000000,2008
US Palermo,In,Igor Budan,28,Croatia,CF,6500000,Parma FC,4500000,2008
US Palermo,In,Simon Kjær,19,Denmark,CB,1500000,FC Midtjylland,4000000,2008
US Palermo,In,Abel Hernández,18,Uruguay,CF,Other,Central Español,3800000,2008
US Palermo,In,Moris Carrozzieri,27,Italy,CB,3800000,Atalanta BC,3400000,2008
US Palermo,In,Davide Succi,26,Italy,CF,1100000,Ravenna Calcio,3050000,2008
US Palermo,In,Davide Lanzafame,21,Italy,CF,2500000,Juventus FC,2500000,2008
US Palermo,In,Michel Morganella,19,"Switzerland, Italy",RB,250000,FC Basel 1893,2000000,2008
US Palermo,In,Túlio de Melo,23,"Brazil, France",CF,6000000,Le Mans Union Club 72,0,2008
US Palermo,In,Fabio Liverani,32,"Italy, Somalia",DM,6000000,ACF Fiorentina,0,2008
US Palermo,In,Mirko Savini,29,Italy,LB,1000000,SSC Napoli,0,2008
US Palermo,In,Giuseppe Polito,19,Italy,SS,Other,Palermo Primavera,Other,2008
US Palermo,In,Samuele Romeo,19,Italy,CB,Other,Palermo Primavera,Other,2008
US Palermo,In,Giuseppe Ingrassia,20,Italy,GK,Other,Palermo Primavera,Other,2008
US Palermo,In,Francesco Inglese,20,Italy,Defender,Other,Palermo Primavera,Other,2008
US Palermo,Out,Amauri,28,"Italy, Brazil",CF,Other,Juventus FC,22800000,2008
US Palermo,Out,Andrea Barzagli,27,Italy,CB,Other,VfL Wolfsburg,14000000,2008
US Palermo,Out,Cristian Zaccardo,26,Italy,CB,Other,VfL Wolfsburg,7000000,2008
US Palermo,Out,Leandro Rinaudo,25,Italy,CB,Other,SSC Napoli,5500000,2008
US Palermo,Out,Túlio de Melo,23,"Brazil, France",CF,Other,LOSC Lille,4000000,2008
US Palermo,Out,Mariano González,27,"Argentina, Italy",RW,Other,FC Porto,3200000,2008
US Palermo,Out,Franco Brienza,29,Italy,AM,Other,Reggina Calcio,2200000,2008
US Palermo,Out,Fabio Caserta,29,Italy,CM,Other,US Lecce,1600000,2008
US Palermo,Out,Marco Pisano,26,Italy,LB,Other,Torino FC,1500000,2008
US Palermo,Out,Giuseppe Biava,31,Italy,CB,Other,Genoa CFC,1200000,2008
US Palermo,Out,Mirko Velardi,20,Italy,CM,Other,US Foggia,Other,2008
US Palermo,Out,Valerio Lischi,17,Italy,GK,Other,ASD Chieti,Other,2008
US Palermo,Out,Nicola Ficano,21,Italy,LB,Other,US Sambenedettese,Other,2008
SSC Napoli,In,Christian Maggio,26,Italy,RB,9000000,UC Sampdoria,8000000,2008
SSC Napoli,In,Germán Denis,26,"Argentina, Italy",CF,8250000,CA Independiente,7530000,2008
SSC Napoli,In,Jesús Dátolo,24,"Argentina, Italy",AM,3300000,CA Boca Juniors,6500000,2008
SSC Napoli,In,Leandro Rinaudo,25,Italy,CB,2500000,US Palermo,5500000,2008
SSC Napoli,In,Salvatore Aronica,30,Italy,CB,1200000,Reggina Calcio,2680000,2008
SSC Napoli,In,Alessandro Venezia,18,Italy,DM,Other,Gela Calcio Youth,250000,2008
SSC Napoli,In,Luca Lacrimini,30,Italy,LB,50000,AC Ancona,0,2008
SSC Napoli,In,Luca Bucci,39,Italy,GK,Other,Career break,Other,2008
SSC Napoli,In,Mario D'Urso,18,Italy,Defender,Other,Napoli Primavera,Other,2008
SSC Napoli,Out,Maurizio Domizzi,28,Italy,CB,Other,Udinese Calcio,4500000,2008
SSC Napoli,Out,Emanuele Calaiò,26,Italy,CF,Other,AC Siena,3550000,2008
SSC Napoli,Out,György Garics,24,"Austria, Hungary",RB,Other,Atalanta BC,2500000,2008
SSC Napoli,Out,Gaetano Grieco,25,Italy,CF,Other,SS Juve Stabia,100000,2008
SSC Napoli,Out,Marco Capparella,33,Italy,RW,Other,SS Juve Stabia,0,2008
SSC Napoli,Out,Roberto Sosa,33,"Argentina, Italy",CF,Other,Club de Gimnasia y Esgrima La Plata,0,2008
SSC Napoli,Out,Luca Lacrimini,30,Italy,LB,Other,Cavese 1919,0,2008
SSC Napoli,Out,Andrea Cupi,32,Italy,CB,Other,FC Empoli,0,2008
SSC Napoli,Out,Biagio Del Giudice,19,Italy,GK,Other,SF Aversa Normanna,0,2008
SSC Napoli,Out,Mirko Savini,29,Italy,LB,Other,US Palermo,0,2008
SSC Napoli,Out,Giuseppe Feola,19,Italy,Midfielder,Other,SS Barletta Calcio,Other,2008
SSC Napoli,Out,Rubén Maldonado,29,Paraguay,CB,Other,Club de Gimnasia y Esgrima La Plata,Other,2008
SSC Napoli,Out,Alessandro Venezia,19,Italy,DM,Other,ASD Caserta Neapolis,Other,2008
SSC Napoli,Out,Samuele Dalla Bona,27,Italy,CM,Other,Without Club,Other,2008
Juventus FC,In,Amauri,28,"Italy, Brazil",CF,16000000,US Palermo,22800000,2008
Juventus FC,In,Christian Poulsen,28,Denmark,DM,11000000,Sevilla FC,9750000,2008
Juventus FC,In,Paolo De Ceglie,21,Italy,LB,3200000,AC Siena,3500000,2008
Juventus FC,In,Alexander Manninger,31,Austria,GK,3000000,Udinese Calcio,2500000,2008
Juventus FC,In,Albin Ekdal,18,Sweden,DM,1000000,IF Brommapojkarna,600000,2008
Juventus FC,In,Mario Kirev,19,Bulgaria,GK,Other,Slavia Sofia,600000,2008
Juventus FC,In,Olof Mellberg,30,Sweden,CB,7500000,Aston Villa,0,2008
Juventus FC,In,Antonio Chimenti,38,Italy,GK,100000,Udinese Calcio,0,2008
Juventus FC,In,Dario Venitucci,21,Italy,AM,150000,AC Mantova 1911,Other,2008
Juventus FC,In,Davide Borin,19,Italy,CB,Other,Juventus Primavera,Other,2008
Juventus FC,In,Alessandro D'Antoni,19,Italy,SS,Other,Juventus Primavera,Other,2008
Juventus FC,In,Dario Campagna,20,Italy,RB,Other,Juventus Primavera,Other,2008
Juventus FC,In,Lorenzo Ariaudo,19,Italy,CB,Other,Juventus Primavera,Other,2008
Juventus FC,In,Nicola Cosentini,20,Italy,DM,Other,Juventus Primavera,Other,2008
Juventus FC,Out,Domenico Criscito,21,Italy,LB,Other,Genoa CFC,11500000,2008
Juventus FC,Out,Antonio Nocerino,23,Italy,CM,Other,US Palermo,7500000,2008
Juventus FC,Out,Raffaele Palladino,24,Italy,LW,Other,Genoa CFC,5000000,2008
Juventus FC,Out,Antonio Mirante,24,Italy,GK,100000,UC Sampdoria,2700000,2008
Juventus FC,Out,Davide Lanzafame,21,Italy,CF,Other,US Palermo,2500000,2008
Juventus FC,Out,Rey Volpato,21,Italy,CF,Other,AS Bari,1000000,2008
Juventus FC,Out,Andrea Rossi,21,Italy,LB,Other,AC Siena,1000000,2008
Juventus FC,Out,Andrea Luci,23,Italy,DM,50000,Ascoli Calcio 1898,103000,2008
Juventus FC,Out,Alessandro Birindelli,33,Italy,RB,Other,AC Pisa 1909,0,2008
Juventus FC,Out,Andrea Pozzato,20,Italy,GK,Other,FC Canavese,Other,2008
Juventus FC,Out,Nicola Faralli,18,Italy,Striker,Other,US Poggibonsi,Other,2008
Juventus FC,Out,Emanuele Belardi,30,Italy,GK,Other,Udinese Calcio,Other,2008
Juventus FC,Out,Cristiano Novembre,21,Italy,GK,Other,AS Calcio Figline,Other,2008
Juventus FC,Out,Dario Campagna,20,Italy,RB,Other,Hellas Verona,Other,2008
Juventus FC,Out,Dario Venitucci,21,Italy,AM,Other,AC Mantova 1911,Other,2008
Juventus FC,Out,Davide Borin,19,Italy,CB,Other,Pro Vercelli Primavera,Other,2008
Juventus FC,Out,Alessandro Vono,20,Italy,GK,Other,AS Livorno,Other,2008
Juventus FC,Out,Jorge Andrade,30,"Portugal, Cape Verde",CB,Other,Retired,Other,2008
Genoa CFC,In,Diego Milito,29,"Argentina, Italy",CF,18000000,Real Zaragoza,13000000,2008
Genoa CFC,In,Domenico Criscito,21,Italy,LB,4500000,Juventus FC,11500000,2008
Genoa CFC,In,Andrea Gasbarroni,26,Italy,SS,4000000,Parma FC,5000000,2008
Genoa CFC,In,Raffaele Palladino,24,Italy,LW,8000000,Juventus FC,5000000,2008
Genoa CFC,In,Francesco Modesto,26,Italy,LB,5000000,Reggina Calcio,4500000,2008
Genoa CFC,In,Sokratis Papastathopoulos,20,Greece,CB,2700000,AEK Athens,3800000,2008
Genoa CFC,In,Giandomenico Mesto,26,Italy,RM,5500000,Udinese Calcio,3000000,2008
Genoa CFC,In,Salvatore Bocchetti,21,"Italy, Russia",CB,900000,Frosinone Calcio,2200000,2008
Genoa CFC,In,Alessandro Potenza,24,Italy,RB,2000000,ACF Fiorentina,2200000,2008
Genoa CFC,In,Andrea Ranocchia,20,Italy,CB,800000,AC Arezzo,1800000,2008
Genoa CFC,In,Davide Di Gennaro,20,Italy,AM,600000,AC Milan,1500000,2008
Genoa CFC,In,Giuseppe Biava,31,Italy,CB,2000000,US Palermo,1200000,2008
Genoa CFC,In,Francesco Renzetti,20,"Italy, Monaco",LB,Other,AS Lucchese Libertas,600000,2008
Genoa CFC,In,Steve Pinau,20,"France, Guadeloupe",AM,50000,AS Monaco B,560000,2008
Genoa CFC,In,Matteo Ferrari,28,"Italy, Guinea",CB,4000000,AS Roma,0,2008
Genoa CFC,In,Alessandro Di Maio,21,Italy,CB,Other,Valenzana Calcio,0,2008
Genoa CFC,In,Vincenzo Rennella,19,"Italy, France",CF,75000,FC Lugano,Other,2008
Genoa CFC,In,Marcel Román,20,"Uruguay, Italy",DM,Other,CA Peñarol,Other,2008
Genoa CFC,In,Giuseppe Greco,24,Italy,CF,400000,Rimini FC,Other,2008
Genoa CFC,In,Salvatore Aurelio,23,Italy,LW,50000,FC Crotone,Other,2008
Genoa CFC,In,Jacopo Sbravati,18,Italy,RW,Other,Genoa U19,Other,2008
Genoa CFC,In,Emmanuel Ledesma,20,"Argentina, Italy",RW,Other,Genoa U19,Other,2008
Genoa CFC,In,Stephan El Shaarawy,16,"Italy, Egypt",LW,Other,Genoa U19,Other,2008
Genoa CFC,In,Matteo D'Alessandro,19,Italy,DM,Other,Genoa U19,Other,2008
Genoa CFC,In,Selim Ben Djemia,19,"Tunisia, France",CB,Other,Genoa U19,Other,2008
Genoa CFC,In,Thiago Motta,26,"Italy, Brazil",DM,5000000,Without Club,Other,2008
Genoa CFC,Out,Marco Borriello,26,Italy,CF,Other,AC Milan,11750000,2008
Genoa CFC,Out,Abdoulay Konko,24,"France, Morocco",RB,Other,Sevilla FC,8500000,2008
Genoa CFC,Out,Cesare Bovo,25,Italy,CB,Other,US Palermo,7850000,2008
Genoa CFC,Out,Julio de León,28,Honduras,AM,Other,Parma FC,3550000,2008
Genoa CFC,Out,Manuel Coppola,26,Italy,CM,Other,AC Siena,1800000,2008
Genoa CFC,Out,Abdelkader Ghezzal,23,"Algeria, France",CF,Other,AC Siena,1500000,2008
Genoa CFC,Out,Alessandro Lucarelli,30,Italy,CB,Other,Parma FC,1200000,2008
Genoa CFC,Out,Andrea Gasbarroni,27,Italy,SS,Other,Torino FC,1000000,2008
Genoa CFC,Out,Santos,26,"Brazil, Italy",CB,Other,Reggina Calcio,1000000,2008
Genoa CFC,Out,Diogo Tavares,21,Portugal,CF,Other,Frosinone Calcio,900000,2008
Genoa CFC,Out,Francesco Renzetti,20,"Italy, Monaco",LB,Other,UC AlbinoLeffe,750000,2008
Genoa CFC,Out,Danilo Sacramento,25,"Brazil, Italy",AM,Other,Celta de Vigo,0,2008
Genoa CFC,Out,Alessandro Di Maio,21,Italy,CB,Other,Cuoiopelli Cappiano Romaiano,0,2008
Genoa CFC,Out,Damián Lanza,27,"Ecuador, Argentina",GK,Other,CS Emelec,Other,2008
Genoa CFC,Out,Alessandro Potenza,24,Italy,RB,Other,Calcio Catania,Other,2008
Genoa CFC,Out,Gaetano De Rosa,35,Italy,CB,Other,Retired,Other,2008
ACF Fiorentina,In,Alberto Gilardino,25,Italy,CF,17000000,AC Milan,14000000,2008
ACF Fiorentina,In,Juan Manuel Vargas,24,Peru,LB,11000000,Calcio Catania,12000000,2008
ACF Fiorentina,In,Stevan Jovetic,18,"Montenegro, Serbia",CF,7000000,FK Partizan Belgrade,8000000,2008
ACF Fiorentina,In,Felipe Melo,25,"Brazil, Spain",CB,5000000,UD Almería,8000000,2008
ACF Fiorentina,In,Gianluca Comotto,29,Italy,RB,2700000,Torino FC,4800000,2008
ACF Fiorentina,In,Luca Petri,19,Italy,CB,Other,Fiorentina Primavera,Other,2008
ACF Fiorentina,In,Lorenzo Morelli,20,Italy,CF,50000,Fiorentina Primavera,Other,2008
ACF Fiorentina,In,Pape Diakhaté,19,Senegal,DM,50000,Fiorentina Primavera,Other,2008
ACF Fiorentina,Out,Giampaolo Pazzini,24,Italy,CF,Other,UC Sampdoria,9000000,2008
ACF Fiorentina,Out,Daniel Osvaldo,23,"Italy, Argentina",CF,Other,Bologna FC 1909,7000000,2008
ACF Fiorentina,Out,Alessandro Potenza,24,Italy,RB,Other,Genoa CFC,2200000,2008
ACF Fiorentina,Out,Stefano Del Sante,21,Italy,CF,Other,Varese 1910,120000,2008
ACF Fiorentina,Out,Guly,26,"Brazil, Italy",AM,Other,Pro Patria Gallaratese GB,0,2008
ACF Fiorentina,Out,Fabio Liverani,32,"Italy, Somalia",DM,Other,US Palermo,0,2008
ACF Fiorentina,Out,Henry Okoroji,24,"Nigeria, Italy",CB,Other,FC Pro Vasto,0,2008
ACF Fiorentina,Out,Tomas Ujfalusi,30,Czech Republic,CB,Other,Atlético de Madrid,0,2008
ACF Fiorentina,Out,Christian Vieri,34,"Italy, Australia",CF,Other,Atalanta BC,0,2008
ACF Fiorentina,Out,Cristiano Lupatelli,30,Italy,GK,Other,Cagliari Calcio,Other,2008
Atalanta BC,In,Luca Cigarini,22,Italy,DM,7000000,Parma FC,10500000,2008
Atalanta BC,In,György Garics,24,"Austria, Hungary",RB,2100000,SSC Napoli,2500000,2008
Atalanta BC,In,Federico Peluso,24,Italy,LB,1500000,UC AlbinoLeffe,1000000,2008
Atalanta BC,In,Ferdinando Coppola,30,Italy,GK,4000000,AC Milan,900000,2008
Atalanta BC,In,Michele Rinaldi,21,Italy,CB,200000,Udinese Calcio,600000,2008
Atalanta BC,In,Jaime Valdés,27,Chile,CM,1500000,US Lecce,0,2008
Atalanta BC,In,Christian Vieri,34,"Italy, Australia",CF,3000000,ACF Fiorentina,0,2008
Atalanta BC,In,Christian Tiboni,20,Italy,CF,300000,Udinese Calcio,Other,2008
Atalanta BC,In,Cristian Tissone,20,"Argentina, Italy",DM,Other,Atalanta Primavera,Other,2008
Atalanta BC,In,Matteo Gentili,18,Italy,CB,Other,Atalanta Primavera,Other,2008
Atalanta BC,In,Nicola Barbetti,19,Italy,Defender,Other,Atalanta Primavera,Other,2008
Atalanta BC,In,Giacomo Bonaventura,18,Italy,CM,Other,Atalanta Primavera,Other,2008
Atalanta BC,In,Michele Marconi,19,Italy,CF,400000,Atalanta Primavera,Other,2008
Atalanta BC,In,Simone Colombi,17,Italy,GK,Other,Atalanta Primavera,Other,2008
Atalanta BC,In,Michael Girasole,19,Italy,Midfielder,Other,Atalanta Primavera,Other,2008
Atalanta BC,Out,Andrea Lazzari,23,Italy,CM,Other,Cagliari Calcio,4800000,2008
Atalanta BC,Out,Fernando Tissone,21,"Argentina, Italy",DM,Other,Udinese Calcio,4200000,2008
Atalanta BC,Out,Moris Carrozzieri,27,Italy,CB,Other,US Palermo,3400000,2008
Atalanta BC,Out,Claudio Rivalta,30,Italy,CB,Other,Torino FC,800000,2008
Atalanta BC,Out,Karamoko Cissé,20,"Guinea, Italy",CF,Other,UC AlbinoLeffe,700000,2008
Atalanta BC,Out,Michele Rinaldi,21,Italy,CB,75000,Rimini FC,600000,2008
Atalanta BC,Out,Zlatan Muslimovic,27,"Bosnia-Herzegovina, Sweden",CF,Other,PAOK Thessaloniki,600000,2008
Atalanta BC,Out,George Forsyth,26,"Peru, Germany",GK,Other,Club Alianza Lima,100000,2008
Atalanta BC,Out,Antonio Langella,31,Italy,SS,Other,Udinese Calcio,0,2008
Atalanta BC,Out,Alessio Manzoni,21,Italy,CM,Other,Parma FC,Other,2008
Atalanta BC,Out,Andrea Ivan,35,Italy,GK,Other,Without Club,Other,2008
Atalanta BC,Out,Christian Vieri,35,"Italy, Australia",CF,Other,Retired,Other,2008
SS Lazio,In,Juan Pablo Carrizo,24,Argentina,GK,5300000,CA River Plate,7500000,2008
SS Lazio,In,Ștefan Radu,21,Romania,LB,1400000,FC Dinamo 1948,4750000,2008
SS Lazio,In,David Rozehnal,27,Czech Republic,CB,4000000,Newcastle United,3600000,2008
SS Lazio,In,Cristian Brocchi,32,Italy,CM,1500000,AC Milan,2000000,2008
SS Lazio,In,Libor Kozák,19,Czech Republic,CF,Other,Slezsky FC Opava,1200000,2008
