Team,Transfer Type,Player,Age,Nationality,Position,Market Value,From Club,Fee,Year
AC Reggiana,In,Paulo Futre,27,Portugal,LW,Other,Olympique Marseille,1000000,1993
AC Reggiana,In,Johnny Ekström,28,Sweden,CF,Other,IFK Göteborg,Other,1993
AC Reggiana,In,Stefano Torrisi,22,Italy,CB,Other,US Ravenna,Other,1993
AC Reggiana,In,Michele Padovano,26,Italy,CF,Other,Genoa 1893,Other,1993
AC Reggiana,In,Tarcisio Catanese,25,Italy,Midfielder,Other,AS Cosenza Calcio,Other,1993
AC Reggiana,In,Stefano Daniel,24,Italy,Midfielder,Other,AC Siena,Other,1993
AC Reggiana,In,Dorin Mateuț,28,Romania,AM,Other,Brescia Calcio,Other,1993
AC Reggiana,In,Alessio Costagli,18,Italy,GK,Other,AC Sporting Cecina,Other,1993
AC Reggiana,In,Claudio Taffarel,27,"Brazil, Italy",GK,Other,AC Parma,Other,1993
AC Reggiana,In,Luigi De Agostini,32,Italy,LB,Other,Inter Milan,Other,1993
AC Reggiana,In,Christian Lantignotti,23,Italy,AM,Other,AC Cesena,Other,1993
AC Reggiana,In,Ettore Gandini,24,Italy,GK,Other,Varese FC,Other,1993
AC Reggiana,In,Massimiliano Esposito,21,Italy,RM,Other,US Catanzaro,Other,1993
AC Reggiana,In,Max Tonetto,18,Italy,LB,Other,Reggiana Berretti,Other,1993
AC Reggiana,Out,Loris Dominissini,31,Italy,Midfielder,Other,AC Pistoiese,Other,1993
AC Reggiana,Out,Massimiliano Corrado,22,Italy,RB,Other,Genoa 1893,Other,1993
AC Reggiana,Out,Tarcisio Catanese,26,Italy,Midfielder,Other,US Ravenna,Other,1993
AC Reggiana,Out,Stefano Daniel,25,Italy,Midfielder,Other,AC Crevalcore,Other,1993
AC Reggiana,Out,Gianluca Francesconi,21,Italy,CB,Other,Juventus FC,Other,1993
AC Reggiana,Out,Marco Monti,25,Italy,CB,Other,US Ravenna,Other,1993
AC Reggiana,Out,Alessandro Cesaretti,25,Italy,GK,Other,Giarre 1946,Other,1993
AC Reggiana,Out,Luca Bucci,24,Italy,GK,Other,AC Parma,Other,1993
AC Reggiana,Out,Paolo Pizzoferrato,20,Italy,GK,Other,AC Sporting Cecina,Other,1993
AC Reggiana,Out,Marco Pacione,30,Italy,LW,Other,AC Mantova,Other,1993
AC Reggiana,Out,Franco De Falco,34,Italy,Striker,Other,Calcio Castel San Pietro Terme,Other,1993
AC Reggiana,Out,Nunzio Falco,19,Italy,SS,Other,AC Pro Sesto,Other,1993
AC Reggiana,Out,Davide Zannoni,31,Italy,Midfielder,Other,US Ravenna,Other,1993
AC Reggiana,Out,Marco Marzi,20,Italy,Striker,Other,US Catanzaro,Other,1993
AC Reggiana,Out,Paolo Sacchetti,28,Italy,Midfielder,Other,Bologna FC 1909,Other,1993
AC Reggiana,Out,Ettore Gandini,24,Italy,GK,Other,Barletta Calcio Sport,Other,1993
US Cremonese,In,Alfredo Bassani,22,Italy,Defender,Other,Chievo Verona,Other,1993
US Cremonese,In,Manolo Guindani,22,Italy,Striker,Other,Vastese Calcio,Other,1993
US Cremonese,In,Stefano De Agostini,28,Italy,DM,Other,Atalanta BC,Other,1993
US Cremonese,In,Alessandro Mannini,35,Italy,GK,Other,AC Fiorentina,Other,1993
US Cremonese,In,Alessio Pirri,17,Italy,AM,Other,Cremonese Giovanili,Other,1993
US Cremonese,Out,Mauro Mariani,21,Italy,Defender,Other,AC Crevalcore,Other,1993
US Cremonese,Out,Giorgio Piantoni,20,Italy,Defender,Other,Cremapergo Calcio,Other,1993
US Cremonese,Out,Massimo Lombardini,21,Italy,Midfielder,Other,Vicenza Calcio,Other,1993
US Cremonese,Out,Marco Bruzzano,25,Italy,Striker,Other,Giarre 1946,Other,1993
US Cremonese,Out,Giacomo Violini,36,Italy,GK,Other,Retired,Other,1993
Piacenza FC,In,Marco Ferrante,22,"Italy, Australia",CF,Other,AC Parma,100000,1993
Piacenza FC,In,Cleto Polonia,24,Italy,RB,Other,Verona FC,Other,1993
Piacenza FC,In,Simone Inzaghi,17,Italy,CF,Other,Piacenza Primavera,Other,1993
Piacenza FC,Out,Fabrizio Fioretti,27,Italy,DM,Other,Verona FC,Other,1993
Juventus FC,In,Angelo Di Livio,26,Italy,RM,Other,Calcio Padova,12900000,1993
Juventus FC,In,Sergio Porrini,24,Italy,RB,Other,Atalanta BC,5680000,1993
Juventus FC,In,Alessandro Del Piero,18,Italy,SS,Other,Calcio Padova,2580000,1993
Juventus FC,In,Francesco Baldini,19,Italy,CB,Other,AS Lucchese Libertas,1500000,1993
Juventus FC,In,Zoran Ban,20,Croatia,CF,Other,HNK Rijeka,450000,1993
Juventus FC,In,Massimiliano Notari,21,Italy,Defender,Other,FBC Saronno 1910,Other,1993
Juventus FC,In,Gianluca Francesconi,21,Italy,CB,Other,AC Reggiana,Other,1993
Juventus FC,In,Marco Moro,23,Italy,Midfielder,Other,US Ravenna,Other,1993
Juventus FC,In,Federico Giampaolo,23,Italy,AM,Other,Verona FC,Other,1993
Juventus FC,In,Andrea Fortunato,21,Italy,LB,Other,Genoa 1893,Other,1993
Juventus FC,In,Alessandro Dal Canto,18,Italy,LB,Other,Juventus Primavera,Other,1993
Juventus FC,In,Omar Milanetto,17,Italy,DM,Other,Juventus Primavera,Other,1993
Juventus FC,In,Christian Manfredini,18,"Cote d'Ivoire, Italy",LW,Other,Juventus Primavera,Other,1993
Juventus FC,Out,David Platt,27,England,AM,Other,UC Sampdoria,7800000,1993
Juventus FC,Out,Massimiliano Giacobbo,19,Italy,CM,Other,Foggia Calcio,Other,1993
Juventus FC,Out,Christian Trombini,20,Italy,GK,Other,US Massese 1919,Other,1993
Juventus FC,Out,Marco De Marchi,26,Italy,CB,Other,Bologna FC 1909,Other,1993
Juventus FC,Out,Nicola Ragagnin,21,Italy,Midfielder,Other,Ancona Calcio,Other,1993
Torino Calcio,In,Luca Pastine,22,Italy,GK,Other,Casertana FC,Other,1993
Torino Calcio,In,Enzo Francescoli,31,"Uruguay, Italy",CF,Other,Cagliari Calcio,Other,1993
Torino Calcio,In,Angelo Gregucci,29,Italy,CB,Other,SS Lazio,Other,1993
Torino Calcio,In,Marco Sinigaglia,25,Italy,Midfielder,Other,Calcio Monza,Other,1993
Torino Calcio,In,Marco Sesia,23,Italy,Midfielder,Other,Nizza Millefonti,Other,1993
Torino Calcio,In,Marco Osio,27,Italy,DM,Other,AC Parma,Other,1993
Torino Calcio,In,Giovanni Galli,35,Italy,GK,Other,SSC Napoli,Other,1993
Torino Calcio,In,Robert Jarni,24,Croatia,LB,Other,AS Bari,Other,1993
Torino Calcio,In,Gabriele Graziani,18,Italy,CF,Other,Torino Primavera,Other,1993
Torino Calcio,In,Michele Marcolini,17,Italy,CM,Other,Torino Primavera,Other,1993
Torino Calcio,In,Giulio Falcone,19,Italy,CB,Other,Torino Primavera,Other,1993
Torino Calcio,Out,Luca Marchegiani,27,Italy,GK,Other,SS Lazio,7000000,1993
Torino Calcio,Out,Pasquale Bruno,31,Italy,RB,Other,AC Fiorentina,775000,1993
Torino Calcio,Out,Mohammed Gargo,18,Ghana,CB,Other,Borussia Dortmund II,0,1993
Torino Calcio,Out,Emmanuel Duah,16,Ghana,LW,Other,Standard Liège,Other,1993
Torino Calcio,Out,Antonino Di Maggio,19,Italy,RW,Other,CPR Ospitaletto,Other,1993
Torino Calcio,Out,Antonio Aloisi,24,Italy,CB,Other,Cagliari Calcio,Other,1993
Torino Calcio,Out,Casagrande,30,Brazil,SS,Other,CR Flamengo,Other,1993
Torino Calcio,Out,Alvise Zago,23,Italy,Midfielder,Other,Bologna FC 1909,Other,1993
Torino Calcio,Out,Raffaele Di Fusco,31,Italy,GK,Other,SSC Napoli,Other,1993
Torino Calcio,Out,Enzo Scifo,27,"Belgium, Italy",AM,Other,AS Monaco,Other,1993
Torino Calcio,Out,Daniele Minasso,20,Italy,Midfielder,Other,Carrarese Calcio 1908,Other,1993
Genoa 1893,In,Marciano Vink,22,"Netherlands, Suriname",DM,Other,Ajax Amsterdam,5000000,1993
Genoa 1893,In,Massimiliano Corrado,22,Italy,RB,Other,AC Reggiana,Other,1993
Genoa 1893,In,Lajos Détári,30,Hungary,AM,Other,Ferencvárosi TC,Other,1993
Genoa 1893,In,Simone Pasticcio,17,Italy,Midfielder,Other,Virtus Entella,Other,1993
Genoa 1893,In,Dan Petrescu,25,"Romania, England",RB,Other,Foggia Calcio,Other,1993
Genoa 1893,In,Roberto Murgita,24,Italy,CF,Other,US Massese 1919,Other,1993
Genoa 1893,In,Fabio Galante,19,Italy,CB,Other,FC Empoli,Other,1993
Genoa 1893,In,Marco Nappi,27,Italy,SS,Other,SP Ars et Labor,Other,1993
Genoa 1893,In,Massimo Ciocci,25,Italy,CF,Other,SP Ars et Labor,Other,1993
Genoa 1893,In,Roberto Lorenzini,26,Italy,LB,Other,Ancona Calcio,Other,1993
Genoa 1893,In,Andrea Bianchi,24,Italy,Midfielder,Other,AS Lucchese Libertas,Other,1993
Genoa 1893,Out,Christian Panucci,20,Italy,RB,Other,AC Milan,5940000,1993
Genoa 1893,Out,Roberto Lorenzini,27,Italy,LB,Other,AC Milan,1000000,1993
Genoa 1893,Out,Michele Padovano,26,Italy,CF,Other,AC Reggiana,Other,1993
Genoa 1893,Out,Valeriano Fiorin,27,Italy,DM,Other,US Palermo,Other,1993
Genoa 1893,Out,Branco,29,"Brazil, Lebanon",LB,Other,Grêmio Foot-Ball Porto Alegrense,Other,1993
Genoa 1893,Out,Fabio Rossi,22,Italy,Defender,Other,AS Fidelis Andria,Other,1993
Genoa 1893,Out,Andrea Fortunato,21,Italy,LB,Other,Juventus FC,Other,1993
Genoa 1893,Out,Armando Ferroni,32,Italy,LB,Other,Retired,Other,1993
Genoa 1893,Out,Maurizio Iorio,34,Italy,Striker,Other,Retired,Other,1993
Genoa 1893,Out,Fulvio Collovati,36,Italy,CB,Other,Retired,Other,1993
Inter Milan,In,Dennis Bergkamp,24,Netherlands,SS,Other,Ajax Amsterdam,9770000,1993
Inter Milan,In,Francesco Dell'Anno,26,Italy,Midfielder,Other,Udinese Calcio,7200000,1993
Inter Milan,In,Wim Jonk,26,Netherlands,DM,Other,Ajax Amsterdam,5680000,1993
Inter Milan,In,Gianluca Festa,24,Italy,RB,Other,Cagliari Calcio,4500000,1993
Inter Milan,In,Alessandro Rossi,18,Italy,Defender,Other,AC Arezzo,Other,1993
Inter Milan,In,Massimo Paganin,22,Italy,CB,Other,Brescia Calcio,Other,1993
Inter Milan,In,Marco Grossi,20,Italy,Midfielder,Other,Ascoli Calcio 1898,Other,1993
Inter Milan,In,Massimo Marazzina,18,Italy,CF,Other,Inter Milan Primavera,Other,1993
Inter Milan,Out,Stefano Rossini,22,Italy,LB,Other,Udinese Calcio,Other,1993
Inter Milan,Out,Renzo Tasso,20,Italy,DM,Other,AS Gualdo Calcio,Other,1993
Inter Milan,Out,Simone Veronese,18,Italy,RB,Other,Cagliari Calcio,Other,1993
Inter Milan,Out,Davide Cecotti,20,Italy,GK,Other,Legnano AC,Other,1993
Inter Milan,Out,Luigi De Agostini,32,Italy,LB,Other,AC Reggiana,Other,1993
Inter Milan,Out,Stefano Vecchi,21,Italy,Midfielder,Other,US Fiorenzuola 1922,Other,1993
Inter Milan,Out,Stefano Ricci,18,Italy,Defender,Other,Casarano Calcio,Other,1993
Inter Milan,Out,Mirko Taccola,22,Italy,CB,Other,AS Lucchese Libertas,Other,1993
Inter Milan,Out,Marco Grossi,20,Italy,Midfielder,Other,AC Nuova Maceratese,Other,1993
AS Roma,In,Abel Balbo,27,"Argentina, Italy",CF,Other,Udinese Calcio,9300000,1993
AS Roma,In,Fabrizio Lorieri,29,Italy,GK,Other,Ascoli Calcio 1898,2000000,1993
AS Roma,In,Massimiliano Cappioli,25,Italy,CM,Other,Cagliari Calcio,Other,1993
AS Roma,In,Marco Lanna,24,Italy,CB,Other,UC Sampdoria,Other,1993
AS Roma,In,Andrea Pazzagli,33,Italy,GK,Other,Bologna FC 1909,Other,1993
AS Roma,In,Gabriele Grossi,21,Italy,LB,Other,US Lecce,Other,1993
AS Roma,In,Walter Lapini,19,Italy,Striker,Other,AC Siena,Other,1993
AS Roma,In,Alessio Scarchilli,20,Italy,AM,Other,US Lecce,Other,1993
AS Roma,In,Antonino Bernardini,19,Italy,DM,Other,Roma U19,Other,1993
AS Roma,Out,Andrea Carnevale,32,Italy,CF,Other,Udinese Calcio,Other,1993
AS Roma,Out,Giuseppe Zinetti,35,Italy,GK,Other,Ascoli Calcio 1898,Other,1993
AS Roma,Out,Gabriele Grossi,21,Italy,LB,Other,AS Bari,Other,1993
AS Roma,Out,Patrizio Fimiani,20,Italy,GK,Other,Avezzano Calcio,Other,1993
AS Roma,Out,Fausto Salsano,33,Italy,RW,Other,UC Sampdoria,Other,1993
AS Roma,Out,Dario Rossi,20,Italy,Defender,Other,Modena FC,Other,1993
AS Roma,Out,Antonio Tempestilli,33,Italy,RB,Other,Retired,Other,1993
AS Roma,Out,Claudio Caniggia,26,Argentina,RW,Other,Disqualification,Other,1993
AC Milan,In,Brian Laudrup,24,Denmark,RW,Other,AC Fiorentina,7500000,1993
AC Milan,In,Christian Panucci,20,Italy,RB,Other,Genoa 1893,5940000,1993
AC Milan,In,Marcel Desailly,25,"France, Ghana",CB,Other,Olympique Marseille,5500000,1993
AC Milan,In,Alessandro Orlando,23,Italy,LB,Other,Udinese Calcio,1650000,1993
AC Milan,In,Roberto Lorenzini,27,Italy,LB,Other,Genoa 1893,1000000,1993
AC Milan,In,Mario Ielpo,30,Italy,GK,Other,Cagliari Calcio,Other,1993
AC Milan,In,Marco Pullo,25,Italy,Defender,Other,Taranto FC 1927,Other,1993
AC Milan,In,Daniele Guerzoni,17,Italy,CF,Other,Milan Primavera,Other,1993
AC Milan,In,Francesco Cozza,19,Italy,AM,Other,Milan Primavera,Other,1993
AC Milan,In,Francesco Coco,16,Italy,LB,Other,Milan Primavera,Other,1993
AC Milan,Out,Frank Rijkaard,30,"Netherlands, Suriname",DM,Other,Ajax Amsterdam,636000,1993
AC Milan,Out,Ruud Gullit,30,"Netherlands, Suriname",AM,Other,UC Sampdoria,0,1993
AC Milan,Out,Massimiliano Cappellini,22,Italy,CF,Other,Foggia Calcio,Other,1993
AC Milan,Out,Francesco Antonioli,24,Italy,GK,Other,AC Pisa 1909,Other,1993
AC Milan,Out,Martino Traversa,19,Italy,RB,Other,Bologna FC 1909,Other,1993
AC Milan,Out,Davide Dionigi,19,Italy,CF,Other,Vicenza Calcio,Other,1993
AC Milan,Out,Giuseppe Zappella,20,Italy,RB,Other,Como Calcio,Other,1993
AC Milan,Out,Alberico Evani,30,Italy,LM,Other,UC Sampdoria,Other,1993
AC Milan,Out,Rufo Emiliano Verga,23,Italy,CB,Other,US Lecce,Other,1993
AC Milan,Out,Guido Bistazzoni,33,Italy,GK,Other,Retired,Other,1993
AC Milan,Out,Aldo Serena,33,Italy,CF,Other,Retired,Other,1993
Udinese Calcio,In,Valerio Bertotto,20,Italy,CB,Other,US Alessandria Calcio,1500000,1993
Udinese Calcio,In,Fausto Pizzi,25,Italy,AM,Other,AC Parma,Other,1993
Udinese Calcio,In,Andrea Carnevale,32,Italy,CF,Other,AS Roma,Other,1993
Udinese Calcio,In,Graziano Battistini,22,Italy,GK,Other,US Alessandria Calcio,Other,1993
Udinese Calcio,In,Alessandro Manni,19,Italy,AM,Other,AS Ternana Calcio,Other,1993
Udinese Calcio,In,Manuel Marcuz,21,Italy,RB,Other,Calcio Catania,Other,1993
Udinese Calcio,In,Stefano Rossini,22,Italy,LB,Other,Inter Milan,Other,1993
Udinese Calcio,In,Oberdan Biagioni,23,Italy,AM,Other,Foggia Calcio,Other,1993
Udinese Calcio,In,Thomas Helveg,22,Denmark,RB,Other,Odense Boldklub,Other,1993
Udinese Calcio,In,Francesco Statuto,21,Italy,CM,Other,AS Cosenza Calcio,Other,1993
Udinese Calcio,In,Vincenzo Montalbano,24,Italy,CB,Other,Modena FC,Other,1993
Udinese Calcio,In,Massimiliano Caniato,25,Italy,GK,Other,AC Venezia 1907,Other,1993
Udinese Calcio,In,Stefano Borgonovo,29,Italy,CF,Other,Pescara Calcio,Other,1993
Udinese Calcio,In,Dariusz Adamczuk,24,Poland,DM,Other,Dundee FC,Other,1993
Udinese Calcio,Out,Abel Balbo,27,"Argentina, Italy",CF,Other,AS Roma,9300000,1993
Udinese Calcio,Out,Francesco Dell'Anno,26,Italy,Midfielder,Other,Inter Milan,7200000,1993
Udinese Calcio,Out,Alessandro Orlando,23,Italy,LB,Other,AC Milan,1650000,1993
Udinese Calcio,Out,Néstor Sensini,27,"Argentina, Italy",CB,Other,AC Parma,1500000,1993
Udinese Calcio,Out,Andrea Carnevale,32,Italy,CF,Other,Pescara Calcio,Other,1993
Udinese Calcio,Out,Paolo Di Sarno,25,Italy,GK,Other,AS Lucchese Libertas,Other,1993
Udinese Calcio,Out,Lorenzo Marronaro,32,Italy,RW,Other,FC Empoli,Other,1993
Udinese Calcio,Out,Luca Compagnon,21,Italy,RB,Other,Carrarese Calcio 1908,Other,1993
Udinese Calcio,Out,Emiliano Bernardini,18,Italy,Defender,Other,Roma U19,Other,1993
Udinese Calcio,Out,Luca Mattei,28,Italy,Midfielder,Other,AC Pisa 1909,Other,1993
Udinese Calcio,Out,Giuliano Giuliani,34,Italy,GK,Other,Retired,Other,1993
Udinese Calcio,Out,Nicola Di Leo,33,Italy,GK,Other,Retired,Other,1993
Udinese Calcio,Out,Michele Michelutti,20,Italy,GK,Other,Retired,Other,1993
Udinese Calcio,Out,Nicola Trangoni,19,Italy,Midfielder,Other,Unknown,Other,1993
Udinese Calcio,Out,Andrea Mandorlini,32,Italy,DM,Other,Retired,Other,1993
Udinese Calcio,Out,Renzo Contratto,33,Italy,RB,Other,Retired,Other,1993
Udinese Calcio,Out,Andrea Tricca,20,Italy,Defender,Other,Retired,Other,1993
UC Sampdoria,In,David Platt,27,England,AM,Other,Juventus FC,7800000,1993
UC Sampdoria,In,Marco Rossi,28,"Italy, Hungary",SW,Other,Brescia Calcio,1300000,1993
UC Sampdoria,In,Ruud Gullit,30,"Netherlands, Suriname",AM,Other,AC Milan,0,1993
UC Sampdoria,In,Roberto Breda,23,Italy,CM,Other,SP Ars et Labor,Other,1993
UC Sampdoria,In,Fausto Salsano,33,Italy,RW,Other,AS Roma,Other,1993
UC Sampdoria,In,Alberico Evani,30,Italy,LM,Other,AC Milan,Other,1993
UC Sampdoria,In,Matteo Sereni,18,Italy,GK,Other,Sampdoria Primavera,Other,1993
UC Sampdoria,In,Claudio Bellucci,18,Italy,CF,Other,Sampdoria Primavera,Other,1993
UC Sampdoria,In,Nicola Amoruso,18,Italy,CF,Other,Sampdoria Primavera,Other,1993
UC Sampdoria,Out,Des Walker,27,"England, Jamaica",CB,Other,Sheffield Wednesday,3000000,1993
UC Sampdoria,Out,Renato Buso,23,Italy,RM,Other,SSC Napoli,1800000,1993
UC Sampdoria,Out,Enrico Chiesa,22,Italy,CF,Other,Modena FC,0,1993
UC Sampdoria,Out,Marco Lanna,24,Italy,CB,Other,AS Roma,Other,1993
UC Sampdoria,Out,Ivano Bonetti,28,Italy,LM,Other,Bologna FC 1909,Other,1993
UC Sampdoria,Out,Alessandro Lamonica,20,Italy,CB,Other,AC Prato,Other,1993
UC Sampdoria,Out,Roberto Breda,23,Italy,CM,Other,US Salernitana,Other,1993
UC Sampdoria,Out,Eugenio Corini,22,Italy,DM,Other,SSC Napoli,Other,1993
UC Sampdoria,Out,Nicola Zanini,19,Italy,AM,Other,AC Mantova,Other,1993
UC Sampdoria,Out,Amedeo Di Latte,19,Italy,GK,Other,AS Livorno,Other,1993
SS Lazio,In,Alen Bokšić,23,Croatia,CF,Other,Olympique Marseille,11000000,1993
SS Lazio,In,Luca Marchegiani,27,Italy,GK,Other,Torino Calcio,7000000,1993
SS Lazio,In,Paolo Negro,21,Italy,RB,Other,Brescia Calcio,3950000,1993
SS Lazio,In,Roberto Di Matteo,23,"Italy, Switzerland",CM,Other,FC Aarau,1700000,1993
SS Lazio,In,Giampaolo Saurini,24,Italy,CF,Other,Brescia Calcio,Other,1993
SS Lazio,In,Luciano De Paola,32,Italy,DM,Other,Brescia Calcio,Other,1993
SS Lazio,In,Alessandro Nesta,17,Italy,CB,Other,Lazio U19,Other,1993
SS Lazio,In,Marco Di Vaio,16,Italy,CF,Other,Lazio U19,Other,1993
SS Lazio,Out,Karl-Heinz Riedle,27,Germany,CF,Other,Borussia Dortmund,4500000,1993
SS Lazio,Out,Valerio Fiori,24,Italy,GK,Other,Cagliari Calcio,1300000,1993
SS Lazio,Out,Dario Marcolin,22,Italy,DM,Other,Cagliari Calcio,Other,1993
SS Lazio,Out,Giampaolo Saurini,24,Italy,CF,Other,Atalanta BC,Other,1993
SS Lazio,Out,Giovanni Stroppa,25,Italy,AM,Other,Foggia Calcio,Other,1993
SS Lazio,Out,Gianluca Rencricca,17,Italy,Defender,Other,Unknown,Other,1993
SS Lazio,Out,Angelo Gregucci,29,Italy,CB,Other,Torino Calcio,Other,1993
SS Lazio,Out,Maurizio Neri,28,Italy,CF,Other,Brescia Calcio,Other,1993
SS Lazio,Out,Djair,21,Brazil,CM,Other,Sport Club Internacional,Other,1993
SS Lazio,Out,Alessio Ballanti,18,Italy,Midfielder,Other,US Triestina,Other,1993
SS Lazio,Out,Luciano De Paola,32,Italy,DM,Other,Atalanta BC,Other,1993
US Lecce,In,André Gumprecht,18,Germany,CM,Other,Bayer 04 Leverkusen II,0,1993
US Lecce,In,Riccardo Napolitano,18,Italy,GK,Other,Sora Calcio 1907,Other,1993
US Lecce,In,Valerio Gazzani,26,"Italy, France",Midfielder,Other,AS Ternana Calcio,Other,1993
US Lecce,In,Pasquale Padalino,20,Italy,CB,Other,Bologna FC 1909,Other,1993
US Lecce,In,Franco Marchegiani,28,Italy,DM,Other,AC Pisa 1909,Other,1993
US Lecce,In,Kwame Ayew,19,Ghana,CF,Other,Al-Ahli SC,Other,1993
US Lecce,In,Gaúcho,29,Brazil,CF,Other,CR Flamengo,Other,1993
US Lecce,In,Simone Erba,22,Italy,Striker,Other,UC AlbinoLeffe,Other,1993
US Lecce,In,Rufo Emiliano Verga,23,Italy,CB,Other,AC Milan,Other,1993
US Lecce,Out,Pierluigi Orlandini,20,Italy,RM,Other,Atalanta BC,Other,1993
US Lecce,Out,Gabriele Grossi,21,Italy,LB,Other,AS Roma,Other,1993
US Lecce,Out,Alessandro Morello,24,Italy,Striker,Other,ASD Acireale Calcio,Other,1993
US Lecce,Out,Mauro Della Bona,18,Italy,Defender,Other,US Città di Fasano,Other,1993
US Lecce,Out,Giampiero Maini,21,Italy,CM,Other,Ascoli Calcio 1898,Other,1993
US Lecce,Out,Claudio D'Onofrio,22,Italy,Striker,Other,AC Lumezzane,Other,1993
US Lecce,Out,Alessio Scarchilli,20,Italy,AM,Other,AS Roma,Other,1993
US Lecce,Out,Pedro Pasculli,33,"Argentina, Italy",CF,Other,CA Newell's Old Boys,Other,1993
US Lecce,Out,Gianni Flamigni,24,Italy,Defender,Other,Brescia Calcio,Other,1993
US Lecce,Out,Giacomo Ferri,34,Italy,CB,Other,Retired,Other,1993
US Lecce,Out,Paolo Benedetti,32,Italy,CM,Other,Without Club,Other,1993
Cagliari Calcio,In,Massimiliano Allegri,25,Italy,CM,Other,Pescara Calcio,2500000,1993
Cagliari Calcio,In,Valerio Fiori,24,Italy,GK,Other,SS Lazio,1300000,1993
Cagliari Calcio,In,Julio Dely Valdés,26,Panama,CF,Other,Club Nacional,1300000,1993
Cagliari Calcio,In,Felice Falaguerra,22,Italy,Striker,Other,AS Ischia Isolaverde,Other,1993
Cagliari Calcio,In,Nunzio La Torre,20,Italy,Midfielder,Other,Calcio Catania,Other,1993
Cagliari Calcio,In,Dario Marcolin,22,Italy,DM,Other,SS Lazio,Other,1993
Cagliari Calcio,In,Simone Veronese,18,Italy,RB,Other,Inter Milan,Other,1993
Cagliari Calcio,In,Antonio Aloisi,24,Italy,CB,Other,Torino Calcio,Other,1993
Cagliari Calcio,Out,Gianluca Festa,24,Italy,RB,Other,Inter Milan,4500000,1993
Cagliari Calcio,Out,Marcelo Tejera,19,"Uruguay, Italy",CM,Other,CA Boca Juniors,0,1993
Cagliari Calcio,Out,Massimiliano Cappioli,25,Italy,CM,Other,AS Roma,Other,1993
Cagliari Calcio,Out,Gianluca Gaudenzi,27,Italy,Midfielder,Other,Pescara Calcio,Other,1993
Cagliari Calcio,Out,Enzo Francescoli,31,"Uruguay, Italy",CF,Other,Torino Calcio,Other,1993
Cagliari Calcio,Out,Mario Ielpo,30,Italy,GK,Other,AC Milan,Other,1993
Cagliari Calcio,Out,Guido Nanni,25,Italy,GK,Other,Unknown,Other,1993
Cagliari Calcio,Out,Felice Falaguerra,22,Italy,Striker,Other,Olbia Calcio,Other,1993
AC Parma,In,Néstor Sensini,27,"Argentina, Italy",CB,Other,Udinese Calcio,1500000,1993
AC Parma,In,David Balleri,24,Italy,RB,Other,AS Cosenza Calcio,Other,1993
