Team,Transfer Type,Player,Age,Nationality,Position,Market Value,From Club,Fee,Year
SSC Napoli,Out,Federico Infanti,20,Italy,GK,Other,US Battipagliese,Other,1996
SSC Napoli,Out,Massimo Tarantino,25,Italy,LB,Other,Inter Milan,Other,1996
SSC Napoli,Out,Ciro Caruso,22,Italy,CB,Other,AC Carpi,Other,1996
SSC Napoli,Out,Arturo Di Napoli,22,Italy,CF,Other,Inter Milan,Other,1996
AC Reggiana,In,Angelo Carbone,28,Italy,RM,Other,Piacenza FC,350000,1996
AC Reggiana,In,Dietmar Beiersdorfer,32,Germany,CB,Other,1.FC Köln,350000,1996
AC Reggiana,In,Franz Carr,30,England,RW,Other,Aston Villa,0,1996
AC Reggiana,In,Massimo Minetti,18,Italy,SS,Other,Milan Primavera,Other,1996
AC Reggiana,In,Pacheco,29,Portugal,LW,Other,CF Os Belenenses,Other,1996
AC Reggiana,In,Gabriele Grossi,24,Italy,LB,Other,AS Roma,Other,1996
AC Reggiana,In,Precious Monye Onyeabor,21,Nigeria,DM,Other,AC Parma,Other,1996
AC Reggiana,In,Damiano Longhi,29,Italy,RW,Other,Calcio Padova,Other,1996
AC Reggiana,In,Gianluca Sordo,26,Italy,RM,Other,AC Milan,Other,1996
AC Reggiana,In,Adolfo Valencia,28,Colombia,CF,Other,Independiente Santa Fe,Other,1996
AC Reggiana,In,Sebastiano Vecchiola,26,Italy,RW,Other,Pescara Calcio,Other,1996
AC Reggiana,In,Michael Hatz,25,Austria,CB,Other,Rapid Vienna,Other,1996
AC Reggiana,In,Georges Grün,34,Belgium,CB,Other,RSC Anderlecht,Other,1996
AC Reggiana,In,Pietro Parente,24,Italy,Midfielder,Other,AS Bari,Other,1996
AC Reggiana,In,Dosu Joseph,23,Nigeria,GK,Other,Julius Berger FC,Other,1996
AC Reggiana,In,Gianluca Cherubini,22,Italy,RB,Other,AS Roma,Other,1996
AC Reggiana,In,Ovidiu Sabău,28,Romania,CM,Other,Brescia Calcio,Other,1996
AC Reggiana,In,Filippo Galli,33,Italy,CB,Other,AC Milan,Other,1996
AC Reggiana,In,Nicoló Sciacca,27,Italy,CM,Other,Foggia Calcio,Other,1996
AC Reggiana,In,Luca Ariatti,17,Italy,CM,Other,Reggiana Berretti,Other,1996
AC Reggiana,In,Fabio Caselli,16,Italy,RB,Other,Reggiana Berretti,Other,1996
AC Reggiana,Out,Pietro Strada,26,Italy,LM,Other,AC Parma,1800000,1996
AC Reggiana,Out,Massimiliano Tangorra,26,Italy,Defender,Other,Foggia Calcio,Other,1996
AC Reggiana,Out,Angelo Carbone,28,Italy,RM,Other,Atalanta BC,Other,1996
AC Reggiana,Out,Giovanni Orfei,20,Italy,CB,Other,Ascoli Calcio 1898,Other,1996
AC Reggiana,Out,Paolo Mozzini,20,Italy,Defender,Other,Como Calcio,Other,1996
AC Reggiana,Out,Adriano Alex Taribello,19,Italy,Striker,Other,US Triestina,Other,1996
AC Reggiana,Out,Sandro Tovalieri,31,Italy,CF,Other,Cagliari Calcio,Other,1996
AC Reggiana,Out,Leonardo Colucci,23,Italy,CM,Other,Hellas Verona,Other,1996
AC Reggiana,Out,Eugenio Sgarbossa,32,Italy,DM,Other,SP Ars et Labor,Other,1996
AC Reggiana,Out,Roberto Paci,31,Italy,CF,Other,AS Lucchese Libertas,Other,1996
AC Reggiana,Out,Alessandro Mazzola,27,Italy,DM,Other,Piacenza FC,Other,1996
AC Reggiana,Out,Paolo Ziliani,25,Italy,SW,Other,AS Cosenza Calcio,Other,1996
AC Reggiana,Out,Michele Pietranera,21,Italy,SS,Other,AS Cosenza Calcio,Other,1996
AC Reggiana,Out,Antonio Rizzolo,27,Italy,Striker,Other,Ascoli Calcio 1898,Other,1996
AC Reggiana,Out,Marco Di Costanzo,22,Italy,Striker,Other,US Triestina,Other,1996
AC Reggiana,Out,Marco Schenardi,28,Italy,RM,Other,Bologna FC 1909,Other,1996
AC Reggiana,Out,Carmelo La Spada,26,Italy,Defender,Other,AS Gualdo Calcio,Other,1996
AC Reggiana,Out,Jero Shakpoke,16,Nigeria,CB,Other,Vardar Skopje,Other,1996
AC Reggiana,Out,Fabrizio Di Mauro,31,Italy,DM,Other,Retired,Other,1996
AC Reggiana,Out,Fabio Mencuccini,26,Italy,Midfielder,Other,Retired,Other,1996
Vicenza Calcio,In,Mariano Sotgia,26,Italy,RW,Other,AS Cosenza Calcio,Other,1996
Vicenza Calcio,In,Massimo Beghetto,27,Italy,LB,Other,AC Perugia,Other,1996
Vicenza Calcio,In,Pierre Womé,17,Cameroon,LB,Other,Canon Sportif de Yaoundé,Other,1996
Vicenza Calcio,In,Fabio Firmani,18,Italy,CM,Other,AS Lodigiani Calcio 1972,Other,1996
Vicenza Calcio,In,Alessandro Dal Canto,21,Italy,LB,Other,Torino Calcio,Other,1996
Vicenza Calcio,In,Giovanni Cornacchini,30,Italy,CF,Other,Bologna FC 1909,Other,1996
Vicenza Calcio,In,Giuliano Gentilini,26,Italy,CM,Other,Calcio Padova,Other,1996
Vicenza Calcio,In,Stefano Mazzocco,16,Italy,DM,Other,Vicenza Primavera,Other,1996
Vicenza Calcio,Out,Joachim Björklund,25,Sweden,CB,Other,Rangers FC,2600000,1996
Vicenza Calcio,Out,Ferdinando Gasparini,27,Italy,Striker,Other,US Ravenna,Other,1996
Vicenza Calcio,Out,Willi Pittana,24,Italy,Midfielder,Other,AC Carpi,Other,1996
Vicenza Calcio,Out,Mariano Sotgia,27,Italy,RW,Other,Calcio Padova,Other,1996
Vicenza Calcio,Out,Alessandro Dal Canto,21,Italy,LB,Other,AC Venezia 1907,Other,1996
Vicenza Calcio,Out,Massimo Lombardini,24,Italy,Midfielder,Other,Torino Calcio,Other,1996
Vicenza Calcio,Out,Alessandro Zerman,21,Italy,GK,Other,US Brescello,Other,1996
Vicenza Calcio,Out,Federico Balasso,19,Italy,Defender,Other,Retired,Other,1996
Piacenza FC,In,Daniele Delli Carri,24,Italy,CB,Other,Genoa 1893,0,1996
Piacenza FC,In,Pasquale Luiso,26,Italy,CF,Other,Chievo Verona,Other,1996
Piacenza FC,In,Fausto Pari,33,Italy,DM,Other,SSC Napoli,Other,1996
Piacenza FC,In,Giuseppe Scienza,29,Italy,Midfielder,Other,AC Venezia 1907,Other,1996
Piacenza FC,In,Gabriele Pin,34,Italy,CM,Other,AC Parma,Other,1996
Piacenza FC,In,Aladino Valoti,30,Italy,CM,Other,Hellas Verona,Other,1996
Piacenza FC,In,Gianluca Lamacchi,24,Italy,CB,Other,AS Fidelis Andria,Other,1996
Piacenza FC,In,Fabian Natale Valtolina,25,Italy,LW,Other,Bologna FC 1909,Other,1996
Piacenza FC,In,Alessandro Mazzola,27,Italy,DM,Other,AC Reggiana,Other,1996
Piacenza FC,In,Sergio Marcon,25,Italy,GK,Other,AS Fidelis Andria,Other,1996
Piacenza FC,In,Paolo Tramezzani,25,Italy,LB,Other,AC Cesena,Other,1996
Piacenza FC,In,Andrea Tentoni,27,Italy,CF,Other,US Cremonese,Other,1996
Piacenza FC,In,Stefano Sacchetti,23,Italy,CB,Other,UC Sampdoria,Other,1996
Piacenza FC,In,Alessandro Lucarelli,18,Italy,CB,Other,Piacenza Primavera,Other,1996
Piacenza FC,Out,Angelo Carbone,28,Italy,RM,Other,AC Reggiana,350000,1996
Piacenza FC,Out,Stefano Rossini,25,Italy,LB,Other,Atalanta BC,Other,1996
Piacenza FC,Out,Luigi Simoni,31,Italy,GK,Other,Reggina Calcio,Other,1996
Piacenza FC,Out,Eugenio Corini,25,Italy,DM,Other,Hellas Verona,Other,1996
Piacenza FC,Out,Francesco Turrini,30,Italy,RM,Other,SSC Napoli,Other,1996
Piacenza FC,Out,Roberto Lorenzini,29,Italy,LB,Other,AS Lucchese Libertas,Other,1996
Piacenza FC,Out,Massimiliano Cappellini,25,Italy,CF,Other,FC Empoli,Other,1996
Piacenza FC,Out,Michele Marseglia,19,Italy,GK,Other,Retired,Other,1996
Piacenza FC,Out,Giuseppe Toscano,17,Italy,Midfielder,Other,Retired,Other,1996
Cagliari Calcio,In,Gianluca Grassadonia,24,Italy,CB,Other,US Salernitana,0,1996
Cagliari Calcio,In,Marco Pascolo,30,"Switzerland, Italy",GK,Other,Servette FC,Other,1996
Cagliari Calcio,In,Stefano Bettarini,24,Italy,LB,Other,AS Lucchese Libertas,Other,1996
Cagliari Calcio,In,Daniele Berretta,24,Italy,DM,Other,AS Roma,Other,1996
Cagliari Calcio,In,Gianbattista Scugugia,25,Italy,CB,Other,AC Cesena,Other,1996
Cagliari Calcio,In,Giorgio Sterchele,27,Italy,GK,Other,AS Roma,Other,1996
Cagliari Calcio,In,Lorenzo Minotti,29,Italy,SW,Other,AC Parma,Other,1996
Cagliari Calcio,In,Sandro Tovalieri,31,Italy,CF,Other,AC Reggiana,Other,1996
Cagliari Calcio,In,Giacomo Banchelli,23,Italy,CF,Other,AC Fiorentina,Other,1996
Cagliari Calcio,In,Eric Tinkler,25,South Africa,DM,Other,Vitória Setúbal FC,Other,1996
Cagliari Calcio,In,Ramon Vega,25,Switzerland,CB,Other,Grasshopper Club Zurich,Other,1996
Cagliari Calcio,In,Christian Lönstrup,25,Denmark,CM,Other,FC Copenhagen,Other,1996
Cagliari Calcio,In,Davide Carrus,17,Italy,DM,Other,Cagliari Primavera,Other,1996
Cagliari Calcio,Out,Luis Oliveira,27,"Belgium, Brazil",CF,Other,AC Fiorentina,7000000,1996
Cagliari Calcio,Out,Massimo Perra,20,Italy,RM,Other,Giulianova Calcio,Other,1996
Cagliari Calcio,Out,Aldo Firicano,29,Italy,CB,Other,AC Fiorentina,Other,1996
Cagliari Calcio,Out,Valerio Fiori,27,Italy,GK,Other,AC Cesena,Other,1996
Cagliari Calcio,Out,Vittorio Pusceddu,32,Italy,LB,Other,AC Fiorentina,Other,1996
Cagliari Calcio,Out,Sandro Tovalieri,31,Italy,CF,Other,UC Sampdoria,Other,1996
Cagliari Calcio,Out,Simone Veronese,21,Italy,RB,Other,AC Savoia 1908,Other,1996
Cagliari Calcio,Out,Francesco Paolo Tribuna,19,Italy,Striker,Other,ASG Nocerina,Other,1996
Cagliari Calcio,Out,Antonio Bitetti,21,Italy,AM,Other,Reggina Calcio,Other,1996
Cagliari Calcio,Out,Nicolò Napoli,34,Italy,RB,Other,Reggina Calcio,Other,1996
Cagliari Calcio,Out,Christian Lantignotti,26,Italy,AM,Other,Calcio Padova,Other,1996
Cagliari Calcio,Out,Ramon Vega,25,Switzerland,CB,Other,Tottenham Hotspur,Other,1996
Cagliari Calcio,Out,Marco De Laurentis,20,Italy,GK,Other,Retired,Other,1996
UC Sampdoria,In,Juan Sebastián Verón,21,"Argentina, Italy",CM,Other,CA Boca Juniors,5700000,1996
UC Sampdoria,In,Vincenzo Montella,22,Italy,CF,Other,Genoa 1893,4390000,1996
UC Sampdoria,In,Pierre Laigle,25,France,LM,Other,RC Lens,1800000,1996
UC Sampdoria,In,Danny Dichio,21,"England, Italy",CF,Other,Queens Park Rangers,0,1996
UC Sampdoria,In,Fabrizio Ferron,30,Italy,GK,Other,Atalanta BC,Other,1996
UC Sampdoria,In,Simone Vergassola,20,Italy,DM,Other,Carrarese Calcio 1908,Other,1996
UC Sampdoria,In,Alessandro Lamonica,23,Italy,CB,Other,AC Venezia 1907,Other,1996
UC Sampdoria,In,Sandro Tovalieri,31,Italy,CF,Other,Cagliari Calcio,Other,1996
UC Sampdoria,In,Mattia Biso,19,Italy,CM,Other,Derthona FBC,Other,1996
UC Sampdoria,In,Alessandro Giovinazzo,18,Italy,GK,Other,Rapallo Ruentes Rivarolese,Other,1996
UC Sampdoria,In,Oumar Dieng,23,"France, Senegal",CB,Other,Paris Saint-Germain,Other,1996
UC Sampdoria,In,Nicola Zanini,22,Italy,AM,Other,Hellas Verona,Other,1996
UC Sampdoria,In,Kurnia Sandy,21,Indonesia,GK,Other,Pelita Jaya FC,Other,1996
UC Sampdoria,In,Vincenzo Iacopino,19,Italy,AM,Other,Sampdoria Primavera,Other,1996
UC Sampdoria,In,Marcello Cottafava,18,Italy,CB,Other,Sampdoria Primavera,Other,1996
UC Sampdoria,Out,Clarence Seedorf,20,"Netherlands, Suriname",CM,Other,Real Madrid,8600000,1996
UC Sampdoria,Out,Enrico Chiesa,25,Italy,CF,Other,AC Parma,750000,1996
UC Sampdoria,Out,Alessandro Zito,20,Italy,Defender,Other,Carrarese Calcio 1908,Other,1996
UC Sampdoria,Out,Giovanni Abate,20,Italy,Midfielder,Other,AC Prato,Other,1996
UC Sampdoria,Out,Alessandro Lamonica,23,Italy,CB,Other,AC Venezia 1907,Other,1996
UC Sampdoria,Out,Walter Zenga,36,"Italy, Romania",GK,Other,Calcio Padova,Other,1996
UC Sampdoria,Out,Davide Di Terlizzi,20,Italy,Midfielder,Other,Carrarese Calcio 1908,Other,1996
UC Sampdoria,Out,Stefano Sacchetti,23,Italy,CB,Other,Piacenza FC,Other,1996
UC Sampdoria,Out,Filippo Maniero,23,Italy,CF,Other,Hellas Verona,Other,1996
UC Sampdoria,Out,Angelo Pagotto,22,Italy,GK,Other,AC Milan,Other,1996
UC Sampdoria,Out,Fabrizio Marchesotti,19,Italy,GK,Other,Retired,Other,1996
UC Sampdoria,Out,Riccardo Ferri,32,Italy,CB,Other,Retired,Other,1996
UC Sampdoria,Out,Christian Cabella,18,Italy,GK,Other,Retired,Other,1996
Bologna FC 1909,In,Igor Shalimov,27,Russia,AM,Other,Udinese Calcio,4000000,1996
Bologna FC 1909,In,Kennet Andersson,28,Sweden,CF,Other,AS Bari,3360000,1996
Bologna FC 1909,In,Giancarlo Marocchi,30,Italy,CM,Other,Juventus FC,0,1996
Bologna FC 1909,In,Igor Kolyvanov,28,Russia,LW,Other,Foggia Calcio,Other,1996
Bologna FC 1909,In,Davide Fontolan,30,Italy,LM,Other,Inter Milan,Other,1996
Bologna FC 1909,In,Cristiano Pavone,24,Italy,LB,Other,Atalanta BC,Other,1996
Bologna FC 1909,In,Oscar Magoni,28,Italy,DM,Other,Genoa 1893,Other,1996
Bologna FC 1909,In,Alex Brunner,22,Italy,GK,Other,Foggia Calcio,Other,1996
Bologna FC 1909,In,Pierpaolo Bresciani,25,Italy,RW,Other,Foggia Calcio,Other,1996
Bologna FC 1909,In,Giuseppe Cardone,22,Italy,RB,Other,AC Milan,Other,1996
Bologna FC 1909,In,Andrea Seno,30,Italy,CM,Other,Inter Milan,Other,1996
Bologna FC 1909,In,Amedeo Mangone,28,Italy,CB,Other,AS Bari,Other,1996
Bologna FC 1909,In,Marco Schenardi,28,Italy,RM,Other,AC Reggiana,Other,1996
Bologna FC 1909,In,Francesco Gnudi,24,Italy,GK,Other,USC Baracca Lugo 1909,Other,1996
Bologna FC 1909,In,Giuseppe Anaclerio,22,Italy,DM,Other,SP Ars et Labor,Other,1996
Bologna FC 1909,In,Massimo Brambilla,23,Italy,CM,Other,AC Parma,Other,1996
Bologna FC 1909,Out,Cristiano Doni,23,Italy,AM,Other,Brescia Calcio,Other,1996
Bologna FC 1909,Out,Roberto Savi,32,Italy,CM,Other,US Fiorenzuola 1922,Other,1996
Bologna FC 1909,Out,Rosario Pergolizzi,27,Italy,LB,Other,Brescia Calcio,Other,1996
Bologna FC 1909,Out,Claudio Gallicchio,19,Italy,Striker,Other,AC Carpi,Other,1996
Bologna FC 1909,Out,Giorgio Bresciani,27,Italy,CF,Other,US Cremonese,Other,1996
Bologna FC 1909,Out,Fabian Natale Valtolina,25,Italy,LW,Other,Piacenza FC,Other,1996
Bologna FC 1909,Out,Davide Olivares,25,Italy,Midfielder,Other,AS Bari,Other,1996
Bologna FC 1909,Out,Giovanni Bosi,26,Italy,DM,Other,AC Cesena,Other,1996
Bologna FC 1909,Out,Fabio Marchioro,28,Italy,GK,Other,FC Pavia 1911,Other,1996
Bologna FC 1909,Out,Dario Morello,28,Italy,CF,Other,Genoa 1893,Other,1996
Bologna FC 1909,Out,Giovanni Cornacchini,30,Italy,CF,Other,Vicenza Calcio,Other,1996
Bologna FC 1909,Out,Gian Luca Presicci,31,Italy,CB,Other,US Fiorenzuola 1922,Other,1996
Bologna FC 1909,Out,Guido Delcogliano,19,Italy,Midfielder,Other,Retired,Other,1996
AC Perugia,In,Milan Rapaic,22,Croatia,LM,Other,HNK Hajduk Split,750000,1996
AC Perugia,In,Pietro Vierchowod,37,Italy,CB,Other,Juventus FC,Other,1996
AC Perugia,In,Edoardo Artistico,27,Italy,CF,Other,Ancona Calcio,Other,1996
AC Perugia,In,Fausto Pizzi,28,Italy,AM,Other,SSC Napoli,Other,1996
AC Perugia,In,Salvatore Matrecano,25,Italy,CB,Other,Udinese Calcio,Other,1996
AC Perugia,In,Marcello Castellini,23,Italy,CB,Other,AC Parma,Other,1996
AC Perugia,In,Michel Kreek,25,Netherlands,LB,Other,Calcio Padova,Other,1996
AC Perugia,In,Martino Traversa,22,Italy,RB,Other,Pescara Calcio,Other,1996
AC Perugia,In,Aleksandar Kocic,27,Serbia,GK,Other,FK Vojvodina Novi Sad,Other,1996
AC Perugia,In,Müller,30,Brazil,SS,Other,São Paulo Futebol Clube,Other,1996
AC Perugia,In,Bratislav Mijalkovic,25,Serbia,Defender,Other,FK Partizan Belgrade,Other,1996
AC Perugia,In,Maurizio Baciocchi,19,Italy,Striker,Other,Centese Calcio 1913,Other,1996
AC Perugia,In,Alberto Di Chiara,32,Italy,LB,Other,AC Parma,Other,1996
AC Perugia,In,Antonio Manicone,29,Italy,DM,Other,Inter Milan,Other,1996
AC Perugia,In,Gianpaolo Spagnulo,31,Italy,GK,Other,Genoa 1893,Other,1996
AC Perugia,In,Carmine Gautieri,25,Italy,RW,Other,AS Bari,Other,1996
AC Perugia,In,Giovanni Renna,17,Italy,Midfielder,Other,Taranto FC 1927,Other,1996
AC Perugia,In,Emiliano Testini,19,Italy,LW,Other,Perugia Primavera,Other,1996
AC Perugia,Out,Massimiliano Allegri,29,Italy,CM,Other,Calcio Padova,Other,1996
AC Perugia,Out,Pietro Vierchowod,37,Italy,CB,Other,AC Milan,Other,1996
AC Perugia,Out,Edoardo Artistico,27,Italy,CF,Other,US Salernitana,Other,1996
AC Perugia,Out,Andrea Camplone,29,Italy,Defender,Other,Ancona Calcio,Other,1996
AC Perugia,Out,Claudio Lombardo,33,Italy,Defender,Other,AS Lucchese Libertas,Other,1996
AC Perugia,Out,Simone Braglia,33,Italy,GK,Other,AS Lucchese Libertas,Other,1996
AC Perugia,Out,Pasquale Suppa,28,Italy,RW,Other,Calcio Padova,Other,1996
AC Perugia,Out,Daniele Russo,22,Italy,AM,Other,AC Pistoiese,Other,1996
AC Perugia,Out,Adriano Meacci,29,"Germany, Italy",Striker,Other,Ancona Calcio,Other,1996
AC Perugia,Out,Rocco Pagano,32,Italy,RM,Other,Ancona Calcio,Other,1996
AC Perugia,Out,Alberto Briaschi,32,Italy,CF,Other,Ancona Calcio,Other,1996
AC Perugia,Out,Müller,31,Brazil,SS,Other,Santos FC,Other,1996
AC Perugia,Out,Massimo Beghetto,27,Italy,LB,Other,Vicenza Calcio,Other,1996
AC Perugia,Out,Davide Baiocco,21,Italy,DM,Other,Fano Calcio,Other,1996
AC Perugia,Out,Paolo Fabbri,29,Italy,GK,Other,US Fiorenzuola 1922,Other,1996
AC Perugia,Out,Davide Faieta,20,Italy,Midfielder,Other,Calcio Catania,Other,1996
AC Perugia,Out,Paolo Baldieri,31,Italy,Striker,Other,AC Savoia 1908,Other,1996
AC Perugia,Out,Gianluca Atzori,25,Italy,CB,Other,Reggina Calcio,Other,1996
AC Perugia,Out,Andrea Colombini,22,Italy,Defender,Other,Retired,Other,1996
AC Perugia,Out,Paolo Grossi,27,Italy,Defender,Other,Fermana Calcio 1920,Other,1996
AC Milan,In,Christophe Dugarry,24,France,CF,Other,FC Girondins Bordeaux,6500000,1996
AC Milan,In,Jesper Blomqvist,22,Sweden,LM,Other,IFK Göteborg,3000000,1996
AC Milan,In,Michael Reiziger,23,"Netherlands, Suriname",RB,Other,Ajax Amsterdam,0,1996
AC Milan,In,Edgar Davids,23,"Netherlands, Suriname",CM,Other,Ajax Amsterdam,0,1996
AC Milan,In,Pietro Vierchowod,37,Italy,CB,Other,AC Perugia,Other,1996
AC Milan,In,Miodrag Vukotić,23,Montenegro,CB,Other,FK Vojvodina Novi Sad,Other,1996
AC Milan,In,Angelo Pagotto,22,Italy,GK,Other,UC Sampdoria,Other,1996
AC Milan,In,Gabriele Aldegani,20,Italy,GK,Other,Milan Primavera,Other,1996
AC Milan,In,Luca Saudati,18,Italy,CF,Other,Milan Primavera,Other,1996
AC Milan,Out,Patrick Vieira,20,"France, Senegal",DM,Other,Arsenal FC,5350000,1996
AC Milan,Out,Christian Panucci,23,Italy,RB,Other,Real Madrid,4130000,1996
AC Milan,Out,Paolo Di Canio,27,Italy,CF,Other,Celtic FC,2000000,1996
AC Milan,Out,Roberto Donadoni,32,Italy,RM,Other,New York/New Jersey MetroStars,0,1996
AC Milan,Out,Paulo Futre,30,Portugal,LW,Other,West Ham United,0,1996
AC Milan,Out,Tomas Locatelli,20,Italy,AM,Other,Udinese Calcio,Other,1996
AC Milan,Out,Luca Saudati,18,Italy,CF,Other,FC Lugano,Other,1996
AC Milan,Out,Mario Stancanelli,19,Italy,LB,Other,AC Prato,Other,1996
AC Milan,Out,Mario Ielpo,33,Italy,GK,Other,Genoa 1893,Other,1996
AC Milan,Out,Gianluigi Lentini,27,Italy,RW,Other,Atalanta BC,Other,1996
AC Milan,Out,Gianluca Sordo,26,Italy,RM,Other,AC Reggiana,Other,1996
AC Milan,Out,Giuseppe Cardone,22,Italy,RB,Other,Bologna FC 1909,Other,1996
AC Milan,Out,Filippo Galli,33,Italy,CB,Other,AC Reggiana,Other,1996
Juventus FC,In,Alen Bokšić,26,Croatia,CF,Other,SS Lazio,4500000,1996
Juventus FC,In,Christian Vieri,22,"Italy, Australia",CF,Other,Atalanta BC,3770000,1996
Juventus FC,In,Nicola Amoruso,21,Italy,CF,Other,Calcio Padova,3620000,1996
Juventus FC,In,Zinédine Zidane,24,"France, Algeria",AM,Other,FC Girondins Bordeaux,3500000,1996
Juventus FC,In,Dimas,27,Portugal,LB,Other,SL Benfica,775000,1996
Juventus FC,In,Raffaele Ametrano,23,Italy,RM,Other,Udinese Calcio,Other,1996
Juventus FC,In,Mark Iuliano,22,Italy,CB,Other,US Salernitana,Other,1996
Juventus FC,In,Salvatore Aronica,18,Italy,CB,Other,Bagheria Città Delle Ville,Other,1996
Juventus FC,In,Paolo Montero,24,"Uruguay, Spain",CB,Other,Atalanta BC,Other,1996
Juventus FC,In,Davide Falcioni,21,Italy,GK,Other,Olbia Calcio,Other,1996
Juventus FC,In,Riccardo Bonetto,17,Italy,LB,Other,Juventus Primavera,Other,1996
Juventus FC,Out,Fabrizio Ravanelli,27,Italy,CF,Other,Middlesbrough FC,9780000,1996
Juventus FC,Out,Paulo Sousa,25,Portugal,CM,Other,Borussia Dortmund,3600000,1996
Juventus FC,Out,Juan Pablo Sorín,20,"Argentina, Italy",LB,Other,CA River Plate,1000000,1996
Juventus FC,Out,Enrico Fantini,20,Italy,CF,Other,AC Venezia 1907,142000,1996
Juventus FC,Out,Giancarlo Marocchi,30,Italy,CM,Other,Bologna FC 1909,0,1996
Juventus FC,Out,Gianluca Vialli,31,Italy,CF,Other,Chelsea FC,0,1996
Juventus FC,Out,Tommaso Rocchi,18,Italy,CF,Other,Pro Patria Gallaratese GB,Other,1996
Juventus FC,Out,Nicola Visentin,19,Italy,GK,Other,US Viterbese,Other,1996
