Team,Transfer Type,Player,Age,Nationality,Position,Market Value,From Club,Fee,Year
Cagliari Calcio,Out,Massimiliano Rosa,20,Italy,CB,Other,Calcio Padova,Other,1990
Cagliari Calcio,Out,Michele Fadda,22,Italy,Defender,Other,AC Siena,Other,1990
Cagliari Calcio,Out,Guido Nanni,22,Italy,GK,Other,AS Ischia Isolaverde,Other,1990
Cagliari Calcio,Out,Gianluca Pacioni,21,Italy,Midfielder,Other,Novara Calcio 1908,Other,1990
UC Sampdoria,In,Oleksiy Mykhaylychenko,27,Ukraine,CM,Other,Dynamo Kyiv,4210000,1990
UC Sampdoria,In,Ivano Bonetti,25,Italy,LM,Other,Bologna FC 1909,Other,1990
UC Sampdoria,In,Giorgio Zanutta,16,Italy,Defender,Other,Udinese Calcio,Other,1990
UC Sampdoria,In,Marco Branca,25,Italy,CF,Other,Udinese Calcio,Other,1990
UC Sampdoria,In,Giovanni Dall'Igna,17,Italy,RB,Other,Sampdoria Primavera,Other,1990
UC Sampdoria,Out,Amedeo Carboni,25,Italy,LB,Other,AS Roma,500000,1990
UC Sampdoria,Out,Roberto Breda,20,Italy,CM,Other,AC Riunite Messina,Other,1990
UC Sampdoria,Out,Enrico Chiesa,19,Italy,CF,Other,Teramo Calcio,Other,1990
UC Sampdoria,Out,Víctor Muñoz,33,Spain,CM,Other,Real Zaragoza CD,Other,1990
UC Sampdoria,Out,Fausto Salsano,30,Italy,RW,Other,AS Roma,Other,1990
UC Sampdoria,Out,Fabrizio Casazza,19,Italy,GK,Other,AS Fidelis Andria,Other,1990
Bologna FC 1909,In,Lajos Détári,27,Hungary,AM,Other,Olympiacos Piraeus,6500000,1990
Bologna FC 1909,In,Kubilay Türkyilmaz,23,"Switzerland, Türkiye",CF,Other,Servette FC,3460000,1990
Bologna FC 1909,In,Pierluigi Di Già,22,Italy,CM,Other,Inter Milan,Other,1990
Bologna FC 1909,In,Egidio Notaristefano,24,Italy,AM,Other,Como Calcio,Other,1990
Bologna FC 1909,In,Giuseppe Lorenzo,26,Italy,CF,Other,US Catanzaro,Other,1990
Bologna FC 1909,In,Rosario Biondo,23,Italy,CB,Other,Como Calcio,Other,1990
Bologna FC 1909,In,Marco Schenardi,22,Italy,RM,Other,CPR Ospitaletto,Other,1990
Bologna FC 1909,In,Roberto Tricella,31,Italy,SW,Other,Juventus FC,Other,1990
Bologna FC 1909,In,Gianluigi Valleriani,22,Italy,GK,Other,Legnano AC,Other,1990
Bologna FC 1909,In,Paolo Negro,18,Italy,RB,Other,Brescia Primavera,Other,1990
Bologna FC 1909,In,Pietro Mariani,28,Italy,CB,Other,Brescia Calcio,Other,1990
Bologna FC 1909,In,Rufo Emiliano Verga,20,Italy,CB,Other,AC Milan,Other,1990
Bologna FC 1909,In,Martino Traversa,16,Italy,RB,Other,Bologna Primavera,Other,1990
Bologna FC 1909,In,Giuseppe Anaclerio,16,Italy,DM,Other,Bologna Primavera,Other,1990
Bologna FC 1909,Out,Marco De Marchi,23,Italy,CB,Other,Juventus FC,2600000,1990
Bologna FC 1909,Out,Gianluca Luppi,23,Italy,CB,Other,Juventus FC,2000000,1990
Bologna FC 1909,Out,Paolo Stringara,27,Italy,DM,Other,Inter Milan,Other,1990
Bologna FC 1909,Out,Massimo Giannelli,20,Italy,AM,Other,AC Pro Sesto,Other,1990
Bologna FC 1909,Out,Geovani Silva,26,Brazil,AM,Other,Karlsruher SC,Other,1990
Bologna FC 1909,Out,Nicola Marangon,19,Italy,RB,Other,Brescia Calcio,Other,1990
Bologna FC 1909,Out,Ivano Bonetti,25,Italy,LM,Other,UC Sampdoria,Other,1990
Bologna FC 1909,Out,Riccardo Rimondini,18,Italy,Striker,Other,Boca San Lazzaro,Other,1990
Bologna FC 1909,Out,Lorenzo Marronaro,29,Italy,RW,Other,Udinese Calcio,Other,1990
Bologna FC 1909,Out,Danilo Neri,17,Italy,LW,Other,CPR Ospitaletto,Other,1990
Bologna FC 1909,Out,Bruno Giordano,33,Italy,CF,Other,Ascoli Calcio 1898,Other,1990
Bologna FC 1909,Out,Carlo Troscè,20,Italy,Midfielder,Other,AC Trento,Other,1990
Bologna FC 1909,Out,Luca Villa,19,Italy,CB,Other,Carrarese Calcio 1908,Other,1990
Bologna FC 1909,Out,Roberto Sorrentino,34,Italy,GK,Other,Retired,Other,1990
US Lecce,In,Sergey Aleynikov,28,"Belarus, Italy",AM,Other,Juventus FC,0,1990
US Lecce,In,Simone Altobelli,20,Italy,LB,Other,PC Ternana,Other,1990
US Lecce,In,Giacomo Zunico,29,Italy,GK,Other,AC Parma,Other,1990
US Lecce,In,Mazinho,24,Brazil,DM,Other,Clube de Regatas Vasco da Gama,Other,1990
US Lecce,In,Giuseppe Gatta,22,Italy,GK,Other,Pescara Calcio,Other,1990
US Lecce,In,Roberto Amodio,28,Italy,RB,Other,US Avellino,Other,1990
US Lecce,Out,Davide Mazzotta,20,Italy,Defender,Other,Pol. Virtus Matino,Other,1990
US Lecce,Out,Giordano Negretti,28,Italy,GK,Other,Licata Calcio,Other,1990
US Lecce,Out,Juan Barbas,30,Argentina,DM,Other,FC Locarno,Other,1990
US Lecce,Out,Ubaldo Righetti,27,Italy,CB,Other,Pescara Calcio,Other,1990
US Lecce,Out,István Vincze,23,Hungary,LW,Other,Kispest–Honvéd FC,Other,1990
US Lecce,Out,Roberto Miggiano,26,Italy,Defender,Other,US Avellino,Other,1990
US Lecce,Out,Dario Levanto,23,Italy,Midfielder,Other,US Casertana,Other,1990
US Lecce,Out,Giuseppe Luceri,21,Italy,SW,Other,PC Ternana,Other,1990
US Lecce,Out,Giuliano Terraneo,36,Italy,GK,Other,Retired,Other,1990
Atalanta BC,In,Marco Monti,22,Italy,CB,Other,SS Lazio,Other,1990
Atalanta BC,In,Fabrizio Catelli,20,Italy,CM,Other,AC Perugia,Other,1990
Atalanta BC,In,Carlo Perrone,29,Italy,RW,Other,AS Bari,Other,1990
Atalanta BC,In,Antonio Rizzolo,21,Italy,Striker,Other,Pescara Calcio,Other,1990
Atalanta BC,In,Tebaldo Bigliardi,27,Italy,CB,Other,SSC Napoli,Other,1990
Atalanta BC,In,Mirko Guerrieri,20,Italy,GK,Other,US Arezzo,Other,1990
Atalanta BC,In,Davide Pinato,26,Italy,GK,Other,Calcio Monza,Other,1990
Atalanta BC,In,Claudio Maretti,17,Italy,Defender,Other,US Arezzo,Other,1990
Atalanta BC,In,Filippo Maniero,17,Italy,CF,Other,Calcio Padova,Other,1990
Atalanta BC,Out,Mario Bortolazzi,25,Italy,CM,Other,Genoa 1893,Other,1990
Atalanta BC,Out,Antonio Rizzolo,21,Italy,Striker,Other,Calcio Padova,Other,1990
Atalanta BC,Out,Ottorino Piotti,35,Italy,GK,Other,Genoa 1893,Other,1990
Atalanta BC,Out,Armando Madonna,26,Italy,RM,Other,SS Lazio,Other,1990
Atalanta BC,Out,Claudio Vertova,30,Italy,Defender,Other,SS Lazio,Other,1990
Atalanta BC,Out,Costanzo Barcella,25,Italy,CB,Other,AC Cesena,Other,1990
Atalanta BC,Out,Cesare Prandelli,32,Italy,DM,Other,Retired,Other,1990
AC Milan,In,Massimo Agostini,26,Italy,CF,Other,AC Cesena,3100000,1990
AC Milan,In,Massimo Taibi,20,Italy,GK,Other,Licata Calcio,3000000,1990
AC Milan,In,Giovane Élber,18,Brazil,CF,Other,Londrina Esporte Clube (PR),1000000,1990
AC Milan,In,Sebastiano Rossi,25,Italy,GK,Other,AC Cesena,Other,1990
AC Milan,In,Giandomenico Costi,21,Italy,SW,Other,Modena FC,Other,1990
AC Milan,In,Angelo Carbone,22,Italy,RM,Other,AS Bari,Other,1990
AC Milan,In,Stefano Nava,21,Italy,CB,Other,AC Reggiana,Other,1990
AC Milan,In,Gianluca Gaudenzi,24,Italy,Midfielder,Other,AC Hellas Verona,Other,1990
AC Milan,In,Fabio Bellotti,18,Italy,Midfielder,Other,Carrarese Calcio 1908,Other,1990
AC Milan,In,Davide Corti,17,Italy,RB,Other,Milan Primavera,Other,1990
AC Milan,Out,Stefano Borgonovo,26,Italy,CF,Other,AC Fiorentina,4000000,1990
AC Milan,Out,Giovanni Galli,32,Italy,GK,Other,SSC Napoli,1550000,1990
AC Milan,Out,Diego Fuser,21,Italy,RM,Other,AC Fiorentina,Other,1990
AC Milan,Out,Marco Pullo,22,Italy,Defender,Other,AC Pisa 1909,Other,1990
AC Milan,Out,Christian Lantignotti,20,Italy,AM,Other,AC Reggiana,Other,1990
AC Milan,Out,Angelo Colombo,29,Italy,RM,Other,AS Bari,Other,1990
AC Milan,Out,Vito Bottone,16,Italy,Striker,Other,US Fiorenzuola 1922,Other,1990
AC Milan,Out,Rufo Emiliano Verga,20,Italy,CB,Other,Bologna FC 1909,Other,1990
AC Fiorentina,In,Stefano Borgonovo,26,Italy,CF,Other,AC Milan,4000000,1990
AC Fiorentina,In,Marius Lăcătuş,26,Romania,CF,Other,Steaua Bucharest,1200000,1990
AC Fiorentina,In,Ramon Aiana,17,Italy,Striker,Other,Unknown,Other,1990
AC Fiorentina,In,Stefano Rossini,19,Italy,LB,Other,Inter Milan,Other,1990
AC Fiorentina,In,Gianmatteo Mareggini,23,Italy,GK,Other,Carrarese Calcio 1908,Other,1990
AC Fiorentina,In,Diego Fuser,21,Italy,RM,Other,AC Milan,Other,1990
AC Fiorentina,In,Massimo Orlando,19,Italy,Striker,Other,Juventus FC,Other,1990
AC Fiorentina,In,Massimiliano Fiondella,21,Italy,Defender,Other,AS Lucchese Libertas,Other,1990
AC Fiorentina,Out,Roberto Baggio,23,Italy,SS,Other,Juventus FC,12900000,1990
AC Fiorentina,Out,Sergio Battistini,27,Italy,DM,Other,Inter Milan,3600000,1990
AC Fiorentina,Out,Giuseppe Antonaccio,18,Italy,CB,Other,Barletta Calcio Sport,Other,1990
AC Fiorentina,Out,Stefano Rossini,19,Italy,LB,Other,AC Parma,Other,1990
AC Fiorentina,Out,Óscar Dertycia,25,Argentina,CF,Other,Cádiz CF,Other,1990
AC Fiorentina,Out,Luigi Sacchi,18,Italy,DM,Other,Taranto FC 1927,Other,1990
AC Fiorentina,Out,Mauro Zironelli,20,Italy,Midfielder,Other,Pescara Calcio,Other,1990
AC Fiorentina,Out,Federico Barontini,18,Italy,Midfielder,Other,Unknown,Other,1990
AC Fiorentina,Out,Giuseppe Pellicanò,36,Italy,GK,Other,Retired,Other,1990
Torino Calcio,In,Rafa Martín Vázquez,24,Spain,AM,Other,Real Madrid,2400000,1990
Torino Calcio,In,Daniele Delli Carri,18,Italy,CB,Other,AS Bisceglie 1913,Other,1990
Torino Calcio,In,Franco Tancredi,35,Italy,GK,Other,AS Roma,Other,1990
Torino Calcio,In,Enrico Annoni,23,Italy,RB,Other,Como Calcio,Other,1990
Torino Calcio,In,Giuseppe Carillo,25,Italy,RM,Other,Ascoli Calcio 1898,Other,1990
Torino Calcio,In,Raffaele Di Fusco,29,Italy,GK,Other,SSC Napoli,Other,1990
Torino Calcio,In,Luca Fusi,27,Italy,DM,Other,SSC Napoli,Other,1990
Torino Calcio,In,Gianluca Atzori,19,Italy,CB,Other,AS Lodigiani Calcio 1972,Other,1990
Torino Calcio,In,Pasquale Bruno,28,Italy,RB,Other,Juventus FC,Other,1990
Torino Calcio,In,Dino Baggio,18,Italy,DM,Other,Torino Primavera,Other,1990
Torino Calcio,In,Marcello Albino,18,Italy,CM,Other,Torino Primavera,Other,1990
Torino Calcio,Out,Müller,25,Brazil,SS,Other,São Paulo Futebol Clube,Other,1990
Torino Calcio,Out,Massimiliano Catena,21,Italy,Midfielder,Other,AS Cosenza Calcio,Other,1990
Torino Calcio,Out,Walter Bianchi,26,Italy,LB,Other,AC Hellas Verona,Other,1990
Torino Calcio,Out,Igor Bonetti,16,Italy,Striker,Other,Novara Calcio 1908,Other,1990
Torino Calcio,Out,Massimo Gallaccio,19,Italy,Midfielder,Other,Barletta Calcio Sport,Other,1990
Torino Calcio,Out,Silvano Martina,37,"Italy, Bosnia-Herzegovina",GK,Other,AC Hellas Verona,Other,1990
Torino Calcio,Out,Maurizio Ferrarese,23,Italy,LB,Other,AS Lucchese Libertas,Other,1990
Torino Calcio,Out,Tommaso Porfido,20,Italy,Striker,Other,AS Cosenza Calcio,Other,1990
Torino Calcio,Out,Donatello Gasparini,18,Italy,CB,Other,AC Pro Sesto,Other,1990
Torino Calcio,Out,Marco Pacione,26,Italy,LW,Other,Genoa 1893,Other,1990
Torino Calcio,Out,Massimiliano Farris,19,Italy,LB,Other,Barletta Calcio Sport,Other,1990
Torino Calcio,Out,Riccardo Fimognari,19,Italy,Midfielder,Other,Reggina Calcio,Other,1990
Torino Calcio,Out,Andrea Menghini,21,Italy,Striker,Other,Valmontone 1921,Other,1990
Torino Calcio,Out,Giorgio Enzo,28,Italy,Midfielder,Other,Ascoli Calcio 1898,Other,1990
Torino Calcio,Out,Ezio Rossi,27,Italy,Defender,Other,AC Hellas Verona,Other,1990
Torino Calcio,Out,Roberto Perrone,20,Italy,GK,Other,Legnano AC,Other,1990
SS Lazio,In,Karl-Heinz Riedle,24,Germany,CF,Other,SV Werder Bremen,7500000,1990
SS Lazio,In,Giampaolo Saurini,21,Italy,CF,Other,AS Lodigiani Calcio 1972,Other,1990
SS Lazio,In,Roberto Bacci,23,Italy,CB,Other,AC Mantova,Other,1990
SS Lazio,In,Sergio Domini,29,Italy,Midfielder,Other,AC Cesena,Other,1990
SS Lazio,In,Davide Lampugnani,20,Italy,Defender,Other,AC Mantova,Other,1990
SS Lazio,In,Armando Madonna,26,Italy,RM,Other,Atalanta BC,Other,1990
SS Lazio,In,Claudio Vertova,30,Italy,Defender,Other,Atalanta BC,Other,1990
SS Lazio,Out,Paolo Di Canio,21,Italy,CF,Other,Juventus FC,500000,1990
SS Lazio,Out,Oberdan Biagioni,20,Italy,AM,Other,AS Cosenza Calcio,Other,1990
SS Lazio,Out,Luigi Sassanelli,19,Italy,GK,Other,AC Monopoli,Other,1990
SS Lazio,Out,Marco Monti,22,Italy,CB,Other,Atalanta BC,Other,1990
SS Lazio,Out,Paolo Beruatto,33,Italy,Defender,Other,AC Mantova,Other,1990
SS Lazio,Out,Andrea Icardi,27,Italy,DM,Other,AC Hellas Verona,Other,1990
SS Lazio,Out,Manuel Milana,19,Italy,RM,Other,Valmontone 1921,Other,1990
SS Lazio,Out,Massimiliano Nardecchia,25,Italy,Defender,Other,AC Mantova,Other,1990
SS Lazio,Out,Davide Olivares,19,Italy,Midfielder,Other,Virescit Bergamo,Other,1990
SS Lazio,Out,Massimo Piscedda,28,Italy,SW,Other,US Avellino,Other,1990
SS Lazio,Out,Amarildo,25,Brazil,CF,Other,AC Cesena,Other,1990
SS Lazio,Out,Fabio Prodosmo,19,Italy,Midfielder,Other,US Tempio,Other,1990
AS Bari,In,Antonio Soda,26,Italy,CF,Other,US Triestina,Other,1990
AS Bari,In,Stefano Maccoppi,28,Italy,CB,Other,Ancona Calcio,Other,1990
AS Bari,In,Florin Răducioiu,20,"Romania, Spain",CF,Other,FC Dinamo 1948,Other,1990
AS Bari,In,Francesco Pisicchio,20,Italy,CF,Other,Cagliari Calcio,Other,1990
AS Bari,In,Maurizio Laureri,24,Italy,Midfielder,Other,Barletta Calcio Sport,Other,1990
AS Bari,In,Angelo Colombo,29,Italy,RM,Other,AC Milan,Other,1990
AS Bari,In,Angelo Deruggiero,23,Italy,Defender,Other,Vigor Trani,Other,1990
AS Bari,In,Roberto D'Ermilio,21,Italy,Midfielder,Other,Potenza Sport Club,Other,1990
AS Bari,In,Enrico Cucchi,24,Italy,CM,Other,Inter Milan,Other,1990
AS Bari,In,Enzo Biato,26,Italy,GK,Other,US Triestina,Other,1990
AS Bari,In,Alessandro Di Seri,18,Italy,GK,Other,Bari Primavera,Other,1990
AS Bari,In,Tomaso Tatti,17,Italy,Striker,Other,Bari Primavera,Other,1990
AS Bari,Out,Angelo Carbone,22,Italy,RM,Other,AC Milan,Other,1990
AS Bari,Out,Giampaolo Ceramicola,26,Italy,Defender,Other,US Salernitana,Other,1990
AS Bari,Out,Lorenzo Scarafoni,24,Italy,Striker,Other,US Triestina,Other,1990
AS Bari,Out,Néstor Lorenzo,24,Argentina,CB,Other,Swindon Town,Other,1990
AS Bari,Out,Corrado Urbano,28,Italy,Midfielder,Other,US Salernitana,Other,1990
AS Bari,Out,Giulio Drago,28,Italy,GK,Other,US Triestina,Other,1990
AS Bari,Out,Fabrizio Fioretti,24,Italy,DM,Other,Pescara Calcio,Other,1990
AS Bari,Out,Francesco Pisicchio,20,Italy,CF,Other,US Salernitana,Other,1990
AS Bari,Out,Carlo Perrone,29,Italy,RW,Other,Atalanta BC,Other,1990
AS Bari,Out,Paolo Monelli,27,Italy,CF,Other,Pescara Calcio,Other,1990
AS Bari,Out,Angelo Deruggiero,24,Italy,Defender,Other,PC Ternana,Other,1990
AS Bari,Out,Roberto D'Ermilio,22,Italy,Midfielder,Other,PC Ternana,Other,1990
AS Bari,Out,Alessandro Mannini,32,Italy,GK,Other,Pescara Calcio,Other,1990
Genoa 1893,In,Igor Dobrovolskiy,23,"Russia, Moldova",AM,Other,Dinamo Moscow,1700000,1990
Genoa 1893,In,Roberto Onorati,24,Italy,AM,Other,US Avellino,Other,1990
Genoa 1893,In,Massimiliano Corrado,18,Italy,RB,Other,Praia,Other,1990
Genoa 1893,In,Mario Bortolazzi,25,Italy,CM,Other,Atalanta BC,Other,1990
Genoa 1893,In,Tomas Skuhravy,24,Czech Republic,CF,Other,TJ Sparta CKD Praha,Other,1990
Genoa 1893,In,Branco,26,"Brazil, Lebanon",LB,Other,FC Porto,Other,1990
Genoa 1893,In,Fabio Visca,20,Italy,Midfielder,Other,Centese Calcio 1913,Other,1990
Genoa 1893,In,Marco Pacione,26,Italy,LW,Other,Torino Calcio,Other,1990
Genoa 1893,In,Ottorino Piotti,35,Italy,GK,Other,Atalanta BC,Other,1990
Genoa 1893,In,Matteo Baghino,19,Italy,Midfielder,Other,Genoa U19,Other,1990
Genoa 1893,In,Cristiano Scazzola,18,Italy,RM,Other,Genoa U19,Other,1990
Genoa 1893,Out,Davide Fontolan,24,Italy,LM,Other,Inter Milan,7500000,1990
Genoa 1893,Out,Marco Camerano,18,Italy,Midfielder,Other,Derthona FBC,Other,1990
Genoa 1893,Out,Rubén Paz,30,Uruguay,LM,Other,Racing Club,Other,1990
