Team,Transfer Type,Player,Age,Nationality,Position,Market Value,From Club,Fee,Year
Inter Milan,Out,Pierre Womé,27,Cameroon,LB,Other,SV Werder Bremen,0,2006
Inter Milan,Out,Jacopo Ravasi,19,Italy,CF,Other,US Pergocrema 1932,Other,2006
Inter Milan,Out,Ilario Aloe,19,Italy,RW,Other,Ravenna Calcio,Other,2006
Inter Milan,Out,Alessandro Potenza,22,Italy,RB,Other,ACF Fiorentina,Other,2006
Inter Milan,Out,Alberto Quadri,23,Italy,DM,Other,SS Lazio,Other,2006
Inter Milan,Out,Edoardo Soloni,18,Italy,Defender,Other,AC Montichiari,Other,2006
Inter Milan,Out,Siniša Mihajlović,37,"Serbia, Italy",CB,Other,Retired,Other,2006
Cagliari Calcio,In,Semedo,21,Portugal,DM,300000,Sporting CP,0,2006
Cagliari Calcio,In,Cristiano Del Grosso,23,Italy,LB,300000,Ascoli Calcio 1898,Other,2006
Cagliari Calcio,In,Tiziano Bruzzone,22,Italy,CF,Other,Cascina,Other,2006
Cagliari Calcio,In,Marco Fortin,31,Italy,GK,400000,AC Siena,Other,2006
Cagliari Calcio,In,Davide Marchini,25,Italy,RM,50000,US Triestina,Other,2006
Cagliari Calcio,In,Leonardo Colucci,33,Italy,CM,200000,Bologna FC 1909,Other,2006
Cagliari Calcio,In,Andrea Peana,20,Italy,CB,50000,Cagliari Primavera,Other,2006
Cagliari Calcio,In,Simone Aresti,21,Italy,GK,50000,Cagliari Primavera,Other,2006
Cagliari Calcio,Out,Andrea Campagnolo,29,Italy,GK,Other,Reggina Calcio,0,2006
Cagliari Calcio,Out,Nelson Abeijón,33,"Uruguay, Italy",DM,Other,Atalanta BC,0,2006
Cagliari Calcio,Out,Andrea Peana,20,Italy,CB,Other,US Triestina,0,2006
Cagliari Calcio,Out,Luca Tomasig,23,Italy,GK,Other,Catanzaro FC,Other,2006
Cagliari Calcio,Out,Francesco Bega,31,Italy,CB,Other,Genoa CFC,Other,2006
Cagliari Calcio,Out,Fabio Vignati,22,Italy,CB,Other,AC Cesena,Other,2006
Cagliari Calcio,Out,Nicola Lai,20,Italy,Midfielder,Other,FC Rieti,Other,2006
Cagliari Calcio,Out,Andrea Cossu,26,Italy,AM,Other,Hellas Verona,Other,2006
Cagliari Calcio,Out,Jaime Penedo,24,"Panama, Spain",GK,Other,CA Osasuna Promesas,Other,2006
SS Lazio,In,Stephen Makinwa,22,"Nigeria, Italy",CF,4000000,US Palermo,6300000,2006
SS Lazio,In,Cristian Ledesma,23,"Italy, Argentina",DM,9000000,US Lecce,5300000,2006
SS Lazio,In,Stefano Mauri,26,Italy,AM,3000000,Udinese Calcio,3500000,2006
SS Lazio,In,Pasquale Foggia,23,Italy,AM,2500000,AC Milan,3150000,2006
SS Lazio,In,Cribari,26,"Brazil, Italy",CB,3000000,Udinese Calcio,3000000,2006
SS Lazio,In,Tommaso Berni,23,Italy,GK,1500000,Ternana Calcio,1500000,2006
SS Lazio,In,Libis Arenas,19,Colombia,GK,Other,Envigado FC,800000,2006
SS Lazio,In,Modibo Diakité,19,"France, Mali",CB,Other,Pescara Calcio,300000,2006
SS Lazio,In,Lucas Correa,22,"Argentina, Spain",DM,Other,SS Lanciano,0,2006
SS Lazio,In,Massimo Mutarelli,28,Italy,CM,1600000,US Palermo,0,2006
SS Lazio,In,Riccardo Bonetto,27,Italy,LB,800000,FC Empoli,0,2006
SS Lazio,In,Alberto Quadri,23,Italy,DM,Other,Inter Milan,Other,2006
SS Lazio,Out,Massimo Oddo,30,Italy,RB,Other,AC Milan,7750000,2006
SS Lazio,Out,Matías Lequi,25,"Argentina, Italy",CB,Other,Celta de Vigo,750000,2006
SS Lazio,Out,Fabio Liverani,30,"Italy, Somalia",DM,Other,ACF Fiorentina,0,2006
SS Lazio,Out,Alessio De Angelis,21,Italy,GK,Other,ASD Morolo Calcio,0,2006
SS Lazio,Out,César,31,"Brazil, Italy",LM,Other,Inter Milan,0,2006
SS Lazio,Out,Paolo Di Canio,37,Italy,CF,Other,Cisco Roma,0,2006
SS Lazio,Out,Ousmane Dabo,29,"France, Senegal",DM,Other,Manchester City,0,2006
SS Lazio,Out,Christian Keller,25,Denmark,DM,Other,Stabæk Fotball,Other,2006
SS Lazio,Out,Braian Robert,22,Argentina,LM,Other,La Plata Futbol Club,Other,2006
SS Lazio,Out,Francesco Torroni,20,Italy,Midfielder,Other,Without Club,Other,2006
Udinese Calcio,In,Alexis Sánchez,17,Chile,CF,Other,CD Cobreloa,3000000,2006
Udinese Calcio,In,Aleksandar Luković,23,Serbia,CB,3000000,Red Star Belgrade,2700000,2006
Udinese Calcio,In,Andrea Coda,21,Italy,CB,4200000,FC Empoli,2320000,2006
Udinese Calcio,In,Tomas Sivok,23,Czech Republic,CB,800000,AC Sparta Prague,2000000,2006
Udinese Calcio,In,Gaetano D'Agostino,24,Italy,CM,5000000,AS Roma,1200000,2006
Udinese Calcio,In,Christian Tiboni,18,Italy,CF,Other,Atalanta BC,1100000,2006
Udinese Calcio,In,Michele Rinaldi,19,Italy,CB,Other,Atalanta Primavera,800000,2006
Udinese Calcio,In,Juan Surraco,18,"Uruguay, Spain",SS,Other,Central Español,625000,2006
Udinese Calcio,In,Andrea Dossena,24,Italy,LM,400000,Treviso FBC 1993,500000,2006
Udinese Calcio,In,Tomas Zapotocny,26,Czech Republic,CB,350000,FC Slovan Liberec,500000,2006
Udinese Calcio,In,Schumacher,19,"Brazil, Italy",CF,Other,Atlético Paranaense,250000,2006
Udinese Calcio,In,Fabrizio Casazza,36,Italy,GK,400000,FC Pavia 1911,150000,2006
Udinese Calcio,In,José Montiel,18,Paraguay,CM,Other,Olimpia Asunción,0,2006
Udinese Calcio,In,Igor Djuric,17,"Switzerland, Serbia",CB,50000,AC Bellinzona,Other,2006
Udinese Calcio,In,Flavio Lazzari,19,Italy,AM,100000,ASD Nuova Lodigiani 2005,Other,2006
Udinese Calcio,In,Guilherme Siqueira,20,"Brazil, Italy",LB,Other,Inter Milan Primavera,Other,2006
Udinese Calcio,In,Andrea Peron,19,Italy,CF,Other,Udinese Primavera,Other,2006
Udinese Calcio,In,Emanuele Politti,18,Italy,CB,Other,Udinese Primavera,Other,2006
Udinese Calcio,In,Federico Gerardi,18,Italy,CF,Other,Udinese Primavera,Other,2006
Udinese Calcio,Out,Stefano Mauri,26,Italy,AM,Other,SS Lazio,3500000,2006
Udinese Calcio,Out,Cribari,26,"Brazil, Italy",CB,Other,SS Lazio,3000000,2006
Udinese Calcio,Out,Valerio Bertotto,33,Italy,CB,Other,AC Siena,2500000,2006
Udinese Calcio,Out,Fabio Quagliarella,23,Italy,CF,Other,UC Sampdoria,1500000,2006
Udinese Calcio,Out,Fernando Tissone,20,"Argentina, Italy",DM,Other,Atalanta BC,1500000,2006
Udinese Calcio,Out,Mirko Pieri,27,Italy,LB,Other,UC Sampdoria,600000,2006
Udinese Calcio,Out,Fausto Rossini,28,Italy,CF,Other,Calcio Catania,0,2006
Udinese Calcio,Out,José Luís Vidigal,33,"Portugal, Angola",DM,Other,AS Livorno,0,2006
Udinese Calcio,Out,Gabriele Paoletti,28,Italy,GK,Other,FC Messina Peloro,0,2006
Udinese Calcio,Out,Al-Saadi Al Gaddafi,33,Libya,AM,Other,Al-Jamahiriyah,0,2006
Udinese Calcio,Out,Vincent Candela,32,France,LB,Other,AC Siena,0,2006
Udinese Calcio,Out,Paul Ramirez,20,Venezuela,CF,Other,FUA Maracaibo,Other,2006
Udinese Calcio,Out,Olivier Renard,27,Belgium,GK,Other,Standard Liège,Other,2006
Udinese Calcio,Out,Juarez,32,Brazil,RB,Other,Retired,Other,2006
Torino FC,In,Simone Barone,28,Italy,CM,6000000,US Palermo,4100000,2006
Torino FC,In,Elvis Abbruscato,25,Italy,CF,700000,AC Arezzo,3600000,2006
Torino FC,In,Gianluca Comotto,27,Italy,RB,600000,AS Roma,2200000,2006
Torino FC,In,Ivan Franceschini,29,Italy,CB,1500000,Reggina Calcio,800000,2006
Torino FC,In,Nikola Lazetic,28,Serbia,RM,1500000,AS Livorno,720000,2006
Torino FC,In,Marco Di Loreto,31,Italy,CB,1300000,ACF Fiorentina,500000,2006
Torino FC,In,Masashi Oguro,26,Japan,CF,1250000,Grenoble Foot 38,Other,2006
Torino FC,In,Gabriele Cioffi,30,Italy,CB,100000,AC Mantova 1911,Other,2006
Torino FC,In,Giuseppe Pancaro,34,Italy,RB,1500000,ACF Fiorentina,Other,2006
Torino FC,In,Davide Bottone,20,Italy,CM,Other,Torino Primavera,Other,2006
Torino FC,In,Gianluca Miolli,,Italy,GK,Other,Torino Primavera,Other,2006
Torino FC,In,Angelo Ogbonna,18,"Italy, Nigeria",CB,Other,Torino Primavera,Other,2006
Torino FC,Out,André Pinga,25,Brazil,AM,Other,Sport Club Internacional,900000,2006
Torino FC,Out,Zisis Vryzas,32,Greece,CF,Other,Skoda Xanthi,0,2006
Torino FC,Out,Angelo Pagotto,32,Italy,GK,Other,US Grosseto FC,Other,2006
Torino FC,Out,Davide Nicola,33,Italy,RB,Other,Spezia Calcio 1906,Other,2006
Torino FC,Out,Fabio Piroli,21,Italy,Striker,Other,Taranto FC 1927,Other,2006
Torino FC,Out,Luca Ungari,31,Italy,CB,Other,Modena FC,Other,2006
Torino FC,Out,Giovanni Orfei,30,Italy,CB,Other,Salernitana Calcio 1919,Other,2006
Torino FC,Out,Claudio Ferrarese,27,Italy,RW,Other,Hellas Verona,Other,2006
Torino FC,Out,Mark Edusei,29,"Ghana, Italy",DM,Other,Calcio Catania,Other,2006
Torino FC,Out,Raffaele Longo,28,Italy,CM,Other,Genoa CFC,Other,2006
Torino FC,Out,Martin Lejsal,23,Czech Republic,GK,Other,1. FC Brno,Other,2006
ACF Fiorentina,In,Adrian Mutu,27,Romania,LW,11000000,Juventus FC,8000000,2006
ACF Fiorentina,In,Sébastien Frey,26,France,GK,15000000,Parma FC,5750000,2006
ACF Fiorentina,In,Mario Santana,24,"Argentina, Italy",RW,6500000,US Palermo,5500000,2006
ACF Fiorentina,In,Massimo Gobbi,25,Italy,LB,2200000,Treviso FBC 1993,3800000,2006
ACF Fiorentina,In,Zdravko Kuzmanovic,19,"Serbia, Switzerland",CM,800000,FC Basel 1893,3000000,2006
ACF Fiorentina,In,Reginaldo,22,"Brazil, Italy",CF,1500000,Treviso FBC 1993,1500000,2006
ACF Fiorentina,In,Vlada Avramov,27,"Serbia, Italy",GK,500000,Vicenza Calcio,1200000,2006
ACF Fiorentina,In,Fabio Liverani,30,"Italy, Somalia",DM,7000000,SS Lazio,0,2006
ACF Fiorentina,In,Francesco Parravicini,24,Italy,DM,900000,Treviso FBC 1993,Other,2006
ACF Fiorentina,In,Henry Okoroji,22,"Nigeria, Italy",CB,Other,FC Pro Vasto,Other,2006
ACF Fiorentina,In,Alessandro Potenza,22,Italy,RB,3000000,Inter Milan,Other,2006
ACF Fiorentina,In,Davide Brivio,18,Italy,LB,Other,Fiorentina Primavera,Other,2006
ACF Fiorentina,In,Stefano Del Sante,20,Italy,CF,150000,AS Pizzighettone,Other,2006
ACF Fiorentina,Out,Bogdan Lobonț,28,Romania,GK,Other,FC Dinamo 1948,1100000,2006
ACF Fiorentina,Out,Gianni Guigou,31,"Uruguay, Italy",DM,Other,Treviso FBC 1993,500000,2006
ACF Fiorentina,Out,Enrico Fantini,30,Italy,CF,Other,Bologna FC 1909,500000,2006
ACF Fiorentina,Out,Marco Di Loreto,31,Italy,CB,Other,Torino FC,500000,2006
ACF Fiorentina,Out,Marco Roccati,31,Italy,GK,Other,US Ivrea Calcio,0,2006
ACF Fiorentina,Out,Gianluca Berti,39,Italy,GK,Other,UC Sampdoria,0,2006
ACF Fiorentina,Out,Federico Bini,17,Italy,GK,Other,AC Pisa 1909,Other,2006
ACF Fiorentina,Out,Francesco Parravicini,24,Italy,DM,Other,US Palermo,Other,2006
ACF Fiorentina,Out,Christian Riganó,32,Italy,CF,Other,FC Messina Peloro,Other,2006
ACF Fiorentina,Out,Giuseppe Pancaro,34,Italy,RB,Other,Torino FC,Other,2006
ACF Fiorentina,Out,Hidetoshi Nakata,29,Japan,AM,Other,Retired,Other,2006
AC Milan,In,Ricardo Oliveira,26,Brazil,CF,6000000,Real Betis Balompié,15000000,2006
AC Milan,In,Massimo Oddo,30,Italy,RB,10000000,SS Lazio,7750000,2006
AC Milan,In,Ronaldo,30,"Brazil, Spain",CF,27500000,Real Madrid,7500000,2006
AC Milan,In,Yoann Gourcuff,19,France,AM,3500000,Stade Rennais FC,4500000,2006
AC Milan,In,Daniele Bonera,25,Italy,CB,6000000,Parma FC,3300000,2006
AC Milan,In,Leandro Grimi,21,"Argentina, Italy",LB,2000000,Racing Club,2500000,2006
AC Milan,In,Marco Storari,30,Italy,GK,1200000,FC Messina Peloro,850000,2006
AC Milan,In,Ferdinando Coppola,28,Italy,GK,1500000,Ascoli Calcio 1898,200000,2006
AC Milan,In,Giuseppe Favalli,34,Italy,LB,1500000,Inter Milan,0,2006
AC Milan,In,Pasquale Foggia,23,Italy,AM,2500000,FC Empoli,Other,2006
AC Milan,In,Luca Antonelli,19,Italy,LB,Other,Milan Primavera,Other,2006
AC Milan,Out,Andriy Shevchenko,29,Ukraine,CF,Other,Chelsea FC,43880000,2006
AC Milan,Out,Johann Vogel,29,Switzerland,DM,Other,Real Betis Balompié,4500000,2006
AC Milan,Out,Pasquale Foggia,23,Italy,AM,Other,SS Lazio,3150000,2006
AC Milan,Out,Jaap Stam,33,Netherlands,CB,Other,Ajax Amsterdam,3000000,2006
AC Milan,Out,Nicola Pozzi,20,Italy,CF,Other,FC Empoli,2500000,2006
AC Milan,Out,Michele Piccolo,20,Italy,CF,Other,AS Pizzighettone,1000,2006
AC Milan,Out,Dimitrios Eleftheropoulos,29,Greece,GK,Other,Ascoli Calcio 1898,0,2006
AC Milan,Out,Márcio Amoroso,32,"Brazil, Italy",CF,Other,Sport Club Corinthians Paulista,0,2006
AC Milan,Out,Catilina Aubameyang,22,"Gabon, France",LM,Other,Paris FC,0,2006
AC Milan,Out,Rui Costa,34,Portugal,AM,Other,SL Benfica,0,2006
AC Milan,Out,Samuele Dalla Bona,25,Italy,CM,Other,SSC Napoli,0,2006
AC Milan,Out,Eros Favaretto,19,Italy,GK,Other,AS Viterbese Calcio,Other,2006
Atalanta BC,In,Moris Carrozzieri,25,Italy,CB,100000,UC Sampdoria,1970000,2006
Atalanta BC,In,Fernando Tissone,20,"Argentina, Italy",DM,2000000,Udinese Calcio,1500000,2006
Atalanta BC,In,Christian Vieri,33,"Italy, Australia",CF,8000000,UC Sampdoria,0,2006
Atalanta BC,In,Cristiano Doni,33,Italy,AM,800000,RCD Mallorca,0,2006
Atalanta BC,In,Nelson Abeijón,33,"Uruguay, Italy",DM,1000000,Cagliari Calcio,0,2006
Atalanta BC,In,Ferreira Pinto,26,Brazil,RW,Other,AC Cesena,Other,2006
Atalanta BC,In,Andrea Consigli,19,Italy,GK,50000,Atalanta Primavera,Other,2006
Atalanta BC,In,Alessio Manzoni,19,Italy,CM,Other,Atalanta Primavera,Other,2006
Atalanta BC,Out,Christian Tiboni,18,Italy,CF,Other,Udinese Calcio,1100000,2006
Atalanta BC,Out,Igor Budan,26,Croatia,CF,Other,US Palermo,1000000,2006
Atalanta BC,Out,Luis Fernando Centi,30,"Italy, Colombia",CM,Other,Ascoli Calcio 1898,725000,2006
Atalanta BC,Out,Duccio Innocenti,30,Italy,CB,Other,UC AlbinoLeffe,0,2006
Atalanta BC,Out,Giovanni Pagnoni,20,Italy,Midfielder,Other,ASD Nuova Vis Pesaro 2006,0,2006
Atalanta BC,Out,Michele Marcolini,30,Italy,CM,Other,Chievo Verona,Other,2006
Atalanta BC,Out,Andrea Soncin,28,Italy,CF,Other,Ascoli Calcio 1898,Other,2006
Atalanta BC,Out,Luca Saudati,28,Italy,CF,Other,FC Empoli,Other,2006
Atalanta BC,Out,Ernesto Terra,28,Italy,CB,Other,AC Arezzo,Other,2006
UC Sampdoria,In,Emiliano Bonazzoli,27,Italy,CF,5000000,Parma FC,5250000,2006
UC Sampdoria,In,Pietro Accardi,23,Italy,CB,250000,US Palermo,2000000,2006
UC Sampdoria,In,Massimo Bonanni,24,Italy,LM,2000000,US Palermo,2000000,2006
UC Sampdoria,In,Fabio Quagliarella,23,Italy,CF,1800000,Udinese Calcio,1500000,2006
UC Sampdoria,In,Christian Terlizzi,26,Italy,CB,5600000,US Palermo,1500000,2006
UC Sampdoria,In,Andrea Parola,27,Italy,DM,1000000,Ascoli Calcio 1898,900000,2006
UC Sampdoria,In,Mirko Pieri,27,Italy,LB,400000,Udinese Calcio,600000,2006
UC Sampdoria,In,Al-Saadi Al Gaddafi,33,Libya,AM,200000,Al-Jamahiriyah,275000,2006
UC Sampdoria,In,Christian Vieri,32,"Italy, Australia",CF,8000000,AS Monaco,0,2006
UC Sampdoria,In,Gianluca Berti,39,Italy,GK,100000,ACF Fiorentina,0,2006
UC Sampdoria,In,Daniele Franceschini,30,Italy,LM,2300000,Chievo Verona,0,2006
UC Sampdoria,In,Saidi Oluseyi Adeshokan,21,Nigeria,CF,50000,FC Chiasso,Other,2006
UC Sampdoria,In,Ivan Zivanovic,24,Serbia,CB,100000,FK Smederevo 1924,Other,2006
UC Sampdoria,In,Alessandro Romeo,19,Italy,CF,Other,Sampdoria Primavera,Other,2006
UC Sampdoria,In,Vladimir Koman,17,"Hungary, Ukraine",AM,Other,Sampdoria Primavera,Other,2006
UC Sampdoria,In,Bidre'ce Azor,18,"Haiti, Italy",Striker,Other,Sampdoria Primavera,Other,2006
UC Sampdoria,Out,Aimo Diana,28,Italy,RM,Other,US Palermo,5000000,2006
UC Sampdoria,Out,Marco Pisano,24,Italy,LB,Other,US Palermo,4000000,2006
UC Sampdoria,Out,Maurizio Domizzi,26,Italy,CB,Other,SSC Napoli,2750000,2006
UC Sampdoria,Out,Vitaliy Kutuzov,26,Belarus,CF,Other,Parma FC,2000000,2006
UC Sampdoria,Out,Moris Carrozzieri,25,Italy,CB,Other,Atalanta BC,1970000,2006
UC Sampdoria,Out,Giampaolo Calzi,20,Italy,DM,Other,Ravenna Calcio,300000,2006
UC Sampdoria,Out,Christian Vieri,33,"Italy, Australia",CF,Other,Atalanta BC,0,2006
UC Sampdoria,Out,Mark Iuliano,32,Italy,CB,Other,FC Messina Peloro,0,2006
UC Sampdoria,Out,Marcello Castellini,33,Italy,CB,Other,Bologna FC 1909,0,2006
UC Sampdoria,Out,Francesco Antonioli,36,Italy,GK,Other,Bologna FC 1909,0,2006
UC Sampdoria,Out,Max Tonetto,31,Italy,LB,Other,AS Roma,0,2006
UC Sampdoria,Out,Thomas Job,21,Cameroon,RW,Other,Ascoli Calcio 1898,Other,2006
UC Sampdoria,Out,Corrado Colombo,26,Italy,CF,Other,Brescia Calcio,Other,2006
UC Sampdoria,Out,Simone Pavan,32,Italy,CB,Other,AS Livorno,Other,2006
UC Sampdoria,Out,Gionata Mingozzi,21,Italy,CM,Other,US Lecce,Other,2006
UC Sampdoria,Out,Francesco Flachi,32,Italy,CF,Other,Without Club,Other,2006
US Palermo,In,Amauri,26,"Italy, Brazil",CF,4000000,Chievo Verona,8750000,2006
US Palermo,In,Fábio Simplício,26,Brazil,CM,6000000,Parma FC,5500000,2006
US Palermo,In,Edinson Cavani,19,"Uruguay, Italy",CF,Other,Danubio FC,5000000,2006
US Palermo,In,Aimo Diana,28,Italy,RM,7500000,UC Sampdoria,5000000,2006
US Palermo,In,Marco Pisano,24,Italy,LB,3500000,UC Sampdoria,4000000,2006
US Palermo,In,Cesare Bovo,23,Italy,CB,4500000,AS Roma,3550000,2006
US Palermo,In,Roberto Guana,25,Italy,CM,1500000,Brescia Calcio,3500000,2006
US Palermo,In,Mark Bresciano,26,"Australia, Italy",CM,4500000,Parma FC,2500000,2006
US Palermo,In,Mattia Cassani,22,Italy,RB,600000,Hellas Verona,2500000,2006
US Palermo,In,Radoslaw Matusiak,25,Poland,CF,2500000,GKS Belchatow,1900000,2006
US Palermo,In,Paolo Dellafiore,21,"Italy, Argentina",CB,1500000,Inter Milan,1500000,2006
US Palermo,In,Ciro Capuano,24,Italy,LB,450000,Bologna FC 1909,1000000,2006
US Palermo,In,Igor Budan,26,Croatia,CF,3000000,Atalanta BC,1000000,2006
US Palermo,In,Alberto Fontana,39,Italy,GK,600000,Chievo Verona,0,2006
US Palermo,In,Guillermo Giacomazzi,29,"Uruguay, Italy",CM,2500000,US Lecce,Other,2006
US Palermo,In,Gianni Munari,23,Italy,CM,400000,Hellas Verona,Other,2006
US Palermo,In,Francesco Parravicini,24,Italy,DM,900000,ACF Fiorentina,Other,2006
US Palermo,In,Nicola Ficano,19,Italy,LB,Other,US Palermo Youth,Other,2006
US Palermo,In,Salvatore Sirigu,19,Italy,GK,50000,Palermo Primavera,Other,2006
US Palermo,Out,Stephen Makinwa,22,"Nigeria, Italy",CF,Other,SS Lazio,6300000,2006
US Palermo,Out,Mario Santana,24,"Argentina, Italy",RW,Other,ACF Fiorentina,5500000,2006
US Palermo,Out,Fabio Grosso,28,Italy,LB,Other,Inter Milan,5500000,2006
US Palermo,Out,Simone Barone,28,Italy,CM,Other,Torino FC,4100000,2006
US Palermo,Out,Pietro Accardi,23,Italy,CB,Other,UC Sampdoria,2000000,2006
US Palermo,Out,Massimo Bonanni,24,Italy,LM,Other,UC Sampdoria,2000000,2006
US Palermo,Out,Christian Terlizzi,26,Italy,CB,Other,UC Sampdoria,1500000,2006
US Palermo,Out,Denis Godeas,31,Italy,CF,Other,Chievo Verona,700000,2006
US Palermo,Out,Valerio Virga,20,Italy,RB,Other,AS Roma,500000,2006
US Palermo,Out,Massimo Mutarelli,28,Italy,CM,Other,SS Lazio,0,2006
US Palermo,Out,Paul Codrea,25,Romania,CM,Other,AC Siena,Other,2006
US Palermo,Out,Andrea Gasbarroni,24,Italy,SS,Other,Parma FC,Other,2006
US Palermo,Out,Matteo Guardalben,32,Italy,GK,Other,Vicenza Calcio,Other,2006
FC Empoli,In,Nicola Pozzi,20,Italy,CF,3000000,AC Milan,2500000,2006
FC Empoli,In,Dezmon Giraldi,20,Australia,CF,Other,Cuoiopelli Cappiano Romaiano,Other,2006
FC Empoli,In,Francesco Marianini,27,Italy,CM,800000,US Lecce,Other,2006
FC Empoli,In,Daniele Adani,32,Italy,CB,450000,Ascoli Calcio 1898,Other,2006
FC Empoli,In,Davide Bassi,21,Italy,GK,Other,US Massese 1919,Other,2006
FC Empoli,In,Luca Saudati,28,Italy,CF,600000,Atalanta BC,Other,2006
FC Empoli,In,Simone Iacoponi,19,Italy,CB,Other,Empoli Primavera,Other,2006
FC Empoli,In,Éder,19,"Italy, Brazil",CF,150000,Empoli Primavera,Other,2006
FC Empoli,In,Gianluca Musacci,19,Italy,CM,Other,Empoli Primavera,Other,2006
FC Empoli,Out,Francesco Tavano,27,Italy,CF,Other,Valencia CF,10000000,2006
FC Empoli,Out,Andrea Coda,21,Italy,CB,Other,Udinese Calcio,2320000,2006
FC Empoli,Out,Daniele Buzzegoli,23,Italy,DM,Other,AC Pisa 1909,0,2006
FC Empoli,Out,Paolo Zanetti,23,Italy,DM,Other,Ascoli Calcio 1898,0,2006
FC Empoli,Out,Claudio Sciannamè,18,Italy,LB,Other,Rovigo Calcio,0,2006
FC Empoli,Out,Riccardo Bonetto,27,Italy,LB,Other,SS Lazio,0,2006
FC Empoli,Out,Mirco Gasparetto,26,Italy,CF,Other,Genoa CFC,Other,2006
FC Empoli,Out,Matteo Serafini,28,Italy,CF,Other,Brescia Calcio,Other,2006
FC Empoli,Out,Tommaso Pieroni,19,Italy,RM,Other,AC Sporting Cecina,Other,2006
FC Empoli,Out,Pasquale Foggia,23,Italy,AM,Other,AC Milan,Other,2006
