Team,Transfer Type,Player,Age,Nationality,Position,Market Value,From Club,Fee,Year
Piacenza FC,Out,Matuzalém,22,"Brazil, Italy",DM,Other,AC Parma,Other,2002
Piacenza FC,Out,Francesco Statuto,30,Italy,CM,Other,Without Club,Other,2002
Torino Calcio,In,Luca Mezzano,24,Italy,CB,Other,Inter Milan,Other,2002
Torino Calcio,In,Giammarco Frezza,26,Italy,LM,Other,US Palermo,Other,2002
Torino Calcio,In,Gennaro Scarlato,25,Italy,CB,Other,Udinese Calcio,Other,2002
Torino Calcio,In,Alberto Maria Fontana,27,Italy,GK,Other,US Palermo,Other,2002
Torino Calcio,In,Andrea Soncin,18,Italy,CB,Other,AC Perugia,Other,2002
Torino Calcio,In,Alessandro Conticchio,28,Italy,CM,Other,US Lecce,Other,2002
Torino Calcio,In,Alessandro Campo,18,Italy,RW,Other,AC Prato,Other,2002
Torino Calcio,In,Vincenzo Sommese,26,Italy,RW,Other,Vicenza Calcio,Other,2002
Torino Calcio,In,Ronaldo Vanin,19,"Brazil, Italy",RB,Other,Torino Primavera,Other,2002
Torino Calcio,In,Fabio Giordano,18,Italy,DM,Other,Torino Primavera,Other,2002
Torino Calcio,In,Riccardo Maspero,31,Italy,AM,Other,Without Club,Other,2002
Torino Calcio,In,Segun Omolade,19,Nigeria,Striker,Other,Torino Primavera,Other,2002
Torino Calcio,In,Francesco Statuto,31,Italy,CM,Other,Without Club,Other,2002
Torino Calcio,In,Federico Marchetti,19,Italy,GK,Other,Torino Primavera,Other,2002
Torino Calcio,In,Stefano Bianciardi,17,Italy,LB,Other,Torino Primavera,Other,2002
Torino Calcio,In,Alexander Manninger,25,Austria,GK,Other,Without Club,Other,2002
Torino Calcio,In,Andrea Mantovani,18,Italy,CB,Other,Torino Primavera,Other,2002
Torino Calcio,Out,Antonino Asta,31,Italy,RM,Other,US Palermo,0,2002
Torino Calcio,Out,Massimo Brambilla,29,Italy,CM,Other,AC Siena,0,2002
Torino Calcio,Out,Alessandro Cibocchi,19,Italy,LB,Other,US Viterbese,Other,2002
Torino Calcio,Out,Giorgio Venturin,34,Italy,CM,Other,Taranto FC 1927,Other,2002
Torino Calcio,Out,Vítor Silva,20,Portugal,RW,Other,FC Porto B,Other,2002
Torino Calcio,Out,Abdullah Fusseini,20,Ghana,Midfielder,Other,AS Gualdo Calcio,Other,2002
Torino Calcio,Out,Andrea Soncin,19,Italy,CB,Other,Vis Pesaro 1898,Other,2002
Torino Calcio,Out,Benoît Cauet,33,France,CM,Other,Como Calcio,Other,2002
Torino Calcio,Out,Tiziano Turchetti,22,Italy,Striker,Other,US Viterbese,Other,2002
Torino Calcio,Out,Gabriele Paoletti,24,Italy,GK,Other,SS Lanciano,Other,2002
Torino Calcio,Out,Djibril Diawara,27,"Senegal, France",CB,Other,Unknown,Other,2002
Torino Calcio,Out,Gennaro Scarlato,25,Italy,CB,Other,Ternana Calcio,Other,2002
Torino Calcio,Out,Riccardo Maspero,31,Italy,AM,Other,Without Club,Other,2002
Juventus FC,In,Manuele Blasi,21,Italy,CM,Other,AC Perugia,17700000,2002
Juventus FC,In,Mauro Camoranesi,25,"Italy, Argentina",RM,Other,Hellas Verona,8500000,2002
Juventus FC,In,Fabrizio Miccoli,23,Italy,CF,Other,Ternana Calcio,7500000,2002
Juventus FC,In,Davide Baiocco,27,Italy,DM,Other,AC Perugia,7200000,2002
Juventus FC,In,Abdoulay Konko,18,"France, Morocco",RB,Other,Genoa CFC Youth,0,2002
Juventus FC,In,Emiliano Moretti,21,Italy,CB,Other,Florentia Viola,Other,2002
Juventus FC,In,Mattia Cassani,18,Italy,RB,Other,Canavese Youth,Other,2002
Juventus FC,In,Daniele Gastaldello,19,Italy,CB,Other,Calcio Padova,Other,2002
Juventus FC,In,Salvatore Fresi,29,Italy,CB,Other,Bologna FC 1909,Other,2002
Juventus FC,In,Antonio Chimenti,32,Italy,GK,Other,US Lecce,Other,2002
Juventus FC,In,Aboubacar Fofana,19,"France, Cote d'Ivoire",LM,Other,Juventus Primavera,Other,2002
Juventus FC,Out,Fabián Carini,22,"Uruguay, Italy",GK,Other,Standard Liège,5000000,2002
Juventus FC,Out,Matteo Brighi,21,Italy,CM,Other,AC Parma,5000000,2002
Juventus FC,Out,Vincent Péricard,19,"France, Cameroon",CF,Other,Portsmouth FC,600000,2002
Juventus FC,Out,Michele Paramatti,34,Italy,LB,Other,Bologna FC 1909,Other,2002
Juventus FC,Out,Jaroslav Sedivec,21,Czech Republic,LW,Other,Calcio Catania,Other,2002
Juventus FC,Out,Marco Zanchi,25,Italy,CB,Other,Bologna FC 1909,Other,2002
Juventus FC,Out,Marco Rigoni,23,Italy,CM,Other,US Triestina,Other,2002
Juventus FC,Out,Nicola Amoruso,27,Italy,CF,Other,AC Perugia,Other,2002
Juventus FC,Out,Luigi Lavecchia,20,Italy,RM,Other,Ascoli Calcio 1898,Other,2002
Juventus FC,Out,Michelangelo Rampulla,39,Italy,GK,Other,Retired,Other,2002
Como Calcio,In,Sasa Bjelanovic,23,"Croatia, Italy",CF,Other,NK Varteks Varazdin,2500000,2002
Como Calcio,In,Benny Carbone,30,Italy,SS,Other,Middlesbrough FC,950000,2002
Como Calcio,In,Vincenzo Chianese,26,Italy,CF,Other,Vicenza Calcio,0,2002
Como Calcio,In,Fabrizio Ferron,36,Italy,GK,Other,Hellas Verona,0,2002
Como Calcio,In,Marco Rossi,24,Italy,RM,Other,Florentia Viola,0,2002
Como Calcio,In,Nicola Caccia,32,Italy,CF,300000,Piacenza FC,0,2002
Como Calcio,In,Pasquale Padalino,29,Italy,CB,Other,Inter Milan,0,2002
Como Calcio,In,Nikola Lazetic,24,Serbia,RM,Other,Fenerbahce,0,2002
Como Calcio,In,Mirko Benin,24,Italy,AM,Other,Florentia Viola,Other,2002
Como Calcio,In,Giuseppe Greco,18,Italy,CF,Other,FC Pavia 1911,Other,2002
Como Calcio,In,Luigi Anaclerio,21,Italy,Striker,Other,AS Bari,Other,2002
Como Calcio,In,Jorge Serna,22,Colombia,CF,Other,Independiente Medellín,Other,2002
Como Calcio,In,Massimo Tarantino,31,Italy,LB,Other,Bologna FC 1909,Other,2002
Como Calcio,In,Juarez,28,Brazil,RB,Other,US Lecce,Other,2002
Como Calcio,In,Milan Zahalka,25,Czech Republic,GK,Other,Carrarese Calcio 1908,Other,2002
Como Calcio,In,Daniel Fonseca,33,"Uruguay, Italy",CF,Other,Club Nacional,Other,2002
Como Calcio,In,Benoît Cauet,33,France,CM,Other,Torino Calcio,Other,2002
Como Calcio,In,Luca Belingheri,19,Italy,AM,Other,Alzano Virescit,Other,2002
Como Calcio,In,Jean-Paul van Gastel,30,Netherlands,CB,Other,Ternana Calcio,Other,2002
Como Calcio,In,Denis Godeas,27,Italy,CF,Other,FC Messina Peloro,Other,2002
Como Calcio,In,Niccolò Guzzo,19,Italy,RB,Other,Fiorentina Primavera,Other,2002
Como Calcio,In,Anderson,19,"Brazil, Italy",LB,Other,AS Pordenone Calcio,Other,2002
Como Calcio,In,Ciro De Cesare,30,Italy,SS,Other,Chievo Verona,Other,2002
Como Calcio,Out,Luis Oliveira,33,"Belgium, Brazil",CF,Other,Calcio Catania,500000,2002
Como Calcio,Out,Nikola Lazetic,24,Serbia,RM,Other,SS Lazio,Other,2002
Como Calcio,Out,Andrea Ardito,25,Italy,DM,Other,Bologna FC 1909,Other,2002
Como Calcio,Out,Cristiano Pavone,30,Italy,LB,Other,FC Messina Peloro,Other,2002
Como Calcio,Out,Fabio Gallo,31,Italy,DM,Other,Treviso FBC 1993,Other,2002
Como Calcio,Out,Stephen Makinwa,18,"Nigeria, Italy",CF,Other,AC Reggiana 1919,Other,2002
Como Calcio,Out,Oscar Brevi,35,Italy,CB,Other,US Palermo,Other,2002
Como Calcio,Out,Simone Bridarolli,20,Italy,Striker,Other,Retired,Other,2002
Como Calcio,Out,Davide Olivares,30,Italy,Midfielder,Other,AS Lucchese Libertas,Other,2002
Como Calcio,Out,Nicola Zanini,28,Italy,AM,Other,US Triestina,Other,2002
Como Calcio,Out,Marco Nappi,36,Italy,SS,Other,Savona FBC,Other,2002
Como Calcio,Out,Massimo Lombardini,30,Italy,Midfielder,Other,US Alessandria Calcio,Other,2002
Como Calcio,Out,Francesco Bega,27,Italy,CB,Other,US Triestina,Other,2002
Como Calcio,Out,Alfredo Femiano,23,Italy,DM,Other,AS Lucchese Libertas,Other,2002
Como Calcio,Out,Denis Godeas,27,Italy,CF,Other,AS Bari,Other,2002
Como Calcio,Out,Jean-Paul van Gastel,30,Netherlands,CB,Other,De Graafschap Doetinchem,Other,2002
Como Calcio,Out,Vincenzo Pandullo,31,Italy,Defender,Other,Legnano AC,Other,2002
Como Calcio,Out,Andrea Corti,19,Italy,Defender,Other,US Giovanile Canzese,Other,2002
Como Calcio,Out,Luca Del Chiaro,21,Italy,Defender,Other,AS Lucchese Libertas,Other,2002
Como Calcio,Out,Ciro De Cesare,31,Italy,SS,Other,Piacenza FC,Other,2002
Como Calcio,Out,Christian Terni,30,Italy,CB,Other,Ternana Calcio,Other,2002
Como Calcio,Out,Francesco Pedone,34,Italy,RM,Other,UC Sampdoria,Other,2002
Como Calcio,Out,Gianluca Spinelli,35,Italy,GK,Other,Retired,Other,2002
Como Calcio,Out,Daniel Fonseca,33,"Uruguay, Italy",CF,Other,Retired,Other,2002
Atalanta BC,In,Carmine Gautieri,31,Italy,RW,Other,Piacenza FC,0,2002
Atalanta BC,In,Apostolos Liolidis,24,Greece,RW,Other,Aris Thessaloniki,0,2002
Atalanta BC,In,Ivan Javorcic,23,Croatia,DM,Other,Treviso FBC 1993,Other,2002
Atalanta BC,In,Natale Gonnella,26,Italy,CB,Other,Hellas Verona,Other,2002
Atalanta BC,In,Davor Vugrinec,27,Croatia,CF,Other,US Lecce,Other,2002
Atalanta BC,In,Danilo Zini,24,Italy,CB,Other,AC Pistoiese,Other,2002
Atalanta BC,In,Alessandro Wilson,19,Italy,Defender,Other,Atalanta Primavera,Other,2002
Atalanta BC,Out,Massimo Paganin,31,Italy,CB,Other,UC Sampdoria,0,2002
Atalanta BC,Out,Vinicio Espinal,20,"Dominican Republic, Italy",RM,Other,Taranto FC 1927,0,2002
Atalanta BC,Out,Davide Pinato,38,Italy,GK,Other,UC Sampdoria,0,2002
Atalanta BC,Out,Ljubisa Dundjerski,30,Serbia,CM,Other,Treviso FBC 1993,Other,2002
Atalanta BC,Out,Pierluigi Orlandini,29,Italy,RM,Other,Brindisi Calcio,Other,2002
Atalanta BC,Out,Danilo Zini,24,Italy,CB,Other,Ascoli Calcio 1898,Other,2002
Atalanta BC,Out,Corrado Colombo,22,Italy,CF,Other,UC Sampdoria,Other,2002
Atalanta BC,Out,Yuri Breviario,19,Italy,CM,Other,AC Prato,Other,2002
Atalanta BC,Out,Joelson,18,"Brazil, Italy",RW,Other,FC Pavia 1911,Other,2002
Atalanta BC,Out,Fabiano Medina,20,Brazil,CB,Other,Alzano Virescit,Other,2002
Atalanta BC,Out,Luca Cavalli,24,Italy,CM,Other,Retired,Other,2002
Inter Milan,In,Hernán Crespo,27,"Argentina, Italy",CF,Other,SS Lazio,40000000,2002
Inter Milan,In,Fabio Cannavaro,28,Italy,CB,Other,AC Parma,23000000,2002
Inter Milan,In,Francesco Coco,25,Italy,LB,Other,AC Milan,22500000,2002
Inter Milan,In,Matías Almeyda,28,"Argentina, Italy",DM,Other,AC Parma,22100000,2002
Inter Milan,In,Bernardo Corradi,26,Italy,CF,Other,Chievo Verona,4000000,2002
Inter Milan,In,Luca Ceccarelli,19,Italy,CB,Other,Florentia Viola,2580000,2002
Inter Milan,In,Ümit Davala,28,Türkiye,RM,Other,AC Milan,2000000,2002
Inter Milan,In,Daniele Adani,27,Italy,CB,Other,Florentia Viola,0,2002
Inter Milan,In,Carlos Gamarra,31,Paraguay,CB,Other,CR Flamengo,0,2002
Inter Milan,In,Domenico Morfeo,26,Italy,AM,Other,Florentia Viola,0,2002
Inter Milan,In,Alessio Scarpi,29,Italy,GK,Other,Cagliari Calcio,0,2002
Inter Milan,In,Giuseppe Ticli,23,Italy,LM,Other,AC Reggiana 1919,Other,2002
Inter Milan,In,Alberto Quadri,19,Italy,DM,Other,Spezia Calcio 1906,Other,2002
Inter Milan,In,Mattia Altobelli,19,Italy,AM,Other,Inter Milan Primavera,Other,2002
Inter Milan,In,Goran Pandev,18,"North Macedonia, Italy",SS,Other,Inter Milan Primavera,Other,2002
Inter Milan,In,Obafemi Martins,17,"Nigeria, Italy",CF,Other,Inter Milan Primavera,Other,2002
Inter Milan,In,Giovanni Pasquale,20,Italy,LM,Other,Inter Milan Primavera,Other,2002
Inter Milan,In,Alberto Quadri,19,Italy,DM,Other,Inter Milan Primavera,Other,2002
Inter Milan,Out,Ronaldo,25,"Brazil, Spain",CF,Other,Real Madrid,45000000,2002
Inter Milan,Out,Clarence Seedorf,26,"Netherlands, Suriname",CM,Other,AC Milan,22500000,2002
Inter Milan,Out,Adriano,20,Brazil,CF,Other,AC Parma,14500000,2002
Inter Milan,Out,Bernardo Corradi,26,Italy,CF,Other,SS Lazio,10000000,2002
Inter Milan,Out,Dario Simic,26,Croatia,CB,Other,AC Milan,5000000,2002
Inter Milan,Out,Grigoris Georgatos,29,Greece,LB,Other,AEK Athens,3000000,2002
Inter Milan,Out,Sixto Peralta,23,"Argentina, Italy",CM,Other,Racing Club,2000000,2002
Inter Milan,Out,Vratislav Gresko,24,Slovakia,LB,Other,AC Parma,0,2002
Inter Milan,Out,Pasquale Padalino,29,Italy,CB,Other,Como Calcio,0,2002
Inter Milan,Out,Luca Mezzano,24,Italy,CB,Other,Torino Calcio,Other,2002
Inter Milan,Out,Alberto Quadri,19,Italy,DM,Other,Spezia Calcio 1906,Other,2002
AC Milan,In,Alessandro Nesta,26,Italy,CB,Other,SS Lazio,31000000,2002
AC Milan,In,Clarence Seedorf,26,"Netherlands, Suriname",CM,Other,Inter Milan,22500000,2002
AC Milan,In,Martin Laursen,24,Denmark,CB,Other,AC Parma,11000000,2002
AC Milan,In,Dario Simic,26,Croatia,CB,Other,Inter Milan,5000000,2002
AC Milan,In,Samuele Dalla Bona,21,Italy,CM,700000,Chelsea FC,1600000,2002
AC Milan,In,Leonardo,33,"Brazil, Italy",AM,Other,CR Flamengo,0,2002
AC Milan,In,Cafu,33,"Brazil, Italy",RB,Other,AS Roma,0,2002
AC Milan,In,Jon Dahl Tomasson,25,Denmark,CF,Other,Feyenoord Rotterdam,0,2002
AC Milan,In,Rivaldo,30,"Brazil, Spain",AM,Other,FC Barcelona,0,2002
AC Milan,In,Catilina Aubameyang,18,"Gabon, France",LM,Other,Milan Primavera,Other,2002
AC Milan,Out,Francesco Coco,25,Italy,LB,Other,Inter Milan,22500000,2002
AC Milan,Out,Javi Moreno,27,Spain,CF,Other,Atlético de Madrid,13000000,2002
AC Milan,Out,Maurizio Domizzi,22,Italy,CB,Other,UC Sampdoria,5000000,2002
AC Milan,Out,Cosmin Contra,26,"Romania, Spain",RB,Other,Atlético de Madrid,3000000,2002
AC Milan,Out,Ümit Davala,28,Türkiye,RM,Other,Inter Milan,2000000,2002
AC Milan,Out,Pablo García,25,"Uruguay, Spain",DM,Other,CA Osasuna,0,2002
AC Milan,Out,Aliyu Datti,20,"Nigeria, Italy",CF,Other,AC Siena,Other,2002
AC Milan,Out,Nicola Corrent,22,Italy,CM,Other,Modena FC,Other,2002
AC Milan,Out,Daniele Daino,22,Italy,RB,Other,Ancona Calcio,Other,2002
AC Milan,Out,Mattia Graffiedi,22,Italy,CF,Other,Ancona Calcio,Other,2002
AC Milan,Out,Sebastiano Rossi,37,Italy,GK,Other,Without Club,Other,2002
AC Milan,Out,Leonardo,33,"Brazil, Italy",AM,Other,Retired,Other,2002
SS Lazio,In,Bernardo Corradi,26,Italy,CF,Other,Inter Milan,10000000,2002
SS Lazio,In,Christian Manfredini,27,"Cote d'Ivoire, Italy",LW,Other,Chievo Verona,6710000,2002
SS Lazio,In,Massimo Oddo,26,Italy,RB,Other,Hellas Verona,1500000,2002
SS Lazio,In,Enrico Chiesa,31,Italy,CF,Other,Florentia Viola,0,2002
SS Lazio,In,Nikola Lazetic,24,Serbia,RM,Other,Como Calcio,Other,2002
SS Lazio,Out,Hernán Crespo,27,"Argentina, Italy",CF,Other,Inter Milan,40000000,2002
SS Lazio,Out,Alessandro Nesta,26,Italy,CB,Other,AC Milan,31000000,2002
SS Lazio,Out,Iván de la Peña,26,Spain,AM,Other,RCD Espanyol Barcelona,0,2002
SS Lazio,Out,Karel Poborský,30,Czech Republic,RW,Other,AC Sparta Prague,0,2002
SS Lazio,Out,Emanuele Matzuzzi,26,Italy,Midfielder,Other,AS Gubbio 1910,Other,2002
SS Lazio,Out,Gasperino Cinelli,20,Italy,CF,Other,FC Aprilia,Other,2002
SS Lazio,Out,Emanuele Pesaresi,25,Italy,LB,Other,Chievo Verona,Other,2002
SS Lazio,Out,Diego Favazza,19,Italy,GK,Other,Teramo Calcio,Other,2002
SS Lazio,Out,Michelangelo Minieri,21,Italy,CB,Other,Florentia Viola,Other,2002
SS Lazio,Out,Alberto Comazzi,23,Italy,CB,Other,Hellas Verona,Other,2002
AC Parma,In,Daniele Bonera,21,Italy,CB,Other,Brescia Calcio,15000000,2002
AC Parma,In,Adriano,20,Brazil,CF,Other,Inter Milan,14500000,2002
AC Parma,In,Alberto Gilardino,19,Italy,CF,Other,Hellas Verona,12000000,2002
AC Parma,In,Adrian Mutu,23,Romania,LW,Other,Hellas Verona,10000000,2002
AC Parma,In,Sebastiano Siviglia,29,Italy,CB,Other,AS Roma,9000000,2002
AC Parma,In,Mark Bresciano,22,"Australia, Italy",CM,Other,FC Empoli,7000000,2002
AC Parma,In,Matteo Brighi,21,Italy,CM,Other,Juventus FC,5000000,2002
AC Parma,In,Florian Myrtaj,25,"Albania, Italy",CF,Other,Teramo Calcio,800000,2002
AC Parma,In,Christian Terlizzi,22,Italy,CB,Other,Teramo Calcio,550000,2002
AC Parma,In,Vratislav Gresko,24,Slovakia,LB,Other,Inter Milan,0,2002
AC Parma,In,Emanuele Filippini,29,Italy,CM,Other,Brescia Calcio,Other,2002
AC Parma,In,Roberto Massaro,18,Italy,LW,Other,Florentia Viola,Other,2002
AC Parma,In,Johnnier Montaño,19,Colombia,AM,Other,Piacenza FC,Other,2002
AC Parma,In,Aimo Diana,24,Italy,RM,Other,Brescia Calcio,Other,2002
AC Parma,In,Alex Gibbs,18,"Italy, South Africa",CF,Other,Calcio Monza,Other,2002
AC Parma,In,Giuseppe Cardone,28,Italy,RB,Other,Piacenza FC,Other,2002
AC Parma,In,Gabriel Oyola,19,Argentina,CB,Other,CA Talleres,Other,2002
AC Parma,In,Matuzalém,22,"Brazil, Italy",DM,Other,Piacenza FC,Other,2002
AC Parma,In,Alessandro Pierini,29,Italy,CB,Other,Reggina Calcio,Other,2002
AC Parma,In,Alessandro Rosina,18,Italy,RW,Other,Parma Primavera,Other,2002
AC Parma,In,Francesco Ruopolo,19,Italy,CF,Other,Parma Primavera,Other,2002
AC Parma,Out,Fabio Cannavaro,28,Italy,CB,Other,Inter Milan,23000000,2002
AC Parma,Out,Matías Almeyda,28,"Argentina, Italy",DM,Other,Inter Milan,22100000,2002
AC Parma,Out,Martin Laursen,24,Denmark,CB,Other,AC Milan,11000000,2002
AC Parma,Out,Luigi Sartor,27,Italy,RB,Other,AS Roma,9500000,2002
AC Parma,Out,Stephen Appiah,21,Ghana,DM,Other,Brescia Calcio,4550000,2002
AC Parma,Out,Néstor Sensini,35,"Argentina, Italy",CB,Other,Udinese Calcio,0,2002
AC Parma,Out,Johan Micoud,29,France,AM,Other,SV Werder Bremen,0,2002
AC Parma,Out,Jonathan Bachini,27,Italy,LM,Other,Brescia Calcio,Other,2002
AC Parma,Out,Gabriele Giaroli,21,Italy,GK,Other,US Sassuolo,Other,2002
AC Parma,Out,Johnnier Montaño,19,Colombia,AM,Other,Piacenza FC,Other,2002
AC Parma,Out,Alain Boghossian,31,"France, Armenia",CM,Other,RCD Espanyol Barcelona,Other,2002
AC Parma,Out,Gianluca De Angelis,21,Italy,CF,Other,Hellas Verona,Other,2002
AC Parma,Out,Christian Terlizzi,22,Italy,CB,Other,AC Cesena,Other,2002
AC Parma,Out,Matuzalém,22,"Brazil, Italy",DM,Other,Brescia Calcio,Other,2002
AC Parma,Out,Zlatko Zebić,23,Jugoslawien (SFR),AM,Other,1.FC Kosice (1951 - 2004),Other,2002
AC Parma,Out,Florian Myrtaj,25,"Albania, Italy",CF,Other,AC Cesena,Other,2002
AC Parma,Out,Hakan Şükür,30,Türkiye,CF,Other,Without Club,Other,2002
Udinese Calcio,In,Marek Jankulovski,25,"Czech Republic, North Macedonia",LB,Other,SSC Napoli,3500000,2002
Udinese Calcio,In,Carsten Jancker,27,Germany,CF,Other,Bayern Munich,2500000,2002
Udinese Calcio,In,Thomas Thorninger,29,Denmark,CF,Other,FC Copenhagen,1000000,2002
Udinese Calcio,In,Néstor Sensini,35,"Argentina, Italy",CB,Other,AC Parma,0,2002
Udinese Calcio,In,Giuseppe Gemiti,21,"Germany, Italy",LB,Other,Eintracht Frankfurt,0,2002
Udinese Calcio,In,Pavel Grznar,23,Czech Republic,LB,Other,FC Viktoria Plzen,Other,2002
Udinese Calcio,In,Fabio Rossitto,30,Italy,CM,Other,Florentia Viola,Other,2002
Udinese Calcio,In,Sulley Muntari,17,Ghana,CM,Other,Udinese Primavera,Other,2002
Udinese Calcio,In,Felipe,17,"Brazil, Italy",CB,Other,Udinese Primavera,Other,2002
Udinese Calcio,Out,Winston Parks,21,Costa Rica,CF,Other,Lokomotiv Moskau,1800000,2002
Udinese Calcio,Out,Vito Raimondi,19,Italy,AM,Other,SV Darmstadt 98,0,2002
Udinese Calcio,Out,Carlos Pavón,28,Honduras,CF,Other,SSC Napoli,0,2002
Udinese Calcio,Out,Ousmane Sanda Sanda,20,Cameroon,Midfielder,Other,FC Sporting Benevento,Other,2002
Udinese Calcio,Out,Fábio César Montezine,23,"Qatar, Brazil",LW,Other,SSC Napoli,Other,2002
Udinese Calcio,Out,Gennaro Scarlato,25,Italy,CB,Other,Torino Calcio,Other,2002
Udinese Calcio,Out,Marco Zamboni,24,Italy,CB,Other,Modena FC,Other,2002
Udinese Calcio,Out,Maurizio Bedin,23,Italy,CM,Other,Cosenza Calcio 1914,Other,2002
Udinese Calcio,Out,Mauro Esposito,23,Italy,RW,Other,Cagliari Calcio,Other,2002
Udinese Calcio,Out,Elijah Louhenapessy,25,Netherlands,DM,Other,Polisportiva Tamai,Other,2002
Udinese Calcio,Out,Luigi Turci,32,Italy,GK,Other,UC Sampdoria,Other,2002
Udinese Calcio,Out,Esteban Lopez,25,"Spain, Argentina",RB,Other,Retired,Other,2002
Udinese Calcio,Out,Régis Genaux,28,Belgium,RB,Other,Retired,Other,2002
Udinese Calcio,Out,Jorge Cordero,25,Spain,Midfielder,Other,Ciudad de Murcia,Other,2002
Chievo Verona,In,Björn Runström,18,Sweden,CF,150000,Bologna FC 1909,500000,2002
Chievo Verona,In,Francesco Magnanelli,17,Italy,DM,Other,AS Gubbio 1910,50000,2002
Chievo Verona,In,Oliver Bierhoff,34,Germany,CF,Other,AS Monaco,0,2002
Chievo Verona,In,John Mensah,19,Ghana,CB,Other,Genoa CFC,0,2002
Chievo Verona,In,Gianluca Grassadonia,30,Italy,CB,Other,Cagliari Calcio,0,2002
Chievo Verona,In,Lilian Nalis,30,France,CM,Other,SC Bastia,0,2002
Chievo Verona,In,Marco Veronese,26,Italy,CF,Other,Modena FC,Other,2002
Chievo Verona,In,Michael Zago,21,Italy,CM,Other,Nuovo Calcio Trento,Other,2002
Chievo Verona,In,Emanuele Pesaresi,25,Italy,LB,Other,SS Lazio,Other,2002
Chievo Verona,In,Ivone De Franceschi,28,Italy,LW,Other,AC Venezia 1907,Other,2002
Chievo Verona,In,Mattia Passarini,21,Italy,GK,Other,US Sassuolo,Other,2002
Chievo Verona,In,Jin-ho Lee,17,"Korea, South",CF,Other,Without Club,Other,2002
Chievo Verona,In,Giuseppe Aquaro,19,"Switzerland, Italy",CB,Other,Chievo Primavera,Other,2002
Chievo Verona,In,Marcos De Paula,18,Brazil,CF,Other,Chievo Primavera,Other,2002
Chievo Verona,Out,Christian Manfredini,27,"Cote d'Ivoire, Italy",LW,Other,SS Lazio,6710000,2002
Chievo Verona,Out,Bernardo Corradi,26,Italy,CF,Other,Inter Milan,4000000,2002
Chievo Verona,Out,Patrice Grillon,22,France,Defender,Other,Dijon FCO,Other,2002
Chievo Verona,Out,Maurizio D'Angelo,33,Italy,CB,Other,SSC Napoli,Other,2002
Chievo Verona,Out,Cleiton Da Silva Lima,19,Brazil,Midfielder,Other,AC Mantova 1911,Other,2002
Chievo Verona,Out,Diomansy Kamara,21,"Senegal, France",RW,Other,Modena FC,Other,2002
Chievo Verona,Out,Jin-ho Lee,18,"Korea, South",CF,Other,Ulsan Hyundai,Other,2002
Chievo Verona,Out,Dario Passoni,28,Italy,CM,Other,Uralan Elista,Other,2002
Chievo Verona,Out,Francesco Quintavalla,20,Italy,RB,Other,Poggese Calcio,Other,2002
Chievo Verona,Out,Enrico Fantini,26,Italy,CF,Other,AC Venezia 1907,Other,2002
Chievo Verona,Out,Ciro De Cesare,30,Italy,SS,Other,Como Calcio,Other,2002
AS Roma,In,Christian Panucci,29,Italy,RB,Other,AS Monaco,9810000,2002
AS Roma,In,Luigi Sartor,27,Italy,RB,Other,AC Parma,9500000,2002
AS Roma,In,Cristian Ranalli,23,Italy,Striker,Other,SS Lanciano,250000,2002
AS Roma,In,Pep Guardiola,31,Spain,DM,Other,Brescia Calcio,0,2002
