Team,Transfer Type,Player,Age,Nationality,Position,Market Value,From Club,Fee,Year
AC Perugia,In,Emiliano Tarana,21,Italy,RW,Other,Ternana Calcio,Other,2000
AC Perugia,In,Pablo Guiñazú,21,Argentina,DM,Other,CA Newell's Old Boys,Other,2000
AC Perugia,In,Luca Isolini,19,Italy,Midfielder,Other,US Grosseto FC,Other,2000
AC Perugia,In,Gianluca Petrachi,31,Italy,Midfielder,Other,Nottingham Forest,Other,2000
AC Perugia,In,Fabio Liverani,24,"Italy, Somalia",DM,Other,US Viterbese,Other,2000
AC Perugia,In,Michele Tardioli,29,Italy,GK,Other,AC Arezzo,Other,2000
AC Perugia,In,Marco Di Loreto,25,Italy,CB,Other,US Viterbese,Other,2000
AC Perugia,In,Juan Martín Turchi,24,"Argentina, Italy",CF,Other,US Viterbese,Other,2000
AC Perugia,In,Tomaso Tatti,28,Italy,Striker,Other,Cosenza Calcio 1914,Other,2000
AC Perugia,Out,Milan Rapaic,26,Croatia,LM,Other,Fenerbahce,6000000,2000
AC Perugia,Out,Michele Di Piedi,19,Italy,CF,Other,Sheffield Wednesday,0,2000
AC Perugia,Out,Sasa Bozicic,17,Slovenia,LM,Other,FC Koper,0,2000
AC Perugia,Out,Giorgio Sterchele,30,Italy,GK,Other,Vicenza Calcio,Other,2000
AC Perugia,Out,Massimiliano Cappioli,32,Italy,CM,Other,US Palermo,Other,2000
AC Perugia,Out,Cataldo Montesanto,23,Italy,DM,Other,Ascoli Calcio 1898,Other,2000
AC Perugia,Out,Roberto Ripa,32,Italy,CB,Other,Ternana Calcio,Other,2000
AC Perugia,Out,Pablo Guiñazú,22,Argentina,DM,Other,CA Independiente,Other,2000
AC Perugia,Out,Renato Olive,29,Italy,CM,Other,Bologna FC 1909,Other,2000
AC Perugia,Out,Luca Isolini,20,Italy,Midfielder,Other,AC Cesena,Other,2000
AC Perugia,Out,Marco Capparella,25,Italy,RW,Other,Calcio Catania,Other,2000
AC Perugia,Out,Sergio Campolo,28,Italy,CM,Other,Calcio Catania,Other,2000
AC Perugia,Out,Pierpaolo Bisoli,33,Italy,RM,Other,Brescia Calcio,Other,2000
AC Perugia,Out,Alessandro Calori,33,Italy,CB,Other,Brescia Calcio,Other,2000
AC Perugia,Out,Massimiliano Esposito,28,Italy,RM,Other,Brescia Calcio,Other,2000
AC Perugia,Out,Mladen Rakic,22,Croatia,GK,Other,Unknown,Other,2000
AC Perugia,Out,Valerio Murino,18,Italy,GK,Other,Retired,Other,2000
AC Perugia,Out,Angelo Pagotto,27,Italy,GK,Other,Without Club,Other,2000
Atalanta BC,In,Massimo Paganin,29,Italy,CB,Other,Bologna FC 1909,0,2000
Atalanta BC,In,Maurizio Ganz,31,Italy,CF,Other,AC Venezia 1907,0,2000
Atalanta BC,In,Daniele Berretta,28,Italy,DM,Other,Cagliari Calcio,Other,2000
Atalanta BC,In,Adrian Madaschi,17,Australia,CB,Other,Atalanta Primavera,Other,2000
Atalanta BC,In,Mauro Minelli,19,Italy,CB,Other,Atalanta Primavera,Other,2000
Atalanta BC,In,Rolando Bianchi,17,Italy,CF,Other,Atalanta Primavera,Other,2000
Atalanta BC,In,Biagio Pagano,17,Italy,RW,Other,Atalanta Primavera,Other,2000
Atalanta BC,Out,Claudio Caniggia,33,Argentina,RW,Other,Dundee FC,0,2000
Atalanta BC,Out,Robert Englaro,30,Slovenia,CB,Other,Viator&amp;Vektor Ljubljana,0,2000
Atalanta BC,Out,Nicola Caccia,30,Italy,CF,Other,Piacenza FC,0,2000
Atalanta BC,Out,Alessandro Pontarollo,20,Italy,LM,Other,US Triestina,Other,2000
Atalanta BC,Out,Danilo Zini,22,Italy,CB,Other,AC Pistoiese,Other,2000
Atalanta BC,Out,Filippo Carobbio,20,Italy,CM,Other,Varese FC,Other,2000
Atalanta BC,Out,Giacomo Banchelli,27,Italy,CF,Other,FC Empoli,Other,2000
Atalanta BC,Out,Matteo Minelli,19,Italy,Defender,Other,AC Prato,Other,2000
Atalanta BC,Out,Emanuele Fiore,19,Italy,Striker,Other,Mantova Calcio 1994,Other,2000
Atalanta BC,Out,Alberto Fontana,34,Italy,GK,Other,SSC Napoli,Other,2000
Atalanta BC,Out,Fabio Balacchi,19,Italy,DM,Other,AC Meda 1913,Other,2000
Juventus FC,In,David Trezeguet,22,"France, Argentina",CF,Other,AS Monaco,23240000,2000
Juventus FC,In,Fabián O'Neill,26,Uruguay,AM,Other,Cagliari Calcio,9500000,2000
Juventus FC,In,Fabián Carini,20,"Uruguay, Italy",GK,Other,Danubio FC,8300000,2000
Juventus FC,In,Michele Paramatti,32,Italy,LB,Other,Bologna FC 1909,5200000,2000
Juventus FC,In,Athirson,23,"Brazil, Italy",LB,Other,CR Flamengo,2300000,2000
Juventus FC,In,Ivan Ergic,19,"Serbia, Australia",CM,Other,Perth Glory,240000,2000
Juventus FC,In,Vincent Péricard,17,"France, Cameroon",CF,Other,AS Saint-Étienne,200000,2000
Juventus FC,In,Marco Zanchi,23,Italy,CB,Other,Udinese Calcio,Other,2000
Juventus FC,In,Matteo Brighi,19,Italy,CM,Other,Rimini FC,Other,2000
Juventus FC,In,Andrea Gasbarroni,18,Italy,SS,Other,Juventus Primavera,Other,2000
Juventus FC,In,Andreas Isaksson,18,Sweden,GK,Other,Juventus Primavera,Other,2000
Juventus FC,In,Matteo Paro,19,Italy,CM,Other,Juventus Primavera,Other,2000
Juventus FC,In,Francesco Scardina,18,Italy,CB,Other,Juventus Primavera,Other,2000
Juventus FC,Out,Patrick Müller,23,"Switzerland, Austria",CB,Other,Olympique Lyon,8000000,2000
Juventus FC,Out,Sunday Oliseh,25,"Nigeria, Belgium",DM,Other,Borussia Dortmund,7500000,2000
Juventus FC,Out,Zoran Mirkovic,28,Serbia,RB,Other,Fenerbahce,4000000,2000
Juventus FC,Out,Raffaele Ametrano,27,Italy,RM,Other,FC Crotone,Other,2000
Juventus FC,Out,Simone Malatesta,18,Italy,CF,Other,AC Nuova Maceratese,Other,2000
Juventus FC,Out,Ivan Ergic,19,"Serbia, Australia",CM,Other,FC Basel 1893,Other,2000
Juventus FC,Out,Nicola Amoruso,25,Italy,CF,Other,SSC Napoli,Other,2000
Juventus FC,Out,Andreas Isaksson,19,Sweden,GK,Other,Djurgårdens IF,Other,2000
AC Fiorentina,In,Nuno Gomes,23,Portugal,CF,Other,SL Benfica,17000000,2000
AC Fiorentina,In,Paolo Vanoli,27,Italy,LB,Other,AC Parma,4650000,2000
AC Fiorentina,In,Amaral,27,Brazil,DM,Other,SL Benfica,3800000,2000
AC Fiorentina,In,Emiliano Moretti,19,Italy,CB,Other,AS Lodigiani Calcio 1972,Other,2000
AC Fiorentina,In,Marco Rossi,22,Italy,RM,Other,US Salernitana,Other,2000
AC Fiorentina,In,Alessandro Flauto,18,Italy,GK,Other,Fiorentina Primavera,Other,2000
AC Fiorentina,Out,Gabriel Batistuta,31,"Argentina, Italy",CF,Other,AS Roma,36150000,2000
AC Fiorentina,Out,Jörg Heinrich,30,Germany,LB,Other,Borussia Dortmund,4100000,2000
AC Fiorentina,Out,Sead Zilic,17,"Bosnia-Herzegovina, Slovenia",CF,Other,Hertha BSC,0,2000
AC Fiorentina,Out,Aldo Firicano,33,Italy,CB,Other,US Salernitana,Other,2000
AC Fiorentina,Out,Alessandro Flauto,18,Italy,GK,Other,AC Pisa 1909,Other,2000
AC Fiorentina,Out,Pasquale Padalino,27,Italy,CB,Other,Bologna FC 1909,Other,2000
AC Fiorentina,Out,Guillermo Amor,32,Spain,CM,Other,Villarreal CF,Other,2000
AC Fiorentina,Out,Federico Ligori,18,Italy,CF,Other,Varese FC,Other,2000
AC Fiorentina,Out,Emiliano Bigica,27,Italy,DM,Other,SSC Napoli,Other,2000
AC Fiorentina,Out,Gianmatteo Mareggini,33,Italy,GK,Other,Ternana Berretti,Other,2000
AC Fiorentina,Out,Paul Okon,28,"Australia, Belgium",DM,Other,Middlesbrough FC,Other,2000
AC Fiorentina,Out,Abel Balbo,34,"Argentina, Italy",CF,Other,AS Roma,Other,2000
Udinese Calcio,In,Feliciano Magro,21,"Switzerland, Italy",AM,Other,Grasshopper Club Zurich,2500000,2000
Udinese Calcio,In,Anthony Basso,20,France,GK,Other,AJ Auxerre,500000,2000
Udinese Calcio,In,Cristian Díaz,24,"Argentina, Italy",LB,Other,CA Independiente,Other,2000
Udinese Calcio,In,Adriano Bonaiuti,33,Italy,GK,Other,Pescara Calcio,Other,2000
Udinese Calcio,In,Giampiero Pinzi,19,Italy,CM,Other,SS Lazio,Other,2000
Udinese Calcio,In,Allan Gaarde,25,Denmark,AM,Other,Aalborg BK,Other,2000
Udinese Calcio,In,Marijan Budimir,19,Croatia,CB,Other,HNK Hajduk Split,Other,2000
Udinese Calcio,In,Julio Gutiérrez,20,Chile,CF,Other,Unión Española,Other,2000
Udinese Calcio,In,Vincenzo Iaquinta,20,Italy,CF,Other,ASD Castel di Sangro,Other,2000
Udinese Calcio,In,Renny Vega,20,Venezuela,GK,Other,Nacional Táchira,Other,2000
Udinese Calcio,In,Luis Helguera,24,Spain,DM,Other,Real Zaragoza,Other,2000
Udinese Calcio,In,Raffaele Merzek,19,Italy,Midfielder,Other,Udinese Primavera,Other,2000
Udinese Calcio,In,Lorenzo Nonis,18,Italy,Midfielder,Other,Udinese Primavera,Other,2000
Udinese Calcio,In,Zlatan Muslimovic,19,"Bosnia-Herzegovina, Sweden",CF,Other,Udinese Primavera,Other,2000
Udinese Calcio,In,Vittorio Micolucci,16,Italy,CB,Other,Udinese Primavera,Other,2000
Udinese Calcio,Out,Tomas Locatelli,24,Italy,AM,Other,Bologna FC 1909,10300000,2000
Udinese Calcio,Out,Vito Lasalandra,25,Italy,RM,Other,Como Calcio,0,2000
Udinese Calcio,Out,Antonio Orefice,21,"Italy, Switzerland",RB,Other,Unknown,0,2000
Udinese Calcio,Out,Édson Di,20,"Brazil, Portugal",Striker,Other,CA Juventus (SP),0,2000
Udinese Calcio,Out,Fabio Pittilino,23,"Switzerland, Italy",Defender,Other,ASD Castel di Sangro,Other,2000
Udinese Calcio,Out,Alessandro Noselli,19,Italy,CF,Other,ASD Castel di Sangro,Other,2000
Udinese Calcio,Out,Hazem Emam,25,Egypt,AM,Other,Zamalek SC,Other,2000
Udinese Calcio,Out,Abdoulaye Camara,20,Mali,Defender,Other,Cercle Brugge,Other,2000
Udinese Calcio,Out,Marco Zanchi,23,Italy,CB,Other,Juventus FC,Other,2000
Udinese Calcio,Out,Dario Antonini,19,Italy,Midfielder,Other,Real Sant'Anastasia,Other,2000
Udinese Calcio,Out,Gilberto D'Ignazio Pulpito,31,Italy,LB,Other,Ancona Calcio,Other,2000
SS Lazio,In,Hernán Crespo,25,"Argentina, Italy",CF,Other,AC Parma,56810000,2000
SS Lazio,In,Claudio López,25,"Argentina, Spain",CF,Other,Valencia CF,23000000,2000
SS Lazio,In,Angelo Peruzzi,30,Italy,GK,Other,Inter Milan,17900000,2000
SS Lazio,In,Lucas Castromán,20,"Argentina, Italy",RM,Other,CA Vélez Sarsfield,8610000,2000
SS Lazio,In,Dino Baggio,29,Italy,DM,Other,AC Parma,7500000,2000
SS Lazio,In,Karel Poborský,28,Czech Republic,RW,Other,SL Benfica,2250000,2000
SS Lazio,In,Stefano Lombardi,23,Italy,CB,Other,SSC Napoli,1250000,2000
SS Lazio,In,Emanuele Pesaresi,23,Italy,LB,Other,UC Sampdoria,Other,2000
SS Lazio,In,Francesco Colonnese,28,Italy,CB,Other,Inter Milan,Other,2000
SS Lazio,In,Daniel Ola,17,"Nigeria, Ghana",CB,Other,Etoile Carouge FC,Other,2000
SS Lazio,In,Alessandro Gazzi,17,Italy,DM,Other,Lazio U19,Other,2000
SS Lazio,In,Marcello Fiorentini,19,Italy,CM,Other,Lazio U19,Other,2000
SS Lazio,In,Denis Boshnjaku,16,"Albania, Italy",CF,Other,Lazio U19,Other,2000
SS Lazio,In,Andrea Luciani,18,Italy,Midfielder,Other,Lazio U19,Other,2000
SS Lazio,In,Daniele Ruggiu,19,Italy,Striker,Other,Lazio U19,Other,2000
SS Lazio,Out,Matías Almeyda,26,"Argentina, Italy",DM,Other,AC Parma,23000000,2000
SS Lazio,Out,Sérgio Conceição,25,Portugal,RW,Other,AC Parma,17000000,2000
SS Lazio,Out,Alen Bokšić,30,Croatia,CF,Other,Middlesbrough FC,3450000,2000
SS Lazio,Out,Stefano Lombardi,24,Italy,CB,Other,Inter Milan,750000,2000
SS Lazio,Out,Marco Ballotta,36,Italy,GK,Other,Inter Milan,0,2000
SS Lazio,Out,Néstor Sensini,34,"Argentina, Italy",CB,Other,AC Parma,0,2000
SS Lazio,Out,Francesco Carnevale,17,Italy,Striker,Other,Sora Calcio 1907,Other,2000
SS Lazio,Out,Dario Marcolin,28,Italy,DM,Other,UC Sampdoria,Other,2000
SS Lazio,Out,Attilio Lombardo,34,Italy,RW,Other,UC Sampdoria,Other,2000
SS Lazio,Out,Giampiero Pinzi,19,Italy,CM,Other,Udinese Calcio,Other,2000
SS Lazio,Out,Roberto Mancini,35,Italy,SS,Other,Career break,Other,2000
Hellas Verona,In,Mauro Camoranesi,23,"Italy, Argentina",RM,Other,CD Cruz Azul,7000000,2000
Hellas Verona,In,Adrian Mutu,21,Romania,LW,Other,Inter Milan,4000000,2000
Hellas Verona,In,Alberto Gilardino,18,Italy,CF,Other,Piacenza FC,3870000,2000
Hellas Verona,In,Massimo Oddo,24,Italy,RB,Other,AC Milan,1000000,2000
Hellas Verona,In,Andrea Pisanu,19,Italy,RM,Other,Cagliari Calcio,400000,2000
Hellas Verona,In,Mario Cvitanovic,25,Croatia,CB,Other,GNK Dinamo Zagreb,0,2000
Hellas Verona,In,Carlo Teodorani,23,Italy,LB,Other,Ternana Calcio,Other,2000
Hellas Verona,In,Marco Cassetti,23,Italy,RB,Other,AC Lumezzane,Other,2000
Hellas Verona,In,Fabrizio Ferron,34,Italy,GK,Other,Inter Milan,Other,2000
Hellas Verona,In,Davide Zomer,22,Italy,GK,Other,AC Siena,Other,2000
Hellas Verona,In,Marco Turati,18,Italy,CB,Other,Lecco Giovanili,Other,2000
Hellas Verona,In,Giuseppe Colucci,19,Italy,CM,Other,AS Roma,Other,2000
Hellas Verona,In,Marco Piovanelli,26,Italy,Midfielder,Other,AC Cesena,Other,2000
Hellas Verona,In,Alessandro Mazzola,31,Italy,DM,Other,Piacenza FC,Other,2000
Hellas Verona,In,Alessandro Sgrigna,20,Italy,SS,Other,Vicenza Calcio,Other,2000
Hellas Verona,In,Domenico Doardo,25,Italy,GK,Other,Genoa CFC,Other,2000
Hellas Verona,In,Dario Biasi,20,Italy,CB,Other,AC Siena,Other,2000
Hellas Verona,In,Claudio Ferrarese,21,Italy,RW,Other,AC Pistoiese,Other,2000
Hellas Verona,In,Alberto Pomini,19,Italy,GK,Other,Hellas Verona Primavera,Other,2000
Hellas Verona,In,Andrea Dossena,18,Italy,LM,Other,Hellas Verona Primavera,Other,2000
Hellas Verona,In,Giovanni Lo Russo,19,Italy,LM,Other,Hellas Verona Primavera,Other,2000
Hellas Verona,Out,Fabrizio Cammarata,24,Italy,CF,Other,Cagliari Calcio,7500000,2000
Hellas Verona,Out,Cristian Brocchi,24,Italy,CM,Other,Inter Milan,700000,2000
Hellas Verona,Out,Gianluca Falsini,24,Italy,LB,Other,AC Parma,Other,2000
Hellas Verona,Out,Graziano Battistini,29,Italy,GK,Other,Treviso FBC 1993,Other,2000
Hellas Verona,Out,Alessandro Romano,30,Italy,DM,Other,Dundee FC,Other,2000
Hellas Verona,Out,Giuseppe Anastasi,26,Italy,Defender,Other,ASD Acireale Calcio,Other,2000
Hellas Verona,Out,Marco Piovanelli,26,Italy,Midfielder,Other,AS Cittadella Padova,Other,2000
Hellas Verona,Out,Alessandro Sgrigna,20,Italy,SS,Other,AC Pistoiese,Other,2000
Hellas Verona,Out,Antonio Marasco,30,Italy,DM,Other,AC Venezia 1907,Other,2000
Hellas Verona,Out,Marco Giandebiaggi,31,Italy,RM,Other,Cosenza Calcio 1914,Other,2000
Hellas Verona,Out,Claudio Ferrarese,22,Italy,RW,Other,AS Cittadella Padova,Other,2000
AC Parma,In,Savo Milošević,26,"Serbia, Bosnia-Herzegovina",CF,Other,Real Zaragoza,25000000,2000
AC Parma,In,Matías Almeyda,26,"Argentina, Italy",DM,Other,SS Lazio,23000000,2000
AC Parma,In,Sérgio Conceição,25,Portugal,RW,Other,SS Lazio,17000000,2000
AC Parma,In,Sabri Lamouchi,28,"France, Tunisia",CM,Other,AS Monaco,7850000,2000
AC Parma,In,Johan Micoud,26,France,AM,Other,FC Girondins Bordeaux,7600000,2000
AC Parma,In,Patrick Mboma,29,"Cameroon, France",CF,Other,Cagliari Calcio,6100000,2000
AC Parma,In,Júnior,27,Brazil,LB,Other,Sociedade Esportiva Palmeiras,5000000,2000
AC Parma,In,Claudio Husaín,25,"Argentina, Lebanon",DM,Other,CA Vélez Sarsfield,3700000,2000
AC Parma,In,Amauri,20,"Italy, Brazil",CF,Other,AC Bellinzona,450000,2000
AC Parma,In,Néstor Sensini,34,"Argentina, Italy",CB,Other,SS Lazio,0,2000
AC Parma,In,Gianluca Falsini,24,Italy,LB,Other,Hellas Verona,Other,2000
AC Parma,In,Emiliano Bonazzoli,21,Italy,CF,Other,Brescia Calcio,Other,2000
AC Parma,In,Pietro Strada,30,Italy,LM,Other,Genoa CFC,Other,2000
AC Parma,In,Alejandro Lembo,22,"Uruguay, Italy",CB,Other,CA Bella Vista,Other,2000
AC Parma,Out,Hernán Crespo,25,"Argentina, Italy",CF,Other,SS Lazio,56810000,2000
AC Parma,Out,Mario Stanic,28,Croatia,RW,Other,Chelsea FC,8400000,2000
AC Parma,Out,Dino Baggio,29,Italy,DM,Other,SS Lazio,7500000,2000
AC Parma,Out,Claudio Husaín,25,"Argentina, Lebanon",DM,Other,SSC Napoli,7400000,2000
AC Parma,Out,Ariel Ortega,26,Argentina,AM,Other,CA River Plate,5000000,2000
AC Parma,Out,Paolo Vanoli,27,Italy,LB,Other,AC Fiorentina,4650000,2000
AC Parma,Out,Pietro Strada,30,Italy,LM,Other,Cosenza Calcio 1914,Other,2000
AC Parma,Out,Raffaele Longo,22,Italy,CM,Other,Vicenza Calcio,Other,2000
AC Parma,Out,Roberto Breda,30,Italy,CM,Other,Genoa CFC,Other,2000
AC Parma,Out,Luciano Galletti,20,"Argentina, Italy",RW,Other,Club Estudiantes de La Plata,Other,2000
AC Parma,Out,Davide Zoboli,18,Italy,CB,Other,FC Sporting Benevento,Other,2000
AC Parma,Out,Andrea Filosa,18,Italy,GK,Other,Retired,Other,2000
AC Parma,Out,Roberto Fabbi,19,Italy,Midfielder,Other,Retired,Other,2000
Brescia Calcio,In,Raúl González,24,Argentina,Striker,Other,AMSD Atlético de Rafaela,800000,2000
Brescia Calcio,In,Simone Del Nero,18,Italy,LW,Other,FC Empoli,0,2000
Brescia Calcio,In,Sandro Grande,22,"Canada, Italy",DM,Other,Potenza Sport Club,0,2000
Brescia Calcio,In,Stefano Brognoli,17,Italy,CM,Other,Sant'Angelo,0,2000
Brescia Calcio,In,Roberto Baggio,33,Italy,SS,Other,Inter Milan,0,2000
Brescia Calcio,In,Pavel Srnicek,32,"Czech Republic, France",GK,Other,Sheffield Wednesday,0,2000
Brescia Calcio,In,Pierluigi Orlandini,27,Italy,RM,Other,AC Milan,Other,2000
Brescia Calcio,In,Alejandro Correa,20,Uruguay,DM,Other,Club Deportivo Maldonado,Other,2000
Brescia Calcio,In,Giovanni Stroppa,32,Italy,AM,Other,Piacenza FC,Other,2000
Brescia Calcio,In,Pierpaolo Bisoli,33,Italy,RM,Other,AC Perugia,Other,2000
Brescia Calcio,In,Kubilay Türkyilmaz,33,"Switzerland, Türkiye",CF,Other,AC Bellinzona,Other,2000
Brescia Calcio,In,Alessandro Calori,33,Italy,CB,Other,AC Perugia,Other,2000
Brescia Calcio,In,Fabio Petruzzi,29,Italy,CB,Other,AS Roma,Other,2000
