Team,Transfer Type,Player,Age,Nationality,Position,Market Value,From Club,Fee,Year
Parma FC,Out,Filippo Cunsolo,23,Italy,Striker,Other,GC Biaschesi,Other,2012
Parma FC,Out,Grégoire Defrel,21,"France, Martinique",CF,1000000,AC Cesena,Other,2012
Parma FC,Out,Gianluca Musacci,25,Italy,CM,Other,Spezia Calcio,Other,2012
Parma FC,Out,Paolo Dellafiore,27,"Italy, Argentina",CB,Other,AC Siena,Other,2012
Parma FC,Out,Niccolò Galli,23,Italy,CM,Other,Calcio Padova,Other,2012
Parma FC,Out,Abderrazzak Jadid,29,"Morocco, Italy",CM,Other,US Grosseto FC,Other,2012
Parma FC,Out,Alberto Galuppo,26,Italy,CB,Other,AC Siena,Other,2012
Parma FC,Out,Abdou Doumbia,22,"France, Mali",LW,Other,AC Siena,Other,2012
Parma FC,Out,Paolo Beatrizzotti,19,Italy,AM,Other,Santarcangelo Calcio,Other,2012
Parma FC,Out,Cristiano Lucarelli,36,Italy,CF,Other,Retired,Other,2012
Parma FC,Out,Sulaiman Sesay-Fullah,20,Sierra Leone,Striker,Other,Without Club,Other,2012
Bologna FC 1909,In,Robert Acquafresca,24,"Italy, Poland",CF,3500000,Genoa CFC,3250000,2012
Bologna FC 1909,In,Panagiotis Kone,25,"Greece, Albania",CM,1600000,Brescia Calcio,2700000,2012
Bologna FC 1909,In,Mathías Abero,22,"Uruguay, Italy",LB,450000,Club Nacional,1280000,2012
Bologna FC 1909,In,Francesco Finocchio,20,"Italy, Brazil",RM,75000,Parma FC,1000000,2012
Bologna FC 1909,In,Michele Pazienza,30,Italy,DM,4000000,Juventus FC,300000,2012
Bologna FC 1909,In,Alessandro Marchi,22,Italy,CM,200000,Lupa Piacenza,130000,2012
Bologna FC 1909,In,Uros Radakovic,18,Serbia,CB,200000,FK Proleter Novi Sad (- 2022),25000,2012
Bologna FC 1909,In,Martí Riverola,21,Spain,CM,600000,FC Barcelona B,0,2012
Bologna FC 1909,In,Cesare Natali,33,Italy,CB,1000000,ACF Fiorentina,0,2012
Bologna FC 1909,In,Lazaros Christodoulopoulos,26,Greece,RW,2250000,Panathinaikos FC,0,2012
Bologna FC 1909,In,Kingsley Umunegbu,22,Nigeria,SS,50000,AC Milan,0,2012
Bologna FC 1909,In,Davide Moscardelli,32,"Italy, Belgium",CF,500000,Chievo Verona,Other,2012
Bologna FC 1909,In,Juan Cruz,19,Spain,LB,75000,Bologna Primavera,Other,2012
Bologna FC 1909,Out,Gastón Ramírez,21,Uruguay,CM,175000,Southampton FC,15200000,2012
Bologna FC 1909,Out,Jean-François Gillet,33,Belgium,GK,Other,Torino FC,2000000,2012
Bologna FC 1909,Out,Marco Bernacci,28,Italy,CF,Other,AC Bellaria Igea Marina,0,2012
Bologna FC 1909,Out,Kingsley Umunegbu,22,Nigeria,SS,Other,Royal Boussu Dour Borinage,0,2012
Bologna FC 1909,Out,Andrea Raggi,28,Italy,CB,Other,AS Monaco,0,2012
Bologna FC 1909,Out,Marco Di Vaio,35,Italy,CF,Other,Montreal Impact,0,2012
Bologna FC 1909,Out,Daniele Portanova,34,Italy,CB,Other,Genoa CFC,Other,2012
Bologna FC 1909,Out,Massimo Coda,23,Italy,CF,1000000,San Marino,Other,2012
Bologna FC 1909,Out,Simone Loria,35,Italy,CB,Other,Without Club,Other,2012
Chievo Verona,In,Alberto Paloschi,23,Italy,CF,5000000,Genoa CFC,6500000,2012
Chievo Verona,In,Paul Papp,22,Romania,CB,2800000,FC Vaslui,2500000,2012
Chievo Verona,In,Nicola Rigoni,21,Italy,DM,550000,Vicenza Calcio,800000,2012
Chievo Verona,In,Adrian Stoian,21,Romania,LW,1500000,AS Roma,500000,2012
Chievo Verona,In,Dario Dainelli,33,Italy,CB,1000000,Genoa CFC,0,2012
Chievo Verona,In,Pavol Farkas,27,Slovakia,CB,900000,FC Vaslui,0,2012
Chievo Verona,In,Mamadou Samassa,26,"Mali, France",CF,1500000,Valenciennes FC,0,2012
Chievo Verona,In,Nikolaos Spyropoulos,29,Greece,LB,2000000,Panathinaikos FC,0,2012
Chievo Verona,In,Francesco Bonato,18,Italy,GK,Other,AC Sambonifacese,0,2012
Chievo Verona,In,David Di Michele,36,Italy,CF,500000,US Lecce,0,2012
Chievo Verona,In,Roberto Guana,31,Italy,CM,800000,AC Cesena,Other,2012
Chievo Verona,In,Marcello Falzerano,21,Italy,RM,150000,AS Avellino 1912,Other,2012
Chievo Verona,In,Edouard Kamano,18,Italy,Midfielder,Other,USD San Severo Calcio,Other,2012
Chievo Verona,In,Filippo Tanaglia,22,Italy,RM,125000,AC Giacomense,Other,2012
Chievo Verona,In,Antimo Iunco,28,Italy,SS,550000,Spezia Calcio,Other,2012
Chievo Verona,In,Davide Tonani,20,Italy,CF,75000,FC Pro Vercelli 1892,Other,2012
Chievo Verona,In,Isaac Cofie,20,Ghana,DM,2500000,Genoa CFC,Other,2012
Chievo Verona,Out,Francesco Acerbi,24,Italy,CB,3500000,AC Milan,4000000,2012
Chievo Verona,Out,Michael Bradley,24,United States,CM,Other,AS Roma,3750000,2012
Chievo Verona,Out,Fernando Uribe,24,Colombia,CF,Other,Atlético Nacional,1500000,2012
Chievo Verona,Out,Junior Tallo,19,Cote d'Ivoire,CF,125000,AS Roma,1220000,2012
Chievo Verona,Out,Andrea De Falco,26,Italy,CM,Other,AS Bari,162000,2012
Chievo Verona,Out,Jefferson Arroz,24,Brazil,LB,Other,AA Portuguesa (SP),0,2012
Chievo Verona,Out,David Di Michele,37,Italy,CF,Other,Reggina Calcio,0,2012
Chievo Verona,Out,Davide Mandelli,35,Italy,CB,Other,AC Lumezzane,0,2012
Chievo Verona,Out,Rinaldo Cruzado,28,Peru,CM,Other,CA Newell's Old Boys,0,2012
Chievo Verona,Out,Salvatore Papa,22,Italy,CM,50000,Santarcangelo Calcio,0,2012
Chievo Verona,Out,César Pinares,21,Chile,AM,500000,San Luis de Quillota,0,2012
Chievo Verona,Out,Marcello Falzerano,21,Italy,RM,300000,US Grosseto FC,0,2012
Chievo Verona,Out,Luca Nunziata,19,Italy,GK,Other,Bassano Virtus 55 ST,Other,2012
Chievo Verona,Out,Manuel Iori,30,Italy,DM,Other,Calcio Padova,Other,2012
Chievo Verona,Out,Filippo Tanaglia,22,Italy,RM,Other,Forza e Coraggio Alessandria,Other,2012
Chievo Verona,Out,Amedeo Calliari,24,Italy,CM,Other,AC Monza Brianza,Other,2012
Chievo Verona,Out,Domenico Zampaglione,26,Italy,LW,Other,ASD HinterReggio Calcio (- 2015),Other,2012
Chievo Verona,Out,Simone Grippo,23,"Switzerland, Italy",CB,100000,Servette FC,Other,2012
Chievo Verona,Out,Jordan Pedrocchi,21,Italy,DM,Other,1913 Seregno Calcio,Other,2012
Chievo Verona,Out,Francesco Dettori,29,Italy,CM,Other,AC Perugia Calcio,Other,2012
Chievo Verona,Out,Davide Moscardelli,32,"Italy, Belgium",CF,Other,Bologna FC 1909,Other,2012
Chievo Verona,Out,Andrea Bertin,20,Italy,RB,Other,Mantova 1911,Other,2012
Chievo Verona,Out,Edouard Kamano,18,Italy,Midfielder,Other,AC Lumezzane,Other,2012
Chievo Verona,Out,Yonese Hanine,22,"Italy, Morocco",SS,Other,Ascoli Calcio 1898,Other,2012
Calcio Catania,In,Alexis Rolín,23,Uruguay,CB,900000,Club Nacional,3800000,2012
Calcio Catania,In,Lucas Castro,23,Argentina,AM,2200000,Racing Club,2000000,2012
Calcio Catania,In,Alberto Frison,24,Italy,GK,1300000,Vicenza Calcio,1680000,2012
Calcio Catania,In,Mirco Antenucci,27,Italy,CF,2300000,Torino FC,1100000,2012
Calcio Catania,In,Marco Fiore,23,"Germany, Italy",DM,75000,SS Milazzo,250000,2012
Calcio Catania,In,Emiliano Tortolano,22,Italy,LW,200000,US Latina Calcio,200000,2012
Calcio Catania,In,Souleymane Doukara,20,"Mauritania, Senegal",CF,Other,US Vibonese,0,2012
Calcio Catania,In,Takayuki Morimoto,24,Japan,CF,2500000,Novara Calcio 1908,0,2012
Calcio Catania,In,Francesco Fedato,19,Italy,LW,Other,AS Lucchese Libertas,0,2012
Calcio Catania,In,Edgar Cani,23,"Albania, Italy",CF,850000,Polonia Warsaw,0,2012
Calcio Catania,In,Jean Mbida,22,Cameroon,CM,50000,Vicenza Calcio,0,2012
Calcio Catania,In,Ameth Fall,21,Senegal,CF,Other,Calcio Lecco 1912,0,2012
Calcio Catania,In,Marco Cuomo,21,Italy,CB,75000,SS Milazzo,Other,2012
Calcio Catania,Out,Raffaele Imparato,25,Italy,RB,Other,Vicenza Calcio,100000,2012
Calcio Catania,Out,Francesco Fedato,19,Italy,LW,100000,AS Bari,Other,2012
Calcio Catania,Out,Andrea D'Amico,23,Italy,CM,Other,SS Milazzo,0,2012
Calcio Catania,Out,Tomas Kosicky,26,"Slovakia, Hungary",GK,Other,Novara Calcio 1908,0,2012
Calcio Catania,Out,Andrea Campagnolo,34,Italy,GK,Other,AC Siena,0,2012
Calcio Catania,Out,Francesco Rapisarda,20,Italy,RB,200000,L'Aquila 1927,0,2012
Calcio Catania,Out,Gerardo Strumbo,21,Italy,CB,Other,SS Milazzo,0,2012
Calcio Catania,Out,Tom,24,Brazil,LB,Other,FC Koper,0,2012
Calcio Catania,Out,Andrea Parachi,20,Italy,Defender,Other,Unknown,Other,2012
Calcio Catania,Out,Alessandro Malafronte,21,Italy,CF,Other,Scafatese Calcio 1922,Other,2012
Calcio Catania,Out,Marco Cuomo,21,Italy,CB,75000,AS Melfi,Other,2012
Calcio Catania,Out,David Suazo,32,"Honduras, Italy",CF,Other,Without Club,Other,2012
Atalanta BC,In,Marko Livaja,19,Croatia,CF,1800000,Inter Milan,5050000,2012
Atalanta BC,In,Germán Denis,30,"Argentina, Italy",CF,5500000,Udinese Calcio,5000000,2012
Atalanta BC,In,Davide Brivio,24,Italy,LB,850000,US Lecce,2700000,2012
Atalanta BC,In,Riccardo Cazzola,26,Italy,DM,1000000,SS Juve Stabia,1000000,2012
Atalanta BC,In,Michele Canini,27,Italy,CB,3500000,Genoa CFC,1000000,2012
Atalanta BC,In,Matteo Contini,32,Italy,CB,500000,AC Siena,1000000,2012
Atalanta BC,In,Franco Brienza,33,Italy,AM,1000000,US Palermo,950000,2012
Atalanta BC,In,Lionel Scaloni,34,"Argentina, Italy",RB,300000,SS Lazio,250000,2012
Atalanta BC,In,Carlos Matheu,27,"Argentina, Italy",CB,1300000,CA Independiente,0,2012
Atalanta BC,In,Guglielmo Stendardo,31,Italy,CB,800000,SS Lazio,0,2012
Atalanta BC,In,Alessandro De Leidi,21,Italy,CB,75000,Foggia Calcio,Other,2012
Atalanta BC,In,Cristiano Del Grosso,29,Italy,LB,800000,AC Siena,Other,2012
Atalanta BC,In,Alberto Almici,19,Italy,RB,350000,Atalanta Primavera,Other,2012
Atalanta BC,Out,Manolo Gabbiadini,20,Italy,CF,1200000,Juventus FC,11000000,2012
Atalanta BC,Out,Ezequiel Schelotto,23,"Italy, Argentina",RM,50000,Inter Milan,5300000,2012
Atalanta BC,Out,Migjen Basha,25,"Albania, Switzerland",DM,Other,Torino FC,1150000,2012
Atalanta BC,Out,Ferreira Pinto,33,Brazil,RW,Other,Varese 1910,0,2012
Atalanta BC,Out,Christian Tiboni,24,Italy,CF,Other,AC Prato,0,2012
Atalanta BC,Out,Insa Diagne Sane,19,Senegal,CB,Other,SSD Pro Sesto,0,2012
Atalanta BC,Out,Daniele Baselli,20,Italy,CM,400000,AS Cittadella,Other,2012
Atalanta BC,Out,Thomas Manfredini,32,Italy,CB,Other,Genoa CFC,Other,2012
Atalanta BC,Out,Alessandro De Leidi,21,Italy,CB,Other,SS Barletta Calcio,Other,2012
Atalanta BC,Out,Simone Tiribocchi,34,Italy,CF,Other,FC Pro Vercelli 1892,Other,2012
Atalanta BC,Out,Elia Cortesi,20,Italy,RW,Other,Carpi FC 1909,Other,2012
Atalanta BC,Out,Davide Zappacosta,20,Italy,RM,6000000,AS Avellino 1912,Other,2012
Atalanta BC,Out,Cristiano Doni,39,Italy,AM,Other,Retired,Other,2012
Atalanta BC,Out,Massimo Mutarelli,34,Italy,CM,Other,Without Club,Other,2012
ACF Fiorentina,In,Giuseppe Rossi,25,"Italy, United States",CF,10000000,Villarreal CF,10000000,2012
ACF Fiorentina,In,Borja Valero,27,Spain,CM,12000000,Villarreal CF,7000000,2012
ACF Fiorentina,In,Nenad Tomović,25,Serbia,CB,1300000,Genoa CFC,4200000,2012
ACF Fiorentina,In,Matías Fernández,26,"Chile, Argentina",AM,7500000,Sporting CP,3140000,2012
ACF Fiorentina,In,Mattia Cassani,28,Italy,RB,4500000,US Palermo,2750000,2012
ACF Fiorentina,In,Rafal Wolski,20,Poland,AM,4000000,Legia Warszawa,2700000,2012
ACF Fiorentina,In,Matías Vecino,21,"Uruguay, Italy",CM,500000,Club Nacional,2300000,2012
ACF Fiorentina,In,Alberto Aquilani,28,Italy,CM,9000000,Liverpool FC,2000000,2012
ACF Fiorentina,In,Gonzalo Rodríguez,28,"Argentina, Spain",CB,7000000,Villarreal CF,1500000,2012
ACF Fiorentina,In,Ahmed Hegazy,21,Egypt,CB,1500000,Ismaily SC,1500000,2012
ACF Fiorentina,In,Mounir El Hamdaoui,27,"Morocco, Netherlands",CF,4000000,Ajax Amsterdam U21,800000,2012
ACF Fiorentina,In,Marvin Compper,27,"Germany, France",CB,2500000,TSG 1899 Hoffenheim,200000,2012
ACF Fiorentina,In,Stefan Savic,21,"Montenegro, Serbia",CB,8000000,Manchester City,0,2012
ACF Fiorentina,In,David Pizarro,32,Chile,CM,3000000,AS Roma,0,2012
ACF Fiorentina,In,Luca Toni,35,Italy,CF,1000000,Al-Nasr SC (UAE),0,2012
ACF Fiorentina,In,Facundo Roncaglia,25,"Argentina, Italy",CB,1500000,CA Boca Juniors,0,2012
ACF Fiorentina,In,Cristiano Lupatelli,34,Italy,GK,300000,Genoa CFC,Other,2012
ACF Fiorentina,Out,Matija Nastasic,19,Serbia,CB,1500000,Manchester City,15200000,2012
ACF Fiorentina,Out,Valon Behrami,27,"Switzerland, Kosovo",DM,Other,SSC Napoli,8000000,2012
ACF Fiorentina,Out,Alessio Cerci,25,Italy,RW,Other,Torino FC,6750000,2012
ACF Fiorentina,Out,Alessandro Gamberini,30,Italy,CB,Other,SSC Napoli,1750000,2012
ACF Fiorentina,Out,Riccardo Montolivo,27,"Italy, Germany",DM,Other,AC Milan,0,2012
ACF Fiorentina,Out,Matthias Lepiller,24,France,SS,Other,Novara Calcio 1908,0,2012
ACF Fiorentina,Out,Amauri,32,"Italy, Brazil",CF,Other,Parma FC,0,2012
ACF Fiorentina,Out,Edoardo Pazzagli,23,Italy,GK,Other,AC Milan,0,2012
ACF Fiorentina,Out,Cesare Natali,33,Italy,CB,Other,Bologna FC 1909,0,2012
ACF Fiorentina,Out,Simone D'Anna,22,Italy,LW,75000,Fondi Calcio,0,2012
ACF Fiorentina,Out,Marcão,20,Brazil,GK,100000,FC Pro Vercelli 1892,0,2012
ACF Fiorentina,Out,Houssine Kharja,29,"Morocco, France",CM,Other,Al-Arabi SC,0,2012
ACF Fiorentina,Out,Marco Marchionni,32,Italy,RM,Other,Parma FC,0,2012
ACF Fiorentina,Out,Jefferson,24,"Brazil, Italy",CF,Other,US Latina Calcio,Other,2012
ACF Fiorentina,Out,Max Taddei,21,Italy,CM,Other,FBC Unione Venezia,Other,2012
ACF Fiorentina,Out,Nikola Gulan,23,Serbia,DM,Other,Modena FC,Other,2012
ACF Fiorentina,Out,Nicolò Manfredini,24,Italy,GK,100000,Modena FC,Other,2012
ACF Fiorentina,Out,Francesco Di Tacchio,22,Italy,DM,250000,Virtus Entella,Other,2012
ACF Fiorentina,Out,Savio Nsereko,22,"Germany, Uganda",RW,Other,Without Club,Other,2012
ACF Fiorentina,Out,Artur Boruc,32,Poland,GK,Other,Without Club,Other,2012
ACF Fiorentina,Out,David Mateo,25,"Brazil, Italy",CB,Other,Without Club,Other,2012
ACF Fiorentina,Out,Per Kröldrup,32,Denmark,CB,Other,Without Club,Other,2012
ACF Fiorentina,Out,David Mateo,25,"Brazil, Italy",CB,Other,Retired,Other,2012
AC Siena,In,Luís Neto,24,Portugal,CB,3000000,CD Nacional,3650000,2012
AC Siena,In,Manuel Coppola,30,Italy,CM,250000,Parma FC,3250000,2012
AC Siena,In,Matteo Contini,32,Italy,CB,900000,Real Zaragoza,1370000,2012
AC Siena,In,Mattia Destro,21,Italy,CF,10000000,Genoa CFC,1300000,2012
AC Siena,In,Giulio Cavallari,20,Italy,GK,50000,Vicenza Calcio,750000,2012
AC Siena,In,Massimo Paci,34,Italy,CB,300000,Novara Calcio 1908,500000,2012
AC Siena,In,Francesco Valiani,31,Italy,CM,1100000,Parma FC,100000,2012
AC Siena,In,Matías Campos Toro,23,Chile,LB,1300000,Granada CF,0,2012
AC Siena,In,Alessandro Rosina,28,Italy,RW,2000000,Zenit St. Petersburg,0,2012
AC Siena,In,Ribair Rodríguez,24,"Uruguay, Spain",DM,700000,Club Atlético Belgrano,0,2012
AC Siena,In,Andrea Campagnolo,34,Italy,GK,200000,Calcio Catania,0,2012
AC Siena,In,Pasquale Turi,19,Italy,LM,50000,Taranto FC 1927,0,2012
AC Siena,In,Andrea Scicchitano,20,Italy,CM,50000,AC Pisa 1909,0,2012
AC Siena,In,Joelson,29,"Brazil, Italy",RW,100000,US Pergolettese 1932,0,2012
AC Siena,In,Matteo Rubin,25,Italy,LB,1000000,Torino FC,Other,2012
AC Siena,In,Paolo Dellafiore,27,"Italy, Argentina",CB,600000,Parma FC,Other,2012
AC Siena,In,Fabrizio Grillo,25,Italy,LB,350000,Varese 1910,Other,2012
AC Siena,In,Alberto Galuppo,26,Italy,CB,75000,Parma FC,Other,2012
AC Siena,In,Abdou Doumbia,22,"France, Mali",LW,50000,Parma FC,Other,2012
AC Siena,In,Adrián Calello,25,"Argentina, Italy",DM,1000000,GNK Dinamo Zagreb,Other,2012
AC Siena,In,Federico Marini,18,Italy,GK,50000,Siena Primavera,Other,2012
AC Siena,Out,Mattia Destro,21,Italy,CF,500000,Genoa CFC,7000000,2012
AC Siena,Out,Luís Neto,24,Portugal,CB,100000,Zenit St. Petersburg,6500000,2012
AC Siena,Out,Andrea Rossi,25,Italy,LB,Other,Parma FC,3600000,2012
AC Siena,Out,Alessandro Iacobucci,21,Italy,GK,Other,Parma FC,3400000,2012
AC Siena,Out,Alessandro Gazzi,29,Italy,DM,Other,Torino FC,2600000,2012
AC Siena,Out,Luca Rossettini,27,Italy,CB,Other,Cagliari Calcio,1500000,2012
AC Siena,Out,Franco Brienza,33,Italy,AM,Other,US Palermo,1400000,2012
AC Siena,Out,Matteo Contini,32,Italy,CB,Other,Atalanta BC,1000000,2012
AC Siena,Out,Matías Campos Toro,23,Chile,LB,Other,Udinese Calcio,0,2012
AC Siena,Out,Luigi Castaldo,22,Italy,CB,Other,US Borgo a Buggiano 1920,0,2012
AC Siena,Out,Douglas Packer,25,"Brazil, Italy",AM,Other,Paraná Clube,0,2012
AC Siena,Out,Mihail Ivanov,23,Bulgaria,GK,Other,Botev Vratsa,0,2012
AC Siena,Out,Andrea Campagnolo,34,Italy,GK,Other,AC Cesena,0,2012
AC Siena,Out,Francesco Parravicini,30,Italy,DM,Other,Novara Calcio 1908,Other,2012
AC Siena,Out,Francesco Stella,21,Australia,AM,Other,Rangers FC,Other,2012
AC Siena,Out,Alberto Tundo,19,Italy,LB,Other,AS Martina Franca,Other,2012
AC Siena,Out,Paul Codrea,31,Romania,CM,Other,Rapid Bucharest,Other,2012
AC Siena,Out,Paolo Grossi,27,Italy,CM,Other,Hellas Verona,Other,2012
AC Siena,Out,Lorenzo Del Prete,26,Italy,RB,Other,Novara Calcio 1908,Other,2012
AC Siena,Out,Fabio Lucioni,24,Italy,CB,300000,Reggina Calcio,Other,2012
AC Siena,Out,Alain Faccini,20,Italy,RW,Other,Sliema Wanderers,Other,2012
AC Siena,Out,Nicola Campinoti,20,Italy,Midfielder,Other,Aurora Pro Patria,Other,2012
AC Siena,Out,Mattia Di Vincenzo,20,Italy,GK,Other,FC Aprilia,Other,2012
AC Siena,Out,Michael Odibe,24,Nigeria,CB,Other,Arsenal Kyiv ( -2019),Other,2012
AC Siena,Out,Gonçalo Brandão,25,Portugal,CB,Other,Parma FC,Other,2012
AC Siena,Out,Giuseppe Pacini,19,Italy,RB,Other,Parma FC,Other,2012
AC Siena,Out,Cristiano Del Grosso,29,Italy,LB,Other,Atalanta BC,Other,2012
AC Siena,Out,Saverio Cutrupi,22,Italy,Defender,Other,ASD HinterReggio Calcio (- 2015),Other,2012
AC Siena,Out,Joelson,29,"Brazil, Italy",RW,Other,Without Club,Other,2012
AC Siena,Out,Luigi Conte,21,Italy,CF,Other,Without Club,Other,2012
AC Siena,Out,Filippo Carobbio,32,Italy,CM,Other,Without Club,Other,2012
AC Siena,Out,Emanuele Pesoli,31,Italy,CB,Other,Disqualification,Other,2012
AC Siena,Out,Salvatore Mastronunzio,32,Italy,CF,Other,Without Club,Other,2012
AC Siena,Out,Marco Di Crescenzo,23,Italy,CF,Other,Without Club,Other,2012
Cagliari Calcio,In,Mauricio Pinilla,28,"Chile, Italy",CF,4000000,US Palermo,3200000,2012
Cagliari Calcio,In,Thiago Ribeiro,26,Brazil,LW,3000000,CA Rentistas,2000000,2012
Cagliari Calcio,In,Daniele Dessena,25,Italy,CM,1800000,UC Sampdoria,1600000,2012
Cagliari Calcio,In,Matías Cabrera,26,Uruguay,AM,600000,Club Nacional,1500000,2012
Cagliari Calcio,In,Sebastian Eriksson,23,Sweden,DM,1200000,IFK Göteborg,1500000,2012
Cagliari Calcio,In,Luca Rossettini,27,Italy,CB,1000000,AC Siena,1500000,2012
Cagliari Calcio,In,Dario Del Fabro,17,"Italy, Poland",CB,75000,Cagliari Primavera,Other,2012
Cagliari Calcio,In,Marco Piredda,18,Italy,CM,75000,Cagliari Primavera,Other,2012
Cagliari Calcio,In,Riccardo Anedda,18,Italy,GK,50000,Cagliari Primavera,Other,2012
Cagliari Calcio,In,Vlado Smit,32,Serbia,LB,100000,Without Club,Other,2012
Cagliari Calcio,Out,Michele Canini,27,Italy,CB,Other,Genoa CFC,2500000,2012
Cagliari Calcio,Out,Andrea Cocco,26,Italy,CF,150000,UC AlbinoLeffe,200000,2012
Cagliari Calcio,Out,Ignazio Carta,21,Italy,CM,Other,Savona FBC,0,2012
Cagliari Calcio,Out,Joaquín Larrivey,28,"Argentina, Italy",CF,50000,CF Atlante,0,2012
Cagliari Calcio,Out,Mauro Vigorito,22,Italy,GK,150000,AC Lumezzane,Other,2012
Cagliari Calcio,Out,Vlado Smit,32,Serbia,LB,Other,NK Triglav Kranj,Other,2012
Cagliari Calcio,Out,Alessandro Agostini,33,Italy,LB,Other,Torino FC,Other,2012
Cagliari Calcio,Out,Marco Mancosu,23,Italy,AM,Other,Benevento Calcio,Other,2012
Cagliari Calcio,Out,Enrico Verachi,22,Italy,AM,Other,Calcio Como,Other,2012
Cagliari Calcio,Out,Daniele Ragatzu,21,Italy,SS,200000,Without Club,Other,2012
US Palermo,In,Paulo Dybala,18,"Argentina, Italy",SS,2000000,Instituto ACC,11900000,2012
US Palermo,In,Egidio Arévalo Ríos,30,"Uruguay, Mexico",DM,2000000,Club Tijuana,2800000,2012
US Palermo,In,Nicolas Viola,22,Italy,CM,1400000,Reggina Calcio,1800000,2012
US Palermo,In,Samir Ujkani,23,"Kosovo, Albania",GK,3500000,Novara Calcio 1908,1500000,2012
US Palermo,In,Michel Morganella,23,"Switzerland, Italy",RB,800000,Novara Calcio 1908,1500000,2012
US Palermo,In,Franco Brienza,33,Italy,AM,1300000,AC Siena,1400000,2012
US Palermo,In,Steve von Bergen,29,Switzerland,CB,1500000,Genoa CFC,1100000,2012
US Palermo,In,Aljaz Struna,21,Slovenia,CB,750000,FC Koper,300000,2012
US Palermo,In,Mauricio Sperduti,26,"Argentina, Italy",RW,1800000,CA Newell's Old Boys,250000,2012
US Palermo,In,Nélson,29,"Portugal, Cape Verde",RB,1800000,Real Betis Balompié,0,2012
US Palermo,In,Jasmin Kurtic,23,Slovenia,CM,2000000,Varese 1910,Other,2012
US Palermo,In,Anselmo,23,Brazil,DM,900000,Genoa CFC,Other,2012
US Palermo,In,Giulio Sanseverino,18,Italy,DM,150000,Palermo Primavera,Other,2012
US Palermo,Out,Federico Balzaretti,30,Italy,LB,Other,AS Roma,4500000,2012
US Palermo,Out,Mauricio Pinilla,28,"Chile, Italy",CF,Other,Cagliari Calcio,3200000,2012
US Palermo,Out,Pablo González,27,"Argentina, Italy",CF,Other,Novara Calcio 1908,3000000,2012
US Palermo,Out,Mattia Cassani,28,Italy,RB,Other,ACF Fiorentina,2750000,2012
US Palermo,Out,Afriyie Acquah,21,Ghana,CM,125000,TSG 1899 Hoffenheim,2500000,2012
US Palermo,Out,Matteo Darmian,22,Italy,RB,4000000,Torino FC,2330000,2012
US Palermo,Out,Franco Brienza,33,Italy,AM,Other,Atalanta BC,950000,2012
US Palermo,Out,Eran Zahavi,25,"Israel, France",CF,1200000,Maccabi Tel Aviv,250000,2012
US Palermo,Out,Karim Laribi,21,"Tunisia, Italy",AM,75000,US Sassuolo,100000,2012
US Palermo,Out,Édgar Álvarez,32,Honduras,RM,Other,FC Dinamo 1948,0,2012
US Palermo,Out,Davide Succi,30,Italy,CF,Other,AC Cesena,0,2012
US Palermo,Out,Eros Pellegrini,21,Italy,CB,Other,FC Esperia Viareggio,0,2012
US Palermo,Out,Alexandros Tzorvas,30,Greece,GK,Other,Genoa CFC,0,2012
US Palermo,Out,João Pedro,20,"Italy, Brazil",CF,3000000,Desportivo Brasil Ltda (SP),0,2012
US Palermo,Out,Eros Pisano,25,Italy,RB,50000,Genoa CFC,Other,2012
US Palermo,Out,Luca Di Matteo,24,Italy,LB,Other,Vicenza Calcio,Other,2012
US Palermo,Out,Mauro Cetto,30,"Argentina, Italy",CB,Other,CA San Lorenzo de Almagro,Other,2012
US Palermo,Out,Andrea Adamo,21,Italy,CB,Other,Foligno Calcio,Other,2012
US Palermo,Out,Nicolás Bertolo,26,"Argentina, Italy",LW,Other,CD Cruz Azul,Other,2012
Genoa CFC,In,Mattia Destro,21,Italy,CF,10000000,AC Siena,7000000,2012
Genoa CFC,In,Ciro Immobile,22,Italy,CF,6500000,Juventus FC,4000000,2012
Genoa CFC,In,Francesco Acerbi,24,Italy,CB,4000000,AC Milan,4000000,2012
Genoa CFC,In,Michele Canini,27,Italy,CB,3500000,Cagliari Calcio,2500000,2012
Genoa CFC,In,Dejan Lazarevic,22,Slovenia,RW,1000000,Calcio Padova,1500000,2012
Genoa CFC,In,Valerio Verre,18,Italy,AM,1000000,AS Roma,1500000,2012
Genoa CFC,In,Giammario Piscitella,19,Italy,LW,1000000,AS Roma,1500000,2012
Genoa CFC,In,Massimo Bonanni,30,Italy,LM,400000,FC Lugano,1450000,2012
Genoa CFC,In,Andrea Bertolacci,21,Italy,CM,2500000,AS Roma,1200000,2012
Genoa CFC,In,Anselmo,23,Brazil,DM,900000,Sociedade Esportiva Palmeiras,900000,2012
Genoa CFC,In,Enis Nadarevic,25,Bosnia-Herzegovina,LW,1200000,Varese 1910,250000,2012
Genoa CFC,In,Dániel Tőzsér,27,Hungary,CM,3500000,KRC Genk,0,2012
Genoa CFC,In,Damiano Ferronetti,27,Italy,CB,1000000,Torino FC,0,2012
Genoa CFC,In,Steve von Bergen,29,Switzerland,CB,1500000,AC Cesena,0,2012
Genoa CFC,In,Ahmed Barusso,27,Ghana,DM,300000,AS Roma,0,2012
Genoa CFC,In,Alexandros Tzorvas,30,Greece,GK,1000000,US Palermo,0,2012
